GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREOWRI,G20HALRARM,G20HALDRAK,G20HALLPET,G20HALOWRI,G20GOVRBUR,G20GOVDLEN,G20GOVLHEN,G20GOVOWRI,G20AUDRGAL,G20AUDDHAR,G20AUDOWRI,G20TRERBEA,G20TREDHAU,G20TREOWRI,G20INSRGOD,G20INSOWRI,G20PSCRKRO,G20PSCDBUC,G20PSCOWRI
38101000303,38,101,000303,680,113,29,4,691,107,18,0,669,88,24,37,662,139,1,655,147,2,758,9,661,134,1
38101000304,38,101,000304,2710.7118141772135,1127.3614456639516,149.6075150847175,21.60150969599098,2768.5255092798043,976.5498606601745,208.51026767052537,4.985237672712547,2745.317386139304,873.8115202852491,249.53873275336392,99.47472858256526,2723.4894122289174,1158.5883933978394,16.558765805357016,2698.904700515593,1188.6148318699572,22.748073397129176,3376.0670123525683,117.80550517161575,2714.8380192383947,1158.3008623082321,13.63663066323519
38101000401,38,101,000401,653.1957817144752,129.01594448680837,12.001175197484699,1.9999505985550168,663.1933272980183,109.0157026981809,17.00252330002684,0,635.1631151890016,93.01830531897266,30.00956022140744,32.01907625996735,644.182023762509,132.02175680925927,0,639.1740534322711,141.03183574583903,0,715.1986650881445,8.001274000374666,601.1794068781895,139.02011229804725,1.0007111023548076
38101000402,38,101,000402,451.01373010992444,82.01671224962683,14.996741707978648,0,461.0095270772429,72.01888444430774,15.000803383979852,0,402.03249721586326,69.0053202367078,23.994786732765835,44.99631763793775,431.0119819852845,95.01998091054347,0,423.0055963890268,111.02259791305583,0,494.0287597288038,1.0018136185325115,414.0116130402408,93.01838451147906,0
38101000403,38,101,000403,147.02166696140256,41.00562507651797,1.0003125042509984,0,151.02145862523523,28.00479173184864,6.000937512752995,0,141.02135445715155,27.00458339568131,9.000416672334664,10.001145848920327,142.0200002720639,43.00687509352196,0,133.02072944864958,51.006145916936305,0,161.02395865924322,1.0002083361673322,134.01958359972923,47.00604174885264,0
38101000404,38,101,000404,191.66433566433565,53.90559440559441,2.9947552447552446,4.991258741258742,187.67132867132867,56.90034965034965,5.989510489510489,0,166.70804195804197,48.91433566433567,11.979020979020978,19.965034965034967,182.68006993006995,62.88986013986014,0,170.70104895104896,76.86538461538461,0.9982517482517482,211.62937062937064,5.989510489510489,180.68356643356643,59.89510489510489,0
38101000405,38,101,000405,244,48,1,0,245,42,3,0,216,39,11,24,223,53,0,214,62,0,244,7,213,48,0
38101000406,38,101,000406,404.9997344774221,63.999958040876585,11.99999213266436,1.9999986887773933,409.9997311993656,54.99996394137832,17.99998819899654,0,368.99975807942906,56.99996263015571,25.999982954106112,28.999980987272203,394.9997410335352,71.99995279598616,0.9999993443886966,388.999744967203,80.99994689548443,2.99999803316609,435.99971415347176,6.999995410720876,400.9997370998674,64.99995738526528,0
38101000501,38,101,000501,4371,1946,194,39,4536,1675,249,11,4637,1481,238,139,4442,1860,19,4308,2007,20,5510,137,4342,1953,14
38101003801,38,101,003801,173.42539496781743,86.71269748390871,11.824458747805734,0,173.42539496781743,70.9467524868344,14.780573434757168,0,164.55705090696313,74.88823873610298,11.824458747805734,10.839087185488589,172.44002340550028,78.82972498537157,0,169.48390871854886,83.75658279695729,1.970743124634289,211.85488589818607,1.970743124634289,168.49853715623172,81.785839672323,0
38101003802,38,101,003802,878,166,24,1,902,134,19,0,854,122,52,37,875,165,0,847,185,1,958,6,859,171,0
38101003803,38,101,003803,233,46,4,1,242,32,8,0,224,25,17,14,237,38,0,216,54,3,250,2,224,47,0
38101003804,38,101,003804,384.04197679024463,95.3985219354287,7.038366884199286,2.003828229267043,379.06889802888685,81.3395975680091,20.053996470004815,6.984078815282777e-4,364.07039245026016,70.30614556714323,24.057113277308968,27.036839927622605,365.0536241540628,98.38313744091303,1.0013903087223752,369.00820161360076,96.42959457911601,2.0031298213855147,415.2554878837312,3.026519978376031,366.0344114302801,97.4026993686365,2.0017330056224583
38101003805,38,101,003805,687.7210987039443,179.92703163765987,19.991892404184426,3.9983784808368856,703.7146126272919,150.93878765159243,22.99067626481209,0.9995946202092214,694.7182610454089,131.94648986761723,33.98621708711353,24.989865505230537,678.7247471220613,186.9241939791244,0,669.7283955401783,197.91973480142585,0,771.6870468015189,7.996756961673771,666.7296116795507,188.92338321954284,4.997973101046107
38101003806,38,101,003806,2990.236924505811,1142.6744464269113,109.96974071161628,10.997793289896071,3067.216489343821,973.7216147803985,154.9553272651831,1.9997069719092504,3071.211346504331,877.7473645652395,163.9566696355775,105.97329456714687,3023.2216287238757,1098.6926685799626,3.9986096912776246,2893.2634028462207,1231.6506706194582,8.996870178614484,3602.05746531475,75.9767230599502,2968.2359768901692,1154.6739174118206,5.000293893331435
38101004001,38,101,004001,411.0105601119465,150.14778728320343,26.226126086438892,1.860756059588902,409.14980405235764,135.02768380356653,35.57379169743197,0,418.3219284111565,117.40901498820338,34.599528354588955,15.046961291222626,424.95160212118043,143.51811357317942,0,421.1862046889541,149.1735239403604,0.029256875365710942,497.1758479226674,9.33303717331022,409.07666186394334,157.51766933314477,0
38101004002,38,101,004002,30.827726977250684,11.665211582202636,1.9576758401838779,0.1594914959121603,30.811431632277774,10.483252088959235,2.608581009017793,0.005593599646064355,31.546240795802653,9.069886391352084,2.5612781390088863,1.1237860569243319,31.824781049191998,11.197607660776317,0.017899518867405935,31.4990857377924,11.63357079120271,0.02908671815953465,37.5423275085677,0.7448776428877965,30.698440919427274,12.170049894274946,0.013424639150554453
38101004003,38,101,004003,2847.7363179429854,1421.4743036506852,173.9917393255715,29.97975244449894,2945.613369347547,1265.5423116206398,193.03705385879306,4.9944064003539355,3039.574779886078,1071.6328598843415,207.01473475859643,103.99016546636446,2894.7835934241275,1397.4545537806728,15.982100481132594,2828.8308008547046,1449.4363224714796,25.970913281840467,3671.4269386705787,102.9513420591677,2844.726360060398,1422.5264411002572,11.986575360849447
38103001401,38,103,001401,322.832780744012,43.235483248501026,2.0966998789124434,2.991222851417841,318.01800185879625,41.98600343387172,7.136552111257089,0,262.45421289995244,36.93249067192455,21.14346790396281,42.574274158130336,308.8327035594745,57.235493686102544,0,285.6541666837835,76.39157932144111,1.031278449136558,328.69861944539093,2.0282971104958833,304.81013551198413,58.17813721679554,0.006838608168257323
38103001402,38,103,001402,212.02280673470239,50.005339911857355,1.0003349314746262,0.9999994414195099,202.02325964058076,49.00399851021738,9.000554122867449,0,176.01824181284675,46.00344103586699,5.001898317409875,37.003893383164886,203.02214078181655,60.00522249603408,2.236600367441489e-4,186.0209201474828,70.00622338039453,3.000221984295274,235.0248068276818,0.9999994414195099,191.02136467465382,61.005557427508705,2.236600367441489e-4
38103001403,38,103,001403,221.99808474154133,37.99967216296653,5.9999482362578735,1.999982745419291,220.99809336883166,39.99965490838582,3.999965490838582,0,185.99839532399406,30.999732553999014,14.999870590644683,34.999698044837594,211.99817101444486,41.99963765380511,0,189.99836081483264,54.99952549903051,5.9999482362578735,232.99798984134742,1.999982745419291,203.9982400327677,44.99961177193405,0
38103001404,38,103,001404,237.00386565785666,65.00098998554866,5.000047142168984,1,241.00381851568767,58.00098998554866,7.000047142168984,0,204.0031585253219,60.000942843379676,10.000141426506952,31.000707132534753,231.00353566267376,68.0011314120556,0,220.00353566267376,77.0011314120556,1,268.0042899373775,1,225.0034885205048,68.00103712771764,4.714216898372189e-5
38103001405,38,103,001405,694.1756462971756,197.76585015260036,14.90354796505833,0.00881517985858894,718.9904062948879,161.01532285238216,22.863664560015145,0,613.5519183361797,151.0688501002939,29.857048615982,101.42757653172461,688.1754403197745,203.76605613000146,0,652.3534464458257,234.61040603797682,4.968828786114842,822.3103103985856,4.971767179401039,683.1977963538011,195.82356989476185,0.99317807856572915
38103001406,38,103,001406,204.97719326529761,47.994660088142645,2.999665068525374,5.58580490040289e-7,208.97674035941924,35.996001489782614,4.999445877132549,0,163.98175818715325,30.996558964133005,16.998101682590125,34.99610661683511,198.97785921818343,46.99477750396591,1.9997763399632558,187.9790798525172,55.99377661960547,1.999778015704726,222.9751931723182,5.58580490040289e-7,191.97863532534618,49.99444257249129,1.9997763399632558
38105000101,38,105,000101,1368,300,45,10,1347,246,71,1,1279,214,89,100,1342,273,2,1282,335,4,1436,15,1305,298,1
38105000102,38,105,000102,1803,371,67,18,1807,317,67,1,1677,295,87,146,1774,354,4,1746,382,5,1912,12,1749,357,4
38105000103,38,105,000103,273,60,5,0,272,43.99999999999999,8,1,241.99999999999997,44.99999999999999,15,26,269,44.99999999999999,0,263,54.99999999999999,1,288,4,261,52,1
38105000104,38,105,000104,1937.0419025722404,495.00394001314584,65.00119797697002,13.00015973026267,1943.0409175689538,416.0035673091996,90.00151743749535,4.000026621710445,1867.036871068966,363.00322122696383,100.00239595394004,134.0036737960414,1910.0401987827718,478.0040198782772,4.000026621710445,1900.0391605360644,487.00495163814276,16.00005324342089,2119.040518243297,30.00015973026267,1875.039373509748,490.0043925822234,3.000026621710445
38105000201,38,105,000201,1576.5814052968783,148.20570878843773,45.06498685075951,5.99867059202631,1539.5146459021537,134.20881074037635,57.096399585067665,1.0065927420554923,1387.4120380364652,121.20487681426825,90.09590215126347,138.1329670578317,1512.4797423777288,151.3004444251664,1.0134070521065996,1473.4406833592,186.2926895453199,2.0268141042131993,1524.5997411427013,6.005484902077418,1481.438910815235,165.2973424732278,1.0065927420554923
38105000202,38,105,000202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38105000203,38,105,000203,1653.8982308703285,241.466571079591,49.08172210843836,9.001165962960753,1574.871149624023,221.4174147909174,73.07741794419086,6.0068260834538245,1439.689000395548,193.38835759153568,98.17671144421439,137.15951831397606,1536.7995656221362,244.4804219075341,5.006826496203855,1512.7455373273335,271.54693640628375,11.000385352320013,1570.927929603765,15.021064327467075,1522.766993611121,243.4765179546077,5.006826496203855
38105000204,38,105,000204,124,22,1,0,126,16,2,0,111,14,2,20,124,16,0,120,23,0,127,2,127,15,0
38105000205,38,105,000205,238.08389890382261,65.39469234402324,10.89615343757813,3.7147502679071995e-6,235.10960544299118,58.459487055819785,9.905929298672893,0.9902365214061296,212.31993181345547,54.498539319195146,23.77633368382937,19.822531039179147,225.19657315284692,67.37160295322403,0.9902361086560998,218.26492493250456,76.29439665821202,4.540250327442133e-6,244.01815147728342,2.970708325968299,221.2320724758615,66.38492721442925,0.9902361086560998
38105000206,38,105,000206,320,33,8,0,319,27,9,0,270,33,20,30,317,31,0,303,42,0,318,1,310,37,0
38105000207,38,105,000207,353,87,18,1,352,77,22,1,345,74,18,21,337,98,0,328,105,0,380,7,331,96,0
38105000208,38,105,000208,1050,122,10,5,1015,112,23,1,811,93,37,214,986,131,2,966,141,13,1015,5,974,130,2
38105000209,38,105,000209,161,28,5,2,159,25,8,0,144,31,13,8,148,33,0,145,42,0,167,0,153,34,0
38105000210,38,105,000210,152.00021357454213,36.000049060970404,3.000004830132198,0,150.0002081293,32.00004484594813,2.0000121207041084,0,123.00022028696007,34.000030264804316,9.000010040088608,21.00000265876947,134.00021574590485,45.00004352498105,0,133.00019855978283,47.00006232114714,0,157.00021494930047,1.9999987697801442,143.0002124350695,37.00004622070648,0
38105000211,38,105,000211,523,144,22,0,494,121,38,2,467,111,48,34,495,131,3,491,141,5,537,8,490,133,2
