GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PRECCAS,G16PREOFUE,G16PREOWRI,G16USSRHOE,G16USSDGLA,G16USSLMAR,G16USSIGER,G16USSOWRI,G16HALRCRA,G16HALDIRO,G16HALLSEA,G16HALOWRI,G16GOVRBUR,G16GOVDNEL,G16GOVLRIS,G16GOVOWRI,G16AUDRGAL,G16AUDLRIE,G16AUDOWRI,G16TRERSCH,G16TREDMAT,G16TRELOLS,G16TREOWRI,G16INSRGOD,G16INSDBUF,G16INSLBAT,G16INSOWRI,G16PSCRFED,G16PSCDHUN,G16PSCLSKA,G16PSCOWRI
38067001006,38,067,001006,202.8815789473684,100.44627192982456,27.846491228070175,5.967105263157895,0.9945175438596491,0,2.9835526315789473,254.59649122807016,74.58881578947368,6.961622807017544,5.967105263157895,0,222.7719298245614,94.47916666666667,21.87938596491228,0,224.76096491228068,95.47368421052632,20.88486842105263,0,226.75,87.51754385964912,0.9945175438596491,191.94188596491227,113.375,26.851973684210524,0.9945175438596491,175.03508771929825,111.3859649122807,41.76973684210526,0.9945175438596491,198.9035087719298,95.47368421052632,31.82456140350877,0.9945175438596491
38069001401,38,069,001401,84,12,4,0,3,0,3,98,7,2,2,0,93,13,2,0,90,13,4,0,80,17,0,72,21,5,0,78,13,8,0,80,13,5,0
38069001402,38,069,001402,92,28,6,0,1,0,2,103.00000000000001,23,1,0,1,96,29.000000000000004,1,0,103.00000000000001,25,0,0,91,29.000000000000004,0,82,41,3,0,81,36,6,0,91,27,5,0
38069001403,38,069,001403,240.9997722080197,34.99996691817713,22.9999782605164,0.9999990548050609,0,0,8.999991493245549,271.99974290697656,25.999975424931584,5.999994328830366,5.999994328830366,0,256.99975708490064,35.999965972982196,17.999982986491098,0,253.99975992048547,41.99996030181256,8.999991493245549,0,233.99977882438426,49.99995274025305,0,211.9997996186729,62.99994045271884,17.999982986491098,0,213.99979772828303,55.99994706908341,19.99998109610122,0,230.99978165996907,37.999964082592314,20.99998015090628,0.9999990548050609
38069001404,38,069,001404,141.7529136060613,59.8955341300261,13.97563865073102,1.9965176468017134,0.9982583508033872,0,4.9913002607713874,175.69372683441958,39.93035860720391,1.9965223727764088,1.9965223727764088,0,160.71983739444468,47.91643486558039,8.984342170739389,0,158.72331785725308,54.90424899237374,3.9930419099680003,0.9982583508033872,143.7494236913035,61.89206500955696,0.9982583508033872,136.76159444139114,63.88859399869794,11.979117223149549,0,132.76856292856746,53.9060038742995,21.961702621573302,0.9982583508033872,142.7511625049153,45.919920054363494,20.96344521596485,9.451949390718481e-7
38069001405,38,069,001405,46.02417249565738,23.00898049374268,4.002319960883526,2.2451234356701081e-4,1.0003741872392784,0,4.000748374478556,70.03337750174363,9.003592197497072,1.000449024687134,1.0003741872392784,0,55.03045884127726,17.00531345879775,3.0012722366135463,0,63.02993497914227,16.00710955754629,1.0003741872392784,0,60.027989205498024,11.005088946454185,0,47.02462152034452,25.00898049374268,4.002095448539959,0,52.02529505737522,18.00778309457699,5.0017212613006805,0,50.02746534336303,20.0059121583806,6.001421911509258,0
38069001406,38,069,001406,303.24731418591904,89.10449895179677,26.02438308875258,0.003483298393225598,1.001741649196613,1,9.008708245983064,379.30653025860386,44.06966596786451,4.003483298393226,5.003483298393226,0,334.28040552065465,68.08359916143742,21.015674842769513,1,333.2769222222614,86.09579070581371,13.006966596786452,0.001741649196612799,316.2507974843123,79.10798225018999,2.001741649196613,279.23860593993595,112.11146554858323,30.020899790359355,0,284.23163934314954,82.0940490566171,41.03831628232548,0.001741649196612799,297.24905583511566,83.08011586304418,27.03657463312887,1
38069001407,38,069,001407,206,64,24,3,2,0,5,272,28,4,5,0,246,36,20,0,239,62,6,0,225,61,2,187,84,29,0,212,65,21,0,220,55,22,0
38069001408,38,069,001408,322.9758275043426,119.99101950625732,30.997680039116474,2.999775487656433,4.999625812760722,0,9.999251625521444,445.96662249825636,47.99640780250293,5.999550975312866,4.999625812760722,0,406.96954115872273,70.99468654120224,16.998727763386455,0,399.97006502085776,94.99289044245371,4.999625812760722,0,373.972010794502,67.99491105354582,0,328.9753784796555,119.99101950625732,27.997904551460042,0,337.9747049426248,103.992216905423,22.99827873869932,0,366.972534656637,78.9940878416194,18.998578088490742,0
38071001501,38,071,001501,300.005588859357,108.00166049108675,25.000568820117167,1.0000767026767983,2.000018331765285,0.9999951723041755,9.000162034236077,391.0067567305037,54.00095593173257,6.000228955494612,7.000129045865548,0,348.0059724053921,84.00138961879475,20.000559004198372,2.2100892538677301e-7,375.00637322057594,74.00140570942648,7.000177877877636,1.000022275425408,333.00597175881217,68.00144395797629,3.000025729576524,293.0049675371307,116.00197347705323,22.00066085541661,1.000008281846941,274.00490909113995,90.00173832824565,51.000924385907815,0.9999949512952501,320.0054325039587,71.0015241148042,30.00054202953094,0.9999949512952501
38071001502,38,071,001502,793.5168428029175,273.83326817128386,82.94949364312613,8.994523407085966,11.992697876114622,1.998782979352437,12.99208936579084,992.3957492484849,162.9008128172236,26.9835702212579,19.98782979352437,0.9993914896762185,904.4492981569778,214.86917028038698,67.95862129798286,1.998782979352437,950.4213066820837,206.87403836297722,37.9768766076963,3.997565958704874,904.4492981569778,195.8807319765388,1.998782979352437,774.5284044990693,288.8241405164271,89.94523407085966,1.998782979352437,767.5326640713358,245.85030646034974,118.92758727147,1.998782979352437,840.4882428176998,201.87708091459612,95.94158300891698,1.998782979352437
38071001503,38,071,001503,1641.6768717342604,944.2064871668771,270.4748978766162,28.970156071853676,23.985552738239676,1.0088065174565133,47.057324645484165,2295.2086680864245,550.5042320663323,91.81191407496044,42.891443640614284,1.993845845616689,1910.4549961980758,786.1937246198448,235.7608084783095,4.996494106716175,2096.4647088342717,707.2705510697213,149.6690482345846,3.0145349322279418,1931.913098841076,772.8178828501248,14.953832561697446,1697.4569369424737,895.46426962676,270.593717415203,4.984613588548293,1628.5980285618293,883.1447031215097,311.74082660159473,6.978457383178124,1747.635821682053,803.1888922840407,259.7107524778353,7.98725979866092
38071001504,38,071,001504,481.3247567493052,178.7940748035222,26.525272355293044,5.02986238702805,5.014471873602626,0.9911975845172033,16.942702017345,611.7933685435261,101.49610224452566,8.188141301684745,2.1085973791228807,0.006156205370169469,532.5468599450311,136.8067163423298,41.23933098879686,1.0035099952575421,581.5372416542306,122.72987348455845,11.331029702916014,1.9854732717194914,576.088757302031,102.18251914329956,0.046171540276271024,477.5446525723415,187.5363231084421,36.40646717361423,0.015390513425423673,471.40354659607794,157.85580142125752,59.25941746584143,0.021546718795593143,505.365903197895,140.81152201530472,43.28944441690313,1.0127443033127965
38073002401,38,073,002401,160.84273638465555,165.8375650791591,30.969749954312437,2.156629927782571e-5,0.9990189357722618,0,5.9941303884218975,236.76849660158115,110.89134389252406,9.9902396790876,2.9970687885941616,0.9990189357722618,200.80358726950956,137.8650420663022,19.980481754430674,2.396255475313968e-6,225.77926434553152,119.88255265456202,14.985324772927006,0,198.80560451184098,133.8688752655051,1.9980378715445235,142.86033803062344,177.82589295115622,24.975590810824833,0.9990189357722618,151.85155398142783,165.8375866454584,28.97167853519126,0.9990189357722618,162.84086291765266,139.86302242771532,36.9637964737927,1.9980378715445235
38073002402,38,073,002402,287.15726361534445,176.1624349208409,68.03025004568757,8.999978433700722,9.810642277382317e-4,0,7.0058696115781025,421.23150339841885,101.10865610747594,21.009760320912402,5.002931211405838,9.810642277382317e-4,326.1964127304904,179.1349579336978,43.01951824556933,0.9999976037445247,411.22073565446846,117.11744734543798,17.014675227072992,0,349.19439548815905,141.1311247344949,0.0019621284554764635,263.13966196937656,218.17410704884378,49.02440918917517,9.810642277382317e-4,282.1484460185722,185.16241335454163,54.02832146480874,9.810642277382317e-4,324.15913708234734,155.13697757228468,40.0362035262073,0.0019621284554764635
38073002601,38,073,002601,442.96631363896006,355.96097863304453,96.99068801020107,8.999060820939496,1.9998027058436414,1.0271071377946767e-4,22.99665265470719,698.9399301690946,183.97928116977053,30.996685163791994,16.998374355027842,0.9999527082787104,531.9557366115109,311.9675787401876,66.9933392904051,2.9996527034085725,673.9411124621269,217.97664614410888,35.99644870518554,1.9999054165574208,576.9503217412121,250.97292859231695,2.0000081272712005,451.9601362134968,386.96218306824284,58.99402575631675,1.0271071377946767e-4,456.96000246560413,339.96553559699504,78.9914365504705,1.0271071377946767e-4,499.9577635001611,292.9676555971819,71.99269198894353,1.9998027058436414
38073002602,38,073,002602,319.03368636103994,140.03902136695544,51.009311989798945,4.000939179060503,1.0001972941563586,0.9998972892862206,1.0033473452928083,436.06006983090543,67.02071883022948,13.003314836208007,9.001625644972158,1.0000472917212895,346.044263388489,140.03242125981242,33.006660709594904,1.0003472965914277,411.05888753787315,91.02335385589112,18.003551294814454,2.000094583442579,359.049678258788,103.02707140768304,2.9999918727287995,272.0398637865032,197.03781693175716,28.005974243683248,0.9998972892862206,278.03999753439587,161.034464403005,32.00856344952951,0.9998972892862206,319.04223649983885,113.03234440281815,34.007308011056466,1.0001972941563586
38075000601,38,075,000601,167,30,13,2,1,0,4,188,18,5,3,1,173,23,11,0,185,23,5,0,156,41,0,152,38,11,0,144,34,15,1,158,20,16,0
38075000602,38,075,000602,90,19,10,1,0,0,0,104,13,3,3,0,98,17,8,0,91,21,7,0,84,24,0,70,32,11,0,63,36,12,0,73,25,11,0
38075000603,38,075,000603,441.00285264023273,101.00060055583847,23.000350324239115,0.9999999999999999,0.9999999999999999,0,8.000100092639746,511.0034531960713,48.000450416878856,11.000100092639746,7.999999999999999,0,485.0032029644719,66.00050046319873,23.000250231599367,0,486.0033030571116,76.0005505095186,8.000100092639746,0,465.0032029644719,66.00060055583847,1.0000500463198734,411.00275254759305,121.0009508800776,25.000200185279493,0,423.00305282551227,96.00065060215834,26.000200185279493,0,438.0033030571116,87.00045041687885,20.000200185279493,0
38075000604,38,075,000604,58.00382241250784,12.10810144516168,7.091810067913197,0.016541608847850685,0.002363086978264384,0,2.0188046031863682,70.14737016234348,9.07044219246907,2.0258938641211612,0.023630869782643837,0,65.06018617574706,10.112927711757955,5.075368551705093,0,67.09553238778129,11.131782361264197,2.0282569510994257,0,64.96802578359475,12.188446402422668,0.9999499536801265,55.94011915673445,19.192822252140083,4.075418598024966,0,61.885467878315126,13.18603326912453,4.094323293851081,0.002363086978264384,66.95138408210717,9.117703932034358,4.106138728742403,0
38075000605,38,075,000605,238,39,18,0,3,0,5,268,16,7,5,1,241.99999999999997,31,17,0,248,30,14,0,232,38,0,208,49,22,0,217,38,21,0,224,34,20,0
38077002501,38,077,002501,342.0713817982411,159.02226797450038,31.006447245569085,6.001295501728167,2.0004318339093894,0.9999697369282444,9.0002199924071,434.08533783743815,84.01321342366535,24.002227846595268,8.001234975584657,0.9999697369282444,353.06464822376404,150.028448662781,40.007159598029084,0,414.0864354589262,106.01500943635122,24.000750766436568,2.9999092107847334,351.06372402980173,146.0211843142745,6.000310781622367,309.0600714782865,170.02833576139878,54.0057511949187,1.0004620969811449,298.0584349318642,161.02516160867427,57.00762984591504,1.9999394738564888,328.06934368098115,127.01486627189726,54.00821299518321,0.9999697369282444
38077002502,38,077,002502,180,75,14,7,1,1,5,225,45,4,7,0,192,67,18,0,227,44,13,0,188,60,2,163,83,21,0,166,63,24,0,173,55,21,0
38077002503,38,077,002503,339.5945485519591,173.3015332197615,40.1396933560477,8.282793867120954,2.54855195911414,1.27427597955707,12.105621805792163,431.34241908006817,102.57921635434413,24.84838160136286,10.831345826235093,0,353.61158432708686,154.18739352640546,53.51959114139694,0,413.5025553662692,116.59625212947189,29.94548551959114,0.637137989778535,366.35434412265755,145.9045996592845,0,300.09199318568994,184.7700170357751,49.69676320272572,0.637137989778535,296.26916524701875,172.66439522998297,54.793867120954005,0.637137989778535,315.3833049403748,146.54173764906304,57.97955706984668,0.637137989778535
38077002504,38,077,002504,149,68,11,1,0,0,3,193,34,5,1,1,156,53,24,0,179,48,6,0,164,50,2,139,74,7,1,134,65,17,1,159,45,12,1
38077002505,38,077,002505,214,60,19,3,2,0,2,250,35,11,5,0,207,68,25,0,253,40,11,0,218,59,1,201,68,24,0,199,68,19,1,215,57,15,1
38077002506,38,077,002506,198,74,29,2,1,0,6,245,46,18,4,1,203,70,39,0,240,55,15,2,211,82,2,192,82,30,1,201,65,32,1,214,45,39,1
38077002507,38,077,002507,123,52,16,1,2,0,4,153,24,14,3,0,125,47,25,0,151,30,14,0,141,43,0,119.00000000000001,48,21,0,119.00000000000001,51,19,0,134,33,22,0
38077002508,38,077,002508,558.124910449281,208.56227575262974,63.626602550709656,8.368205597958726,4.184182564317464,1.0000066471115083,11.491044935358598,689.6000674164038,95.9590875967754,37.736570726593655,14.122819396065347,1.0000066471115083,593.782054994775,167.6291764220119,66.20949947221268,1.994133452520915e-5,659.4954373283045,124.66493020946244,33.982010105379096,2.0306948783490744,575.2242556264874,179.58576991282317,1.030701525460583,488.58512091694877,234.73382645144562,54.62659590359815,1.0000066471115083,516.5418473499902,170.3962492607209,72.20964570866587,1.994133452520915e-5,535.1807427635144,143.15612802838572,61.74936876988294,1.994133452520915e-5
38077002509,38,077,002509,374.0544530456221,186.85190184748637,35.57043296744365,7.973800554255804,4.06482235504998,0.006493506493506494,10.733465674072672,515.1154244795983,86.57549881539275,16.103445264355763,2.74018460033635,0.006493506493506494,410.15084125405895,144.96996841816292,48.10254358527508,0.01948051948051948,491.18103580384394,101.97117065693715,21.38900927022327,0.6753058903438277,441.4421661521669,122.22385386075847,0.6817993968373343,383.9762491929874,168.92383761339784,35.563939460950145,0.006493506493506494,361.360004765453,161.5604078845508,48.245400728132225,0.01948051948051948,418.5921554908664,112.85398698036046,38.25866951583195,0.01948051948051948
38077002510,38,077,002510,192.71603544892568,98.34131367914885,22.777325191332213,4.698386613911369,1.4476525337687054,0.7228888036308215,6.8692404390620725,244.78434101417136,58.20731373852425,14.098284719245877,6.145414172177721,1.56243875588522e-4,200.67406204388826,87.49657542980623,30.364767117757452,4.6873162676556594e-4,234.66389776333986,66.16127799272152,16.988902470515633,0.3616787676287936,207.9052937383303,82.7933452557516,4.6873162676556594e-4,170.31101360876227,104.84481300981682,28.197663145620872,0.36152252375320504,168.14047227136277,97.97697876563505,31.090937042775632,0.3618350115043821,178.98802291046596,83.15236787749541,32.89651849115901,0.3618350115043821
38077002511,38,077,002511,857.5100525042121,401.9429755009735,87.88594593446678,7.676813366753149,15.754790587749712,0.9963350632070936,25.800627145714493,1123.1577480097583,213.6788834949635,39.21331768844185,15.160236005185487,0.9933436025193966,924.7814573801909,358.7168862036135,85.80359868335785,2.98003080755819,1098.1570737382424,245.606369011407,39.69459263429086,2.2951824738997693,964.0739403603578,313.49243131138223,3.2870303460753174,860.0356230956116,386.72750588956455,86.9150382871051,0.9948393328632451,834.6885103661753,371.4019688591103,107.66014939947227,2.981526537902038,902.8557738947783,294.2957794646954,95.11588615327942,2.981526537902038
38077002601,38,077,002601,123,19,16,3,1,0,5,148,15,5,3,0,115,27,29,0,141,21,9,0,124,35,0,114,31,15,0,117,34,11,0,126,19,13,1
38077002602,38,077,002602,235,103,17,2,4,1,4,290,62,13,5,1,236,94,43,0,292,61,17,0,254,75,2,226,114,21,1,235,91,28,1,250,77,20,1
38077002603,38,077,002603,382,217.00000000000003,36,6,6,3,8,514,123,18,6,0,406,190,58,2,492,150,18,0,445,137,0,357,248.00000000000003,35,0,351.00000000000006,227,37,0,412,173,34,0
38077002604,38,077,002604,333,113,39,5,6,5,9,418,60,17,4,0,319,133,43,0,380,85,20,1,314,106,0,280,134,40,0,250,134,48,0,299,92,44,1
38077002605,38,077,002605,165.92861820175895,54.97773202549961,14.993552754430917,2.9987044982718323,0.9995681660906108,3.0263071755556414e-5,0.9997800075928996,199.91466216256185,31.986786576334655,5.997772153404732,2.9987650244153436,3.0263071755556414e-5,152.93535177623596,66.97155133721901,16.992840401970916,0,200.91356454107384,36.98499056364878,2.9992492335634324,9.078921526666922e-5,150.93627597019827,51.97881568572549,0.999689218377633,140.9399285217135,67.97166423860122,14.994248805081295,0.9995379030188553,136.94156506813582,60.974838391325726,18.99237015408496,6.052614351111283e-5,160.93065631901888,37.985133728102745,19.991787004816793,3.0263071755556414e-5
38079000901,38,079,000901,366.0134485697575,189.0069034806351,25.002344918839555,7.000364645506904,4.999993746005772,5.657592406413933e-5,10.000722979024378,476.01761075211334,110.00523712491308,11.001163020433232,12.000301815588612,5.657592406413933e-5,382.01568027875373,199.00683439672255,26.001540289919,5.657592406413933e-5,291.01427786668376,304.00879637203417,14.000955594710065,1.0002703136366622,388.01373787735764,167.00768911559214,1.0002703136366622,307.0115308943623,226.0091541835948,49.0026090944724,5.657592406413933e-5,318.0127504907196,217.00768315157393,36.002546148563695,1.0000440099404058,361.0139640070683,168.0071673662919,42.00201814526923,1.0000440099404058
38079000902,38,079,000902,181,212,26,13,3,1,6,259,155,13,13,0,184,244,17,0,197,233,10,1,213,183,3,175,220,30,0,157,248,26,0,176,215,31,1
38079000903,38,079,000903,143.00056074814947,1051.0002895666673,30.000038302469225,98.00001072469138,7.0000076604938455,4,34.00001532098769,312.0007292790141,929.0001685308646,64.00001685308646,33.00001838518523,0,73.00058526172978,1302.0003048876551,10.000039834567996,0,188.0004458407418,1118.0004657580257,45.000021449382764,3.000001532098769,264.00059445432237,891.0002558604945,7.000001532098769,138.0004703543221,1052.0003462543218,129.00007507283968,2,85.00048720740855,1236.0003324654328,39.000055155555685,1.000001532098769,143.00055308765562,1093.000257392593,88.0000643481483,3.000001532098769
38079000904,38,079,000904,207.99951417461835,482.99887185740704,27.999934600429395,48.999885550751436,0.9999976643010497,1.9999953286020995,17.999957957418896,336.9992128694538,389.9990890774094,25.999939271827294,19.999953286020997,0,193.99954687440365,576.9986523017058,18.999955621719945,0,246.9994230823593,504.99882047203016,30.999927593332544,0.9999976643010497,271.99936468988557,393.99907973461364,4.999988321505249,206.9995165103173,470.99889988579446,73.99982715827768,0.9999976643010497,163.99961694537217,557.9986966799858,45.99989255784829,0,203.99952351741416,490.9988531718155,53.999873872256686,0
38079000905,38,079,000905,318.98647650747466,163.99393509529054,46.997682178261826,7.999739079050273,1.0000009291993328,0.9999480954738363,14.999303742569035,416.9824470994188,116.99550526681291,22.998880854653013,7.999726513205164,0.9999434240759358,361.98418758511286,164.99420841391668,32.99846425379306,0.9999434240759358,316.98585321021517,222.99191739790993,19.999095362574625,4.999730489963519,328.9863029784344,172.9929752892998,4.99973983275932,271.9884822409983,211.99159967628896,56.997488674410235,0.9999457597748861,295.98714535649964,183.9932877030074,52.99750613803233,0.9999544579608252,326.9859593878619,163.99372206929945,44.998043634325775,0.9999544579608252
38081002601,38,081,002601,247,184,58,3,2,1,7,386,104,17,7,0,313,162,34,0,379,117,7,2,323,136,0,230,218,45,0,245,190,47,1,270,169,37,1
38081002602,38,081,002602,294.000107072377,120.00007430289507,26.000016003700477,5.000001905202438,3,1.9052024378126244e-6,3.00000152416195,366.0001527972355,67.00004686797998,14.000005334566826,6.00000152416195,0,300.00011164486284,102.0000731597736,43.00001790890291,3.8104048756252485e-7,350.00014365226383,81.00005791815411,17.00000495352634,0,309.00012421919894,107.00004763006093,1.0000019052024378,251.0000891634741,142.00009564116237,41.00000990705267,7.620809751250497e-7,258.000092211798,134.0000857341097,41.00001257433609,7.620809751250497e-7,295.00010326197213,108.00006973040922,29.00001562265999,7.620809751250497e-7
38081002603,38,081,002603,131.01492084596137,89.01035432370985,16.00223016202981,5.00026549547974,1,2.6549547973953616e-4,1.0002123963837917,181.0212927374751,55.006531188801596,10.00074338734327,2.0002123963837914,0,141.01555803511275,81.010195026422,19.002495657509552,1.000053099095948,171.02001835917235,67.00807106258408,8.000690288247323,2,166.017310305279,52.00663738699349,1.0002654954797396,114.01242518845181,104.01332787308293,21.001380576494647,1.0001061981918957,122.01284998121939,85.01194729658827,22.001752270166282,1.0001061981918957,137.0143898550019,74.00971713455847,19.002177062933864,1.0619819189581445e-4
38081002604,38,081,002604,280.9849720816616,194.98957137339508,41.99775383426971,4.999732599317823,0,4.999732599317823,3.999786079454258,400.9785544652894,122.99342194321844,13.999251278089904,3.999786079454258,0,292.9843303200244,191.98973181380438,46.99748643358753,0.9999465198635645,376.9798379885638,151.99187101926182,12.999304758226339,0,325.98256547552205,124.99331498294556,4.999732599317823,233.98748564807408,250.98657648575468,25.998609516452678,1.999893039727129,241.98705780698262,224.98796696930202,32.99823515549763,1.999893039727129,270.985506883026,182.99021313503232,40.997807314406145,1.999893039727129
38081002605,38,081,002605,135,106,25,0,0,1,2,179,74,12,2,0,136,106,26,0,187,76,8,0,145,68,1,112,134,14,0,114,109,23,2,137,99,15,0
38083000701,38,083,000701,649.9972641722999,94.9997681544989,28.99987527475049,0.9999924846859036,5.9999615638311035,0,6.000067595574323,702.9970630620012,59.999832143494245,16.999982751940102,11.99993730130735,1.7172198337434524e-5,678.9968789043619,76.99997889588377,30.000037016000547,0,677.997164502932,85.99958847868623,20.0001568652561,1.9999935966621616,625.9968276920536,111.99999456291602,3.434439667486905e-5,603.9968204012239,112.99985718794468,46.00015997670044,0,610.9968843422511,101.99973346049022,38.00022293300166,1.7172198337434524e-5,614.99697834715,79.99995565249245,51.00006102566158,1.7172198337434524e-5
38085003101,38,085,003101,18,138,6,33,0,1,9,46,114,17,9,3,17,190,4,0,57,126,9,3,42,115,6,38,131,21,3,21,175,6,0,20,169,12,0
38085003102,38,085,003102,49.29970326409495,23.613254203758654,1.1780415430267062,4.074183976261128,0.019782393669634024,0,1.0741839762611276,51.566765578635014,24.484668644906034,1.0939663699307616,2.079129574678536,0.004945598417408506,44.3837784371909,34.637982195845694,1.1730959446092977,0.019782393669634024,48.502472799208704,24.534124629080118,2.1384767556874382,0.009891196834817012,43.28486646884273,21.672601384767557,0.029673590504451036,47.01780415430267,27.776458951533133,1.2769535113748762,0.009891196834817012,39.13649851632047,32.67754698318496,3.2621167161226508,0.009891196834817012,41.131552917903065,32.59347181008902,2.3066271018793274,0.009891196834817012
38085003103,38,085,003103,15.952718762839291,56.83156059261498,0.9970449226774557,9.970449226774557,0.9970449226774557,0,6.9793144587421905,26.920212912291305,48.855201211195336,5.982269536064734,1.9940898453549114,0.9970449226774557,18.94385353087166,70.79018951009935,1.9940898453549114,0,28.914302757646215,51.846335979227696,5.982269536064734,0.9970449226774557,20.93794337622657,47.858156288517876,2.991134768032367,14.955673840161838,52.84338090190516,13.958628917484381,0.9970449226774557,13.958628917484381,68.79609966474445,3.988179690709823,0,15.952718762839291,66.80200981938954,4.985224613387278,0.9970449226774557
38085003104,38,085,003104,134.75147928994082,44.73668639053254,4.319526627218935,10.044378698224852,3.0088757396449703,0,3.044378698224852,156.3639053254438,34.43491124260355,5.150887573964497,6.097633136094674,0,135.00887573964496,56.68343195266272,7.275147928994083,0.01775147928994083,158.1153846153846,33.68343195266272,7.177514792899408,0.008875739644970414,140.64497041420117,38.976331360946745,1,124.42307692307692,51.0207100591716,16.36390532544379,1,126.44082840236686,48.798816568047336,10.43491124260355,1.0088757396449703,132.6094674556213,39.701183431952664,15.390532544378699,1
38085003105,38,085,003105,27.110542925219807,235.88632204144696,4.027709650910887,36.12581855940233,0.005705585499026737,1.005501016352965,19.056442147552083,60.33833485629805,211.69765093227764,15.061738594758985,21.07192235088067,1.013957110028474,21.09740409177558,298.1037256472575,5.022413203703984,1,66.32774196188424,224.77252836048086,23.08924367652381,0.008456093675509221,49.271095245186096,217.76895957572012,6.022617772850045,42.179101060485806,230.81674106045065,32.15964293410437,0.005705585499026737,25.104632770574714,291.0153002473179,4.061329456466861,0,25.140798515161112,274.92962535555483,16.108292664613124,1.0057055854990267
38085003106,38,085,003106,22.936738311940903,260.28211736593806,8.975245426411657,34.90373221382311,0.9972494918235175,1.994498983647035,12.964243393705727,93.74145223141065,200.447147856527,15.95599186917628,23.93398780376442,3.98899796729407,14.958742377352763,324.1060848426432,5.983496950941105,0,87.75795528046953,224.38113566029145,25.928486787411455,1.994498983647035,75.79096137858733,227.37288413576198,4.986247459117587,48.86522509935236,239.3398780376442,42.881728148411256,0.9972494918235175,22.936738311940903,294.18860008793763,17.950490852823314,0,33.906482721999595,265.26836482505564,33.906482721999595,0.9972494918235175
38087003901,38,087,003901,106,14,8,2,2,0,0,119,6,3,4,0,110,11,11,0,114,11,5,0,106,20,0,108,12,7,0,103,18,6,0,109,12,6,0
38087003902,38,087,003902,134.0153800184017,18.001901270269965,5.000787901287972,8.312661037638595e-5,1.4547156815867542e-4,0,1.0002199252153767,139.01660433439415,10.00120173282925,2.000564540346318,2.0001489072944363,2.0781652594096488e-5,125.01576979985902,20.001821579385865,9.000877899350904,0,136.01534189082275,15.00252995708467,3.0005143040779716,4.1563305188192977e-5,116.01464252067699,25.002796515547185,0,111.0142494707883,27.002238846653423,8.001156733797785,4.1563305188192977e-5,112.01407454460438,23.00198259536974,11.001317749781657,2.0781652594096488e-5,123.01439477506153,16.001627673059964,9.001397440665755,1.0390826297048243e-4
38087003903,38,087,003903,123.90361445783132,11.3855421686747,6.090361445783133,1.0120481927710843,0.012048192771084338,0,0.060240963855421686,132.17469879518072,9.204819277108435,2.0602409638554215,1.036144578313253,1,129.04819277108433,10.295180722891565,4.13855421686747,1,128.13855421686748,15.301204819277109,2.0783132530120483,1,121.95180722891567,12.373493975903616,1,113.78915662650603,22.52409638554217,4.102409638554217,1.0060240963855422,119.95180722891565,15.25301204819277,2.180722891566265,1.0120481927710843,117.8855421686747,14.24698795180723,6.192771084337349,1.0120481927710843
38089003601,38,089,003601,534.017426966866,38.0012851900251,25.00091693150613,5.000366502435811,6,0,4.00000013508332,554.0187104008079,30.000551104486917,17.000183521384546,10.000183521384546,0,518.0172424998981,56.00146871140964,31.000734220621503,0,537.0177937394684,46.00165128721095,25.00036690768577,0,500.0170580329303,78.00201914047996,1,502.01614110142424,52.002019410646604,38.001100587973994,0,496.01650773894335,45.00165236787751,42.00073449078814,1.8325121790560724e-4,490.0170589785136,44.00110166864055,48.00110072305731,0
38089003602,38,089,003602,597.0019623331006,73.00039743455201,26.000093148723128,2.0000124198297504,7.00001241982975,1,4.000062099148752,636.00224177927,53.00021113710576,9.000062099148751,7.000037259489251,1,597.0021113710576,55.00030428582888,41.00014282804213,2,629.0022045197807,51.00031049574376,17.000080728893376,0,578.0020120124195,75.00038501472226,2,539.0018443447179,99.00054026259414,38.000105568552875,6.209914875194414e-6,530.0020120124195,92.00026081642476,42.000186297446255,1.2419829750388828e-5,568.0019437033559,62.000254606509884,38.00019871727601,1.2419829750388828e-5
38089003603,38,089,003603,1510.9685515097622,279.29977471108344,95.36474435588055,6.89838086614659,11.798511096204914,0.002808716475363027,23.61949192421273,1607.4279175438492,183.87885602569565,57.9962388794558,27.531731702128376,0.002808716475363027,1475.615148968278,248.79594550310097,130.79398224219963,3.9347095097185467,1574.953924864532,197.6868526238903,84.54288884591685,0.9850817356673182,1453.8085323927794,282.2634460675115,1.9785896207607254,1354.4697564965252,289.17587051603493,140.661651897725,0.9906991686180442,1325.972604074057,286.1475986806735,142.63743280201035,0.9906991686180442,1375.1901775432432,230.08500995837264,140.66726933067574,1.9673547548592734
38089003604,38,089,003604,1155.9307181987233,123.6896361504976,31.63258611342561,8.100907259001717,4.201132966369239,0.9971022991681754,16.37908432608388,1227.465123259684,72.11500405370849,16.002426355197276,10.46737845430701,0.9971022991681754,1158.2838537871382,104.19515606125287,56.201212602551436,2.06511252156853,1205.9409846104868,92.30522776838463,25.454975529528063,1.0148292799762202,1088.096699267589,129.7254308879308,5.020965457456967,1040.4395684442404,142.81184964277338,72.33211919732268,3.0090338783125707,1035.9370768041344,113.84270202447216,76.35598235561147,3.0090338783125707,1073.7162109137591,86.90760434004105,74.32632379565904,1.032556260784265
