GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREGSTE,G16PREOMCM,G16PRECCAS,G16PREOOTH,G16USSRKEN,G16USSRBOU,G16USSRFLE,G16USSRMAN,G16USSRDUK,G16USSRCRA,G16USSRCAO,G16USSRMAR,G16USSRPAT,G16USSDCAM,G16USSDFAY,G16USSDEDW,G16USSDLAN,G16USSDPEL,G16USSDWIL,G16USSDMEN,G16USSLCLE,G16USSLGIL,G16USSOLAN,G16USSOTAY,G16USSNBIL,G16USSNHEB,G16USSNMAR,G16USSNWEL,R16USSRKEN,R16USSDCAM
220030005-7,22,003,0005-7,47.09856459330144,441.42870813397127,3.0612440191387558,0.015311004784688994,0.015311004784688994,3,3.015311004784689,16.05645933014354,23.944497607655503,6.597129186602871,2.290909090909091,6.505263157894737,2.137799043062201,2.076555023923445,0,0,134.52057416267942,169.1224880382775,34.015311004784685,28,7.015311004784689,5.015311004784689,4,2.076555023923445,5.015311004784689,0,0,3.045933014354067,4.061244019138756,6.015311004784689,0,21.8066985645933,118.2755980861244
220030005-9,22,003,0005-9,335,191,10,6,0,1,9,82,148,57,11,27,9,5,0,0,76,38,22,31,3,3,0,4,1,0,0,8,4,1,0,113,73
22003005-10,22,003,005-10,451.7006484701286,27.736578992599508,2.8629875305603183,0.012206572769953052,0.9543291768534394,0,0.9543291768534394,99.50046913454175,142.50631495679627,106.26621938190549,26.733423524666257,27.797611856449272,17.19623504251684,0.9543291768534394,0,0,24.87359146203919,10.52203409092774,2.8751941033302715,4.814368888962033,0.9543291768534394,0.9543291768534394,0.006103286384976526,1.920864926476832,0.9543291768534394,0,0,1.920864926476832,0.042723004694835684,0.960432463238416,0,193.20172377134313,42.063723218171056
22003005-12,22,003,005-12,22,58,3,1,0,0,1,9,4,10,0,0,2,0,0,0,28,11,2,3,0,0,1,2,0,2,1,1,0,0,0,6,17
22003005-13,22,003,005-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22003005-8A,22,003,005-8A,30,20,1,0,0,0,0,5,10,9,5,1,2,1,0,0,4,7,2,3,0,0,0,1,0,0,0,0,0,0,0,15,11
2200302-2-A,22,003,02-2-A,132.26923076923077,64.96153846153845,0,3.0384615384615383,2,0,0,24.076923076923077,61.34615384615385,34.03846153846154,7,7,1.0769230769230769,1.0384615384615383,0,2,30,17.69230769230769,2.3076923076923075,3.269230769230769,0,0.038461538461538464,0.038461538461538464,1.0384615384615383,0,0,0,2,0.038461538461538464,0,0,41.03846153846154,21.653846153846153
2200302-4-C,22,003,02-4-C,351,84,7,3,2,0,2,49,148,83,25,18,2,4,0,2,43,18,11,1,3,1,0,6,1,2,0,9,0,0,1,95,28
2200302-4-O,22,003,02-4-O,350.2240235814296,155.6551215917465,5.986735445836404,2.993367722918202,0,1.9955784819454678,0,56.87398673544583,138.69270449521002,127.71702284450994,14.966838614591008,7.982313927781871,7.982313927781871,1.9955784819454678,0.9977892409727339,0,69.84524686809138,29.933677229182017,6.984524686809138,14.966838614591008,2.993367722918202,0.9977892409727339,0,0.9977892409727339,0,1.9955784819454678,0,2.993367722918202,0,0.9977892409727339,0,133.70375829034634,49.889462048636695
2200305-4-C,22,003,05-4-C,438,105,4,1,3,0,3,97,165,68,21,25,18,1,2,0,55,31,7,15,0,0,1,1,0,0,0,7,1,3,1,162,48
2200305-4-O,22,003,05-4-O,321.47416075953475,27.01059537349082,3.854292001944593,0.9693711030129917,0.9636551503411193,0,0.9637373001960903,66.60712328229891,122.52622306805371,37.73846623902809,18.314095861038517,31.855643591746414,8.681347057295426,4.818275751705596,0,0,32.791540477277884,7.72075525792767,0.9698640021428176,0.019964759424067918,0.9638194500510613,0.9635730004861482,0.0028169014084507044,4.823498805247643,0.9636551503411193,0,0,2.89668140369523,3.8740924616587193,0.9663899018945991,0,113.90569774377461,17.37926692362167
22005000001,22,005,000001,1104.877455032223,313.4356428862108,32.49556370412082,7.0948951773848385,7.210878171966307,4,7.0948951773848385,560.6232459165819,235.02610176771648,164.18258907985125,101.15982994581469,28.400668526735984,24.400668526735984,15.231965989162937,0.04217563439326127,2.0527195429915768,123.06493476842984,125.98058349964333,13.200334263367992,13.105439085983154,0.04217563439326127,0.04217563439326127,0.021087817196630634,15.094895177384837,2.021087817196631,0,0,3.094895177384838,2.094895177384838,2.021087817196631,3,539.0838352612279,149.98058349964333
22005000002,22,005,000002,1091.052703381293,178.62025122684528,36.34264851801614,6.959230567279686,15.46495681617708,0,6.959230567279686,559.0581889048015,221.9221303121411,160.06230304743278,85.05726248897395,29.38341795073645,29.38341795073645,17.01145249779479,3.092991363235416,3.86623920404427,78.09803192169426,71.91204919522342,14.691708975368226,7.73247840808854,3.092991363235416,3.092991363235416,1.546495681617708,6.959230567279686,1.546495681617708,0,0,6.959230567279686,6.959230567279686,1.546495681617708,0,446.16400414670875,71.91204919522342
22005000003,22,005,000003,1028,240,19,14,12,3,2,474,216,120,67,56,41,13,3,8,118,104,17,16,0,0,0,13,1,0,2,10,8,1,0,362,99.00000000000001
22005000004,22,005,000004,685,200,18,3,3,2,2,313,127,78,56,42,19,10,3,0,86,78,9,16,3,6,3,7,4,0,0,2,5,5,0,200,61
22005000005,22,005,000005,745,246,27,8,4,0,6,351,122,79,73,35,30.999999999999996,8,4,2,117,119,15,12,3,0,3,7,1,0,0,7,9,2,0,222,90
22005000006,22,005,000006,1151.6498054474707,421.05291828793776,40.82568093385214,6.093385214007782,8.530739299610895,4.265369649805447,8.530739299610895,593.495719844358,259.57821011673155,141.36653696498055,84.69805447470817,35.95097276264592,24.982879377431907,20.10817120622568,3.656031128404669,4.265369649805447,183.41089494163424,138.92918287937744,24.373540856031127,24.982879377431907,3.656031128404669,3.046692607003891,4.265369649805447,10.35875486381323,4.265369649805447,1.2186770428015565,1.2186770428015565,6.093385214007782,12.186770428015564,7.312062256809338,1.2186770428015565,520.3750972762646,174.27081712062258
22005000007,22,005,000007,531.0572500722993,202.66203468491173,31.01969918646608,4.135959891528811,7.031131815598979,2.4815759349172866,1.6543839566115244,261.3926651446209,143.51780823604975,83.95998579803486,28.951719240701678,10.339899728822028,11.580687696280672,10.339899728822028,3.3087679132230488,2.0679799457644057,81.47840986311758,85.61436975464639,8.685515772210502,5.790343848140336,2.895171924070168,1.2407879674586433,2.0679799457644057,7.858323793904741,1.6543839566115244,0.8271919783057622,0.8271919783057622,2.895171924070168,0.8271919783057622,2.0679799457644057,0,241.95365365443544,79.82402590650605
22005000008,22,005,000008,1056.564242289031,302.2765724174996,39.305312822089725,8.422567033304942,7.486726251826615,1.8716815629566537,3.7433631259133073,534.3650862241246,211.50001661410187,152.5420473809673,62.701332359047896,25.267701099914824,25.267701099914824,18.716815629566536,5.615044688869961,4.679203907391634,130.08186862548743,131.9535501884441,13.101770940696577,5.615044688869961,5.615044688869961,1.8716815629566537,1.8716815629566537,15.909293285131557,2.8075223444349806,1.8716815629566537,0,1.8716815629566537,7.486726251826615,1.8716815629566537,0,446.3960527651619,105.75000830705093
22005000009,22,005,000009,1003,412,32,7,10,3,10,523,201,131,111,29,21,7,4,3,153,158,32,24,4,0,6,13,8,3,0,11,5,0,0,423,213
22005000010,22,005,000010,1096,209.99999999999997,36,12,13,3,0,543,223,138,96,28.999999999999996,38,17,0,2,86,93,14,9,2,0,2,16,6,0,0,9,5,5,0,478,97.99999999999999
22005000011,22,005,000011,1134.144042409524,426.91736244573985,33.53131196385204,12.222052835340136,11.086437321284015,0,7.042641931726191,547.2700954095834,220.3641820642347,133.60391452207483,91.80367844577381,46.43564697991497,45.27736479919218,17.106797072287417,5.08874423694728,1.999231028112245,173.76986841765307,155.4821224979762,37.4164406867432,29.37418324096089,1.0676155140561225,5.043410903613946,4.998077570280612,12.13138616867347,4.021128722891157,1.999231028112245,0,22.195541309234695,6.247026417670068,4.089128722891156,0,382.3154332851021,159.50325122086736
22005000012,22,005,000012,981,205,39,11,5,7,4,474,143,126,85,66,27,16,1,0,98,98,13,15,4,2,2,11,4,2,0,12,8,1,2,347,101
22005000013,22,005,000013,953,185,30,4,0,3,6,444,158,122,72,57,37,8,7,2,66,100,9,15,3,2,3,9,1,2,0,12,13,2,0,323,54
22005000014,22,005,000014,688.3177189409369,89.45010183299388,14.236252545824847,6.04887983706721,0.024439918533604887,2.0488798370672097,6,318.7556008146639,137.70264765784114,79.87983706720978,44.61099796334012,31.382892057026474,23.21181262729124,5.130346232179226,0.008146639511201629,0.024439918533604887,42.830957230142566,42.676171079429736,15.073319755600814,7.171079429735234,3.024439918533605,0.008146639511201629,3.024439918533605,5.0733197556008145,3.0081466395112013,0,2,7.065173116089612,9.032586558044807,1.0081466395112015,0.04073319755600814,199.21588594704681,35.586558044806516
22005000015,22,005,000015,883.1966139445054,132.2223675910567,16.54180002959294,7.526754355224322,4.131688588806081,0,0.1341962012008504,436.3037871177254,133.70815129780624,106.1734691493587,61.36954574835097,49.849060424113574,17.555591897764174,8.140465232187776,0.0037614185921547552,2.001253806197385,77.02171966139446,78.46026368868226,7.011284255776464,7.012538061973849,3.001253806197385,0,1.001253806197385,7.140465232187775,4.130434782608695,2,0,5.007522837184309,10.398827185010397,2.3963195726156266,0.002507612394769837,333.62156079402536,54.33694678721896
22005000016,22,005,000016,990.1439334373707,280.5296870362917,47.01088022885794,11.432797872621526,9.384837382089316,2.095152009176666,7.192995419960474,491.3731365436881,253.83599497272854,119.8056408924901,94.22258052831116,27.30223847730335,22.301853991359476,8.958056352812578,9.287378457249385,0.23864899482942004,96.67919622012522,137.7674274823121,13.680290044160127,14.296606119902444,1.2858405134738757,3.0970744388960534,5.097074438896054,10.813405909328191,0.1442659575405089,0.09592098106442097,2,6.10361069994197,4.382914952369929,0.09668995295217588,2,464.8383209035328,140.43683729761426
22005000017,22,005,000017,736,492,27,4,4,2,0,325,187,98,61,36,19,13,5,2,195,180,22,45,4,4,3,9,1,2,0,15,5,1,0,289,155
22005000018,22,005,000018,1045,211,32,4,12,0,6,474,186,130,81,39,31,22,5,3,110,108,22,7,1,2,3,20,6,0,0,9,9,2,0,342,80
22005000020,22,005,000020,628.4253333333334,175.92,23.456,9.773333333333333,3.909333333333333,0,1.9546666666666666,365.5226666666666,105.55199999999999,71.34533333333333,36.16133333333333,19.546666666666667,12.705333333333332,4.886666666666667,3.909333333333333,0,79.164,66.45866666666667,18.569333333333333,16.61466666666667,2.932,1.9546666666666666,0,5.864,0.9773333333333333,0,0,8.796,10.750666666666666,3.909333333333333,0,278.54,67.436
22005000021,22,005,000021,348.2006688963211,79.79598662207358,3.2240802675585285,0.8060200668896321,0,0,3.2240802675585285,173.2943143812709,54.00334448160535,37.88294314381271,37.07692307692308,10.478260869565217,8.060200668896321,0,2.4180602006688963,0,31.434782608695652,36.27090301003345,4.030100334448161,5.642140468227425,3.2240802675585285,1.6120401337792643,0,4.030100334448161,3.2240802675585285,1.6120401337792643,0,3.2240802675585285,0,1.6120401337792643,0,114.45484949832776,29.82274247491639
22005000022,22,005,000022,484,71,16,1,1,0,2,255,52,49,42,24,21,5,3,0,48,41,0,3,0,4,3,5,0,0,0,4,0,0,0,149,25
22005000023,22,005,000023,254.7887323943662,95.07042253521126,0.9507042253521126,0.9507042253521126,6.654929577464789,1.9014084507042253,2.852112676056338,131.19718309859155,41.83098591549296,25.66901408450704,15.211267605633802,15.211267605633802,8.556338028169014,3.8028169014084505,0.9507042253521126,0,48.485915492957744,35.17605633802817,4.753521126760563,1.9014084507042253,2.852112676056338,1.9014084507042253,4.753521126760563,1.9014084507042253,0,0,0,1.9014084507042253,0.9507042253521126,0.9507042253521126,0,131.19718309859155,28.52112676056338
22005000024,22,005,000024,44.07148265939725,14.589075672674037,1.554672118733909,0.3001918319955576,0.4705184512090464,0.09859154929577464,0.5242314099651674,23.738300772376192,7.437831288808118,5.470770861729517,2.1686607097783837,2.0432126811045483,1.1963501438739967,0.44807915593921954,0.42563986066939274,0,5.775733252561967,6.214624665556061,0.8737190166086122,0.47493563531728006,0.2733353526174971,0.09859154929577464,0.37192690191327177,0.7258316926649503,0,0,0,0.22403957796960977,0.42563986066939274,0.04929577464788732,0,18.594931596748953,3.8623857842394873
22005000025,22,005,000025,371.36916350591355,68.38837091982586,7.518936492218008,2.5738682012667926,1.5865921787709496,1.5865921787709496,4.742400179368846,190.44870237850563,55.041348255824815,38.07236411875712,33.51525569402664,16.80106873937333,7.88952000149474,3.569832402234637,2.1685319781020533,0.7932960893854748,33.743988341025016,38.8743483866146,2.5564918443227893,5.32433997869995,1.1725677771342091,0.3879598662207358,0.3966480446927374,4.539732067786477,1.1725677771342091,0.3879598662207358,0,5.139048224061583,0.3966480446927374,1.1812559556062108,0,131.07029016647672,23.836475402178586
22005000026,22,005,000026,1155.621547999707,189.25996241060312,26.895862725475357,7.642283189728818,0.9102321267299666,0,3.3175132417193485,572.66345773633725,155.91845297664085,127.59489370011472,89.82692035441431,65.69876491981742,35.97051185042349,9.26869828406844,0.129366106080207,1.6264150943396225,109.44559545021846,69.4043764797774,13.3994190729576,23.80940955356489,2.439622641509434,3.252830188679245,0.03234152652005175,6.732051062998853,0.845549073689863,0.0646830530401035,0,15.871383240987088,8.977624545387975,5.008611389099075,1.6264150943396225,314.6829602870463,77.41175522956381
22005000027,22,005,000027,1120.1887150447085,152.60851538154864,30.93984231980278,10.92649645667049,2.9604017671898264,0,2.596242687560513,597.4305483007478,144.95002481551091,96.25719771860024,100.42146256925969,56.36074348897947,36.69270505341437,11.300081362330868,3.698145752479517,0.37358490566037733,84.75147225137707,70.05142343397854,14.08311650272157,11.888736198914627,0.560377358490566,0.7471698113207547,0.9245364381198793,7.966094689480665,1.111328890950068,1.8490728762397586,0,15.568030299332015,2.9792534192519544,4.818900469460649,0.37358490566037733,371.2592561855712,45.29458370963411
22005000028,22,005,000028,249.3846153846154,261.1958041958042,10.27972027972028,4.13986013986014,1.5594405594405596,0,6,131.020979020979,46.03496503496503,20.797202797202797,13.356643356643357,11.818181818181818,8.41958041958042,8.41958041958042,3,1,108.21678321678321,72.95804195804196,12.13986013986014,26.97902097902098,1.1398601398601398,6,3,10.13986013986014,0,2,0,8,0.27972027972027974,7,2,116.82517482517483,93.95804195804196
22005000030,22,005,000030,174.0023360152921,350.0145561382984,7.000376776660011,4.000113032998003,1.0000376776660012,1.0000125592220004,9.000163269886004,95.00165781730405,28.00060284265602,27.00032653977201,12.000138151442004,17.000188388330006,9.000150710664004,4.000037677666001,0,0,131.00668150610417,98.0037426481561,30.000891704762026,22.00131871831004,3.0000879145540025,2.0001004737760026,1.0000376776660012,5.000125592220004,2.5118444000678938e-5,3,5.000000000000001,6.0002260659960065,7.000087914554003,5.000025118444001,0,87.00096706009404,144.0072969079822
22005000031,22,005,000031,305.21499210839926,359.7844754243942,11.212375244233455,8.058993123398182,8.011798624679637,1.0117986246796364,1.035395874038909,141.73728092567563,68.02648034712837,29.448347737826182,39.389354614428,19.259569742952,13.16518074551491,6.117986246796364,1.035395874038909,0,154.15626521860437,98.92029272501163,12.176979370194546,17.200576619553818,1,3.0471944987185458,0.011798624679636363,9.082590372757455,0.011798624679636363,2,0,11.023597249359273,3.0471944987185458,1.0117986246796364,0,172.06475931893638,162.9674872237302
22005000032,22,005,000032,450.19329125866966,374.02481950014044,16.006204875035113,7.001504212129725,3.0007521060648625,3,3.0001880265162155,210.09908997404563,104.02914411001342,61.01786251904048,35.01861462510534,24.008461193229703,7.00639290155133,5.001692238645941,1.0007521060648623,1.880265162156082e-4,181.01240975007022,109.01184567052158,24.002256318194586,19.00169223864594,1.0001880265162155,3.000376053032431,5,9.001504212129724,3.0011281590972936,1,0,10.001504212129724,3.0016922386459406,1.0003760530324313,0,241.05471571621874,226.0084611932297
22005000033,22,005,000033,1465.2368763390957,206.7908229579601,43.250778365188346,11.61860751971385,6.412655715164187,2.41340782122905,7.03333152655641,753.1578932661778,218.92616315255643,139.02683021838968,136.38920660394493,66.71220919783175,43.043886428057604,14.428475359119423,6.412655715164187,2.2065158840983092,105.8088193002091,108.84290293283037,14.411151503034462,15.031827314426685,1.6031639287910469,1.9996239469675687,0.6033519553072625,13.428663385635637,6.602223796209969,0,0,14.635367296250163,9.601659716661322,3.2063278575820937,0,448.42014461897674,70.33232092967532
22005000034,22,005,000034,654.1041702631144,257.71161169519763,12.588196416228268,2.8255018394410354,0.9566970329789184,2.97770979020979,4.298731540395626,278.61988953158067,125.1914176243385,58.84367025980059,56.95545204355048,36.16117407266415,26.142334883016257,10.971013439596438,4.425813504336668,1.1232341974320723,122.42767553340947,85.95878259656273,21.0755485705747,17.783716173933403,0.25774623130318475,3.0412507721803115,5.029972935741271,7.0007337193167185,0,0.99256993006993,0,4.754265324452573,5.04788445284677,1.0704401257248504,1.9923044669820595,200.495452582748,107.20925549033926
22005000035,22,005,000035,775.0977027156229,111.44553421836403,15.882215823288373,3.9905050812617975,1.0654721152488578,0.003933566433566434,3.058290630514259,378.6309153399278,114.25046004092239,68.84808968970269,51.93828381833686,52.04450298264496,26.261220609456615,8.070307405044188,2.9690349116138703,1.0214909314580294,53.40087883330498,55.919360330482185,9.158339701228861,9.939708166320768,1.0091058419282697,0.01142691910458408,1.019242334031767,7.856577801314584,0.07818181818181819,0.0013111888111888112,0,5.996020180822768,5.836722672070945,3.8471524482771846,1.9087660279895637,253.3876689815148,28.9290902751003
