GEOID20,STATEFP,COUNTYFP,DISTRICT,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI
49005WEL03I,49,005,WEL03I,274.23015874585036,29.22829278168938,1.7193113400993754,5.157934020298126,11.175523710645939,1.7193113400993754
49005WEL03U,49,005,WEL03U,31.688741721854303,3.377483443708609,0.1986754966887417,0.5960264900662251,1.2913907284768211,0.1986754966887417
49005WEL04I,49,005,WEL04I,294.83537931566894,43.728393336705956,1.9876542425775434,8.613168384502687,9.275719798695203,0
49005WEL04U,49,005,WEL04U,148.58761995478795,23.759372879873823,1.1021668133452074,4.568899882311341,5.350601437795526,0.13317191283292978
49007CB0020,49,007,CB0020,13.972623569011017,6.9874826437589155,3.990617016903366,0.9976542542258415,0,0
49007CB003E,49,007,CB003E,31.460171450227882,12.650142995894303,1.0872269107875339,1.082657335832385,1.627469086997366,0.08439635974510504
49007CB003W,49,007,CB003W,3.474924118953532,2.4820886563953803,0,0,0,0
49007CB0070,49,007,CB0070,115.8351409978308,133.21041214750542,12.548806941431671,15.444685466377441,20.27114967462039,0
49007CB0160,49,007,CB0160,253.02710690551433,138.0086925097852,11.00137250154503,11.001258126416277,16.001143751287525,1.000228750257505
49007CB0170,49,007,CB0170,216.72167690685137,102.87277402920128,16.13780642566336,16.12632255685808,8.114838688052801,1.0229677376105601
49007CB0190,49,007,CB0190,316.17122943431394,92.10566516451381,19.37273433908429,12.60747405764446,14.562707686689231,1.937736278433846
49007CB0200,49,007,CB0200,254.65451160573855,194.509733535724,22.94405721802548,8.986320517423856,21.966690001649944,1.9941279045894689
49007CB0210,49,007,CB0210,224.56997201212656,171.25013004797339,15.143466289764158,7.419232433101328,13.468899200965602,0.9792254432893523
49007CB022E,49,007,CB022E,188.71627297137084,38.931384009175076,5.471871092979702,5.963880004379096,14.644762983239495,0.006911210281329574
49007CB022S,49,007,CB022S,15.649227689889937,3.192831022459721,0.4497002223313855,0.49464840666823096,1.214150044201625,3.1196994704365857e-6
49007CB022W,49,007,CB022W,81.64634435357726,16.856395327287554,2.4203026896089,2.5995715985608383,6.262851368571906,0.013946968890878222
49007CB0270,49,007,CB0270,141.58026517633968,46.8622670937649,3.9858440319778827,3.9858216853150474,7.970911545426887,4.804345811940033e-4
49007CB0300,49,007,CB0300,298.45643153526976,91.19502074688798,7.369294605809129,8.29045643153527,11.975103734439834,0
49007CB0310,49,007,CB0310,143,66,11,4,6,1
49007CB0320,49,007,CB0320,225,95,8,8,3,1
49007CB0330,49,007,CB0330,222.00000000000003,87,10,8,11,0
49007CB0340,49,007,CB0340,289.54356846473024,87.80497925311204,8.630705394190871,4.70954356846473,13.024896265560164,1
49007CB0360,49,007,CB0360,171.47986456203196,54.71270224904029,8.662576841499384,7.91831091292461,7.309361543303205,1.42670912920819
49007CB037E,49,007,CB037E,223.66943966721502,108.84867394317263,13.565013615614287,12.758795506669797,17.589556171484276,0.6851678390598372
49007CB037W,49,007,CB037W,101.21044582187868,50.838219591271695,6.1485522589208275,5.682695904459756,7.901981935203115,0.316573585643076
49007CB0380,49,007,CB0380,299.72566681216875,113.01131699475215,11.792485251626312,3.93082841720877,12.775192355928503,0.9827071043021925
49007CB0390,49,007,CB0390,337.5686367644293,91.8278786860307,5.742349143023118,6.69745801578818,12.439807158811297,0.9551088727650615
49007CB0400,49,007,CB0400,155.49076090672705,60.05654133474965,9.739793418568581,9.32223794885676,3.0833988847974307,0.5968223985536536
49007CB22SW,49,007,CB22SW,62.627915978853906,12.800164954116415,1.808098630236978,1.9817591765565234,4.850885929255181,0.001588737045367123
49009BROWN3,49,009,BROWN3,1.393258426966292,0,0,0,1.393258426966292,0
49009DJ1SD1,49,009,DJ1SD1,35.78474459249081,17.114443065973866,0,0.7779292302715393,0,0
49009DJ1SD2,49,009,DJ1SD2,28,6,0,0,0,0
49009DJTOWN,49,009,DJTOWN,10.215255407509193,4.885556934026136,0,0.2220707697284607,0,0
49009MAN2S2,49,009,MAN2S2,54.78052363218629,15.15836711377693,3.016967905047528,1.011311936698352,0.02827984174588004,0
49009MAN2S3,49,009,MAN2S3,0,0,0,0,0,0
49009MAN2S4,49,009,MAN2S4,4.148047796385139,0.8416328862230718,0.09017495209532911,0.06011663473021941,0.15029158682554852,0
49009MAN2S5,49,009,MAN2S5,75.02380952380952,15.222222222222221,1.630952380952381,1.0873015873015872,2.7182539682539684,0
49009MANILA,49,009,MANILA,99.42997198879553,17.336601307189543,1.2619047619047619,2.6942110177404297,4.5737628384687214,0
490110CE00U,49,011,0CE00U,81.99405293280469,16.479196912965648,0.2009658160117762,1.6077265280942097,2.813521424164867,0
49011BO0010,49,011,BO0010,441.3337743894107,198.3028579514133,11.188232245275533,14.17381612155867,14.203302903947975,0
49011BO0020,49,011,BO0020,400,166,5,15,12.000000000000002,0
49011BO0030,49,011,BO0030,370.11703427863347,148.64538573454553,4.9881001924344135,11.971440461842592,8.978580346381944,0
49011BO0040,49,011,BO0040,785.7972634515959,202.248909446249,7.562912867282572,21.104850495305136,23.57900865128929,0
49011BO004I,49,011,BO004I,161.0736246421123,59.68550520211568,1.1623730296914208,5.3621964659608246,6.883356012960217,0
49011BO0050,49,011,BO0050,342,104,5,15,14,0
49011BO0060,49,011,BO0060,399,216,9,22,13,0
49011BO0070,49,011,BO0070,360,228,12,24,14,0
49011BO0080,49,011,BO0080,429,168,14,16,10,0
49011BO0090,49,011,BO0090,530,134,7,13,14,0
49011BO0100,49,011,BO0100,308.55848546315076,62.545638945233264,6.552400270453009,7.743745774171738,5.956727518593644,0
49011BO0110,49,011,BO0110,533,121,3,5,9,0
49011BO0120,49,011,BO0120,509,162,6,10,14,0
49011BO0130,49,011,BO0130,320,135,8,18,8,0
49011BO0140,49,011,BO0140,227.95341516818178,106.63915130185327,5.8700450257900885,7.826726701053452,3.913363350526726,0
49011BO0150,49,011,BO0150,263,113,5,10,9,0
49011BO0160,49,011,BO0160,481.99999999999994,181,3,15,13,0
49011BO0170,49,011,BO0170,519.4437412303815,124.08994754669895,8.009423076320845,9.011136362924635,14.008566433018949,0
49011BO0180,49,011,BO0180,449.2092050209205,197.3347280334728,8.92468619246862,13.882845188284518,6.941422594142259,0
49011BO0190,49,011,BO0190,591.5981308411215,217.65771028037383,5.725467289719626,19.957943925233646,28.17640186915888,0
49011BO0200,49,011,BO0200,398,130,4,14,2,0
49011BO0210,49,011,BO0210,444,200,6,15,7,0
49011BO0220,49,011,BO0220,429,194,2,19,19,0
49011BO0230,49,011,BO0230,610.8646420619314,293.5117272687038,19.210769484461885,24.510438127043333,22.344082686602277,0
49011BO0240,49,011,BO0240,117.28691409503745,70.37189925362371,5.519947700923771,4.58563765103515,7.240491061706249,0
49011BO0250,49,011,BO0250,511.38498077502294,234.71771578541092,17.978378230371902,13.983183068067035,16.979579439795685,0
49011BO0260,49,011,BO0260,407.84844384303113,176.11637347767254,9.269282814614344,13.903924221921516,7.415426251691475,0
49011BO0270,49,011,BO0270,336,110,2,10,6,0
49011BO0280,49,011,BO0280,301.40186915887847,127.34228971962617,5.274532710280374,9.042056074766355,15.823598130841122,0
49011BO0290,49,011,BO0290,402,138,4,9,6,0
49011BO030I,49,011,BO030I,28.18945790757012,6.252548934385854,0.4239016226702274,1.0597540566755685,0.4239016226702274,0
49011BO030U,49,011,BO030U,79.87755102040816,17.717201166180757,1.2011661807580176,3.002915451895044,1.2011661807580176,0
49011BO0310,49,011,BO0310,373.065960746428,137.38954848222912,7.105074490262877,8.473432653683837,6.473432653683836,0
49011BO0320,49,011,BO0320,510.6601520086862,191.78610206297503,5.5559174809989145,25.11183496199783,7.48642779587405,0
49011BO0330,49,011,BO0330,542.3356831052922,118.76809278747446,5.602382734811933,4.965049929645686,8.63306291535004,0
49011CE0010,49,011,CE0010,435.3521305743692,170.43572771422114,7.410249031053093,14.820498062106186,6.483967902171456,0
49011CE0020,49,011,CE0020,299.50280651169334,56.82146501684849,0.01078864589743294,5.114894914979522,7.9488719542873625,0
49011CE0030,49,011,CE0030,467,141,6,9,17,0
49011CE004I,49,011,CE004I,413.6970811521929,96.61715271070322,2.6350132557464514,7.905039767239354,11.41839077490129,0
49011CE004U,49,011,CE004U,57.30291884780712,13.38284728929678,0.3649867442535485,1.0949602327606456,1.5816092250987104,0
49011CE005I,49,011,CE005I,77.90869661428592,20.033664843673524,1.214161505677183,2.2259627604081693,3.6424845170315496,0
49011CE005U,49,011,CE005U,287.90381609037786,73.91128832197612,4.458950896732037,8.205217178006176,13.424256483821763,0
49011CE0060,49,011,CE0060,565.880506417634,212.2766746217175,9.959336588502675,17.21197766531885,17.680342191184245,0
49011CE0070,49,011,CE0070,576.7903113673062,130.9003319625486,4.832674952517776,15.055240800313868,17.903680890856656,0
49011CE008I,49,011,CE008I,326.0059470671953,65.52080308703435,0.7990341839882238,6.39227347190579,11.186478575835133,0
49011CE0090,49,011,CE0090,441,141,5,7,9,0
49011CE0100,49,011,CE0100,558.076210270219,144.4216619844453,3.5822157533209675,14.931545205313547,18.164431506641936,0
49011CE0110,49,011,CE0110,235.927405380196,113.28115231808253,6.246163814680089,10.263452862630638,12.492327629360178,0
49011CE0120,49,011,CE0120,499.5456097450493,128.14029964872697,5.008503009013755,12.015588849858553,18.025509027041267,0
49011CF0010,49,011,CF0010,329.4334164588529,143.7725685785536,11.677306733167082,13.499750623441397,22.919201995012468,0
49011CF0020,49,011,CF0020,332,121,11,11,9,0
49011CF0030,49,011,CF0030,246.99522623580114,105.62776520252385,11.934991497284924,11.147731822084179,14.083635938811641,0
49011CF0040,49,011,CF0040,389.94546058907343,242.97900692324873,17.84110114106357,30.783190996141055,25.883831729911932,0
49011CF0050,49,011,CF0050,323.45985037406484,164.64937655860348,18.46084788029925,16.020448877805485,19.625436408977556,0
49011CF0060,49,011,CF0060,338.0739995855658,189.76533221800858,20.230444332489032,28.230444469373143,27.230444332489032,0
49011CF0070,49,011,CF0070,203.2890365448505,124.28571428571428,15.415282392026578,14.451827242524917,15.415282392026578,0
49011CF0080,49,011,CF0080,278,134,21,15,16,0
49011CF0090,49,011,CF0090,226,122,15,18,19,0
49011CF0100,49,011,CF0100,334.140350877193,178.33333333333331,24.403508771929825,29.096491228070175,22.526315789473685,0
49011CF0110,49,011,CF0110,333,137,8,13,22,0
49011CF0120,49,011,CF0120,272.85790454817266,204.72063004411152,13.92174187171296,30.132979865913775,19.385162075634028,0
49011CF013A,49,011,CF013A,0.013910277709656683,0.005350106811406416,0,0.0032100640868438493,0,0
49011CF013B,49,011,CF013B,6.809330362947645,9.0740522447847,0.7560002465537194,0.7572298182377587,0.7560002465537194,0
49011CF0140,49,011,CF0140,20.11378555798687,10.894967177242888,2.5142231947483586,2.5142231947483586,3.352297592997812,0
49011CF0150,49,011,CF0150,13.466083150984684,12.87746170678337,1.4332603938730855,1.4332603938730855,0.5776805251641138,0
49011CF0160,49,011,CF0160,253,118,7,15,19,0
49011CF0170,49,011,CF0170,121.70198474839277,108.73374047192469,9.975572520360064,6.982900764252045,12.968244276468084,0
49011CL0010,49,011,CL0010,405.4059154801914,186.72636993792068,30.954638866714124,22.966344965626607,24.963418440898486,0
49011CL0020,49,011,CL0020,511.9364485981308,156.9570093457944,19.355140186915886,28.826168224299067,30.532710280373834,0
49011CL0030,49,011,CL0030,202.639985507771,58.76612804029138,8.031223126734522,9.946558403001756,11.959024846090326,0.03512393760458276
49011CL0040,49,011,CL0040,328.8375061479954,132.19860173492907,13.08969128628721,21.154921312677907,12.14676755937907,0
49011CL0050,49,011,CL0050,153.99999999999997,36,0,3.9999999999999996,1.9999999999999998,0
49011CL0060,49,011,CL0060,488.5909660745561,161.2496322211487,21.01867996212677,23.03226538912806,15.030567210752901,0
49011CL0070,49,011,CL0070,400.208973767983,172.5283432919206,11.052834329192061,22.07148173949514,21.065265936060783,0
49011CL0080,49,011,CL0080,374,145,20,16,22,0
49011CL0090,49,011,CL0090,378.3832516361953,165.36028991813163,16.53602899181316,22.372274518335455,20.426859342828024,0
49011CL0100,49,011,CL0100,147.48767123287672,88.18356164383562,7.994520547945205,20.904109589041095,5.6219178082191785,0
49011CL0110,49,011,CL0110,437.5123287671233,162.81643835616438,10.005479452054795,9.095890410958905,26.378082191780823,0
49011CL0120,49,011,CL0120,426.859649122807,139.66666666666666,21.596491228070175,17.903508771929825,20.473684210526315,0
49011CL0130,49,011,CL0130,344.5715277774486,145.55176604392224,10.891628751586017,18.81281329819403,17.82266522986803,0
49011DC0010,49,011,DC0010,0.0019528935145604338,4.7360591221375786e-4,9.355178512864352e-5,1.0524575826972396e-4,1.1109274484026419e-4,0
49011DC0020,49,011,DC0020,61.41727041456731,13.96568422863546,2.3805143571537717,2.697916271440942,2.8566172285845264,0
49011FA0010,49,011,FA0010,155.30448537054988,35.45185251289605,0.9725001057913422,4.854384153426658,1.9450002115826843,0
49011FA001I,49,011,FA001I,161.03645213117696,38.731894665309724,1.2358082212121566,4.542431781089551,2.0576788072009635,0
49011FA0020,49,011,FA0020,557.7729206111593,186.60761595849553,13.543467009818094,21.905778576064375,12.714490429423225,0
49011FA0030,49,011,FA0030,241.4552614845815,150.8328537232749,6.731634608948795,10.96162950316931,5.06743923264014,0
49011FA0040,49,011,FA0040,492.16495942476513,145.64322635471027,2.1013006463273394,2.2798734006766477,17.329274698744452,0
49011FA0050,49,011,FA0050,481.3318455004947,105.72109720426496,5.352801775856443,9.274162934330345,2.5490723111031213,0
49011FA006I,49,011,FA006I,409.50742235606214,99.21056108626247,6.332589005506115,12.66517801101223,7.7398310067296965,0
49011FA006U,49,011,FA006U,183.0825595723417,45.14422333481953,2.867552375005711,5.625199691225488,3.4831282533854457,0
49011FA0070,49,011,FA0070,413.4660451271276,106.86262303008603,8.988361815433505,3.9950315403960444,7.989700593588725,0
49011FA008I,49,011,FA008I,399.8358192077367,127.64008337466403,7.508996264397731,11.26083994788083,8.447027039182078,0
49011FA008U,49,011,FA008U,16.0822641688426,5.134243960006088,0.3020143505885934,0.4530215258828901,0.33976614441216757,0
49011FA0090,49,011,FA0090,624.4338248486954,171.1051221152354,7.003137973589117,22.00862942737007,12.003137973589117,0
49011FA010I,49,011,FA010I,157.18359555479097,34.80506668465339,0.9506440585770688,5.690063193771215,3.4805833415636234,0
49011FA010U,49,011,FA010U,353.52871112704366,77.03834708931034,2.181069606980051,12.373927294462499,7.921879376843758,0
49011FA0110,49,011,FA0110,512.4354512135849,124.17061566477464,3.706585542232079,10.193110241138218,3.706585542232079,0
49011FA012I,49,011,FA012I,172.60070532413025,36.5455575048541,3.0821554522166115,6.604618826178453,7.044926747923683,0
49011FA012U,49,011,FA012U,321.59522104796946,93.42388286283722,6.776313044910975,12.912284141682955,13.856718251169365,0
49011FA0130,49,011,FA0130,355.09473551178513,94.53264592760833,2.095144290834109,7.209906537890754,6.51736999232077,0
49011FA0140,49,011,FA0140,298.4963061300857,98.7217373219377,5.952284823085994,8.208671003707934,8.853253135830915,0
49011FA0150,49,011,FA0150,200.38732142111064,63.19907829435028,0.7707204670042718,6.165763736034174,4.62432280202563,0
49011FA0160,49,011,FA0160,297.12410353062813,86.78907778830559,4.212217953190523,7.0456292779149425,8.409359422202241,0
49011FH0010,49,011,FH0010,338.96426059091334,60.937856428079684,1.0302964018318623,5.709211183632528,3.937816402479141,0
49011FH002I,49,011,FH002I,165.5948614071188,32.60211464243735,1.2027564806549642,2.894241803778219,3.4693819433190196,0
49011FH002U,49,011,FH002U,290.93097169855116,59.40455459790972,1.9596988944767164,5.885377229011287,6.849417919546071,0.0776255707762557
49011FH0030,49,011,FH0030,649.3564145961885,155.39560382969233,13.17470955673614,16.215165354145665,16.40510806502395,0
49011FH0040,49,011,FH0040,478.83872600610516,79.36882677517825,3.062416228901867,11.454824418254214,9.284090791968758,0
49011FH0050,49,011,FH0050,378.8920993938005,88.82318148007224,4.402192842709535,8.602506105953754,8.602506105953754,0
49011HA0010,49,011,HA0010,28.301408122363245,13.613072525776058,0.4171339497842866,3.71362097908934,1.2242910074383622,0.11530815109343936
49011HA0020,49,011,HA0020,6.598737969281782,2.6075966067932876,0.033455025657925144,0.1090573762894367,0.07904601356578353,0
49011HA0030,49,011,HA0030,24.72029255071933,6.591853396804608,0.3719884097976423,0.7862778254871111,0.6433329726387732,0
49011KA0010,49,011,KA0010,522,132,7,13,20,0
49011KA0020,49,011,KA0020,584.76339387978,107.45051628738113,9.637894898011126,14.496813483832556,14.479048534136616,0
49011KA0030,49,011,KA0030,549.0025830337377,111.05792292438322,15.426810472578138,20.00772932048245,7.844389937542343,0
49011KA0040,49,011,KA0040,337,94,5,15,6,0
49011KA0050,49,011,KA0050,375.92178322301226,149.8330419393928,8.881059726369822,17.409889737735593,13.564942184072404,0
49011KA0060,49,011,KA0060,593.0248558104074,137.6622303887894,9.226392432369506,17.270063329515327,21.29189877808824,0
49011KA0070,49,011,KA0070,377.79235233470257,102.92650844108107,1.9093971797485056,11.441824746797153,7.6313494339823595,0
49011KA008I,49,011,KA008I,180.38649167184045,41.03212042320834,3.096763805525158,3.4838592812158025,3.4838592812158025,0
49011KA008U,49,011,KA008U,292.8637469859531,67.23773892093197,4.9145978788847895,5.7669073861358235,5.746866563197682,0
49011KA009U,49,011,KA009U,44.2261820814457,13.599265291193896,0.11427954026213359,1.4856340234077365,1.3713544831456033,0
49011KA0100,49,011,KA0100,528.7868852459017,162.55300546448086,7.833879781420765,12.730054644808742,16.646994535519127,0
49011KA0110,49,011,KA0110,651.0314636131606,79.71919668427579,5.650688788068241,14.898855847651193,14.83757403396988,0
49011KA0120,49,011,KA0120,387.29089099305645,57.50742493962841,5.649527430113258,6.6115055566711955,11.28735833551701,0
49011KA0130,49,011,KA0130,425,88,3,8,22,0
49011KA0140,49,011,KA0140,436,67,6,12,6,0
49011KA0150,49,011,KA0150,410.49877263595477,64.1430276029014,5.920482938521583,7.894395278114733,14.801426810349085,0
49011KA0160,49,011,KA0160,459.91752482742066,68.84590430616504,5.798379054352258,9.118648633019838,5.183350241140805,0
49011KA017I,49,011,KA017I,388.70267441462494,58.06576759226031,2.7325960668365674,7.514647775782537,6.8314042472716565,0
49011KA017U,49,011,KA017U,177.36418235290284,26.495528119502183,1.2468483820942204,3.428833050759106,3.117120955235551,0
49011KA0180,49,011,KA0180,416,56,7,7,2.9999999999999996,0
