GEOID20,STATEFP,COUNTYFP,DISTRICT,G18GOVRHOG,G18GOVDJEA,G18GOVLQUI,G18GOVGSCH,G18GOVOWRI,G18COMRPHU,G18COMDFRA,G18COMOWRI,G18ATGRWOL,G18ATGDFRO,G18ATGOWRI,G18USSRCAM,G18USSDCAR,G18USSLVOH,G18USSISIM,G18USSOWRI
2403104-034,24,031,04-034,726.3765824299213,519.3990798552354,5.7500149823377855,6.708065076902391,0,365.10424628718664,857.6742233173699,3.832823049271313,416.8468125424273,805.9311879892049,1.9165128938059777,353.6022972451272,841.383171623529,11.500369338734192,37.37472120025628,1.916609541360394
2403104-035,24,031,04-035,102,83,1,2,0,44,133,0,44,137,0,36,138,4,5,0
2403104-036,24,031,04-036,0.8083735451485933,1.4868878862572519,0.01839672057232408,0.008657280269328977,0,0.3636057713118171,1.9316556600940282,0.0064929602019967335,0.3993170524227991,1.9100124594207057,0.0021643200673322443,0.3246480100998367,1.8883692587473833,0.017314560538657955,0.09414792292895263,0
2403104-037,24,031,04-037,19.798222120303436,85.99451504096275,9.692507149193273e-5,1.6154178581988788e-4,0,6.805923571251813,97.74971952125452,0,7.424438297274571,99.60552216618011,0,5.568441802206003,97.13091402001729,1.855931878354241,3.712025298494302,0
2403104-038,24,031,04-038,15.071498977001676,23.435226261012076,0.01308722298190492,0.0232127424335473,0.0041106335638785045,1.4738314951591556,39.037155440876525,0.012029771775527751,3.5405399121259586,37.99571508312521,0,3.4689974325014314,33.955153419687825,0.022457420143277895,3.0773744078578136,0.007617009295541485
2403104-040,24,031,04-040,16.676209479297384,64.47920598012546,0.0046062405015874,0.015354135005291335,0,4.018377403073149,75.2192064580946,0.003070827001058267,3.0671386714482494,79.03030303859632,0,3.0318241609360794,76.16737436271845,0.0138187215047622,1.9454690412646156,1.9024774632497998
2403104-041,24,031,04-041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2403104-042,24,031,04-042,3.417022144255279,3.2500992167140077,0.015955868073798018,0.007364246803291394,0.003682123401645697,0.7081950675831891,5.020592699436016,0.0024547489344304645,0.7904291568866096,4.9457228569358875,0.0012273744672152323,0.6455989697552121,4.068757986346567,0.9309693471467899,0.1337838169264603,0
2403104-043,24,031,04-043,16.381782945736433,49.689922480620154,0.5261627906976745,0.876937984496124,0,6.4893410852713185,59.28391472868217,0,6.963178294573644,58.10852713178295,0,6.086240310077519,57.231589147286826,0.5261627906976745,1.929263565891473,0
2403105-001,24,031,05-001,840.7615586891287,1142.6760466902617,6.998017378847379,10.996878993632563,2.681536366265398e-6,394.8879828357835,1584.5507522138287,1.999433153736913,399.88656572012576,1580.5518926101959,6.703840915663495e-7,339.90358384531606,1572.5541754140822,17.994892350175395,62.982128253494565,1.340768183132699e-6
2403105-002,24,031,05-002,377,1386,6,8,0,157,1605,2,135,1627,1,119,1623,11,14,0
2403105-003,24,031,05-003,808.4600874264546,1665.9710438300376,13.751058035267551,7.861921994292921,0,305.5007193427262,2167.9421925734205,3.9285258455647734,343.8114561856755,2141.4206859945384,0.9824358553389042,289.7802236875652,2121.7850578275115,21.610544877978786,56.97519173070223,2.9463943841735802
2403105-004,24,031,05-004,659.0088120632765,829.2361638198028,2.986444767658353,5.972889535316706,0,198.10083625467075,1291.139621217628,0,246.87943412642383,1229.419762686022,0.995481589219451,201.0872810223291,1260.279691951825,4.977407946097255,29.86444767658353,0
2403105-005,24,031,05-005,545.7126530941105,922.3667776692478,4.230372198180696,15.939725435952825,0.015467659158287817,190.68632289894623,1257.974524500617,0.11512454321575744,215.30332547623294,1245.2664096543351,1.0537813160350646,169.63855622815515,1267.4925673316554,12.107760048884158,38.00260427488325,0.015467659158287817
2403105-006,24,031,05-006,749.0660875416932,1399.5184215373388,12.949280768672887,15.937576330674322,0,320.7437236548207,1823.8563913415428,0,360.5876644815065,1782.0202534735226,0.9960985206671451,305.80224584481357,1771.063169746184,18.925871892675758,48.80882751269011,0
2403105-008,24,031,05-008,718.2384413108713,1142.3239533097383,9.00198262115262,6.003121006367436,3.9999973184636337,298.1120171642165,1552.4492477861713,2.000566846263087,303.11343427987424,1558.4481073898041,0.9999993296159084,262.09641615468394,1573.4458245859178,9.005107649824605,39.017871746505435,1.9999986592318169
2403105-009,24,031,05-009,1028.7201761409128,1305.576461168935,8.333466773418735,13.889111289031225,0,454.6369095276221,1878.7337870296237,1.8518815052041633,522.2305844675741,1812.991993594876,0.9259407526020816,450.0072057646117,1815.7698158526823,21.296637309847878,60.18614891913531,1.8518815052041633
2403105-010,24,031,05-010,327,916,4,2,0,147,1069,0,159,1070,0,129,1069,8,30,0
2403105-011,24,031,05-011,552,1052,1,18,0,209,1379,2,231,1372,1,206,1365,8,33,2
2403105-012,24,031,05-012,994.9911879367235,1837.7638361801974,10.013555232341647,11.027110464683293,2,415.89916374532925,2383.8603787823718,7,436.12056587357614,2394.580237313978,1.004518410780549,374.9127189776709,2372.720308048175,27.022592053902745,61.13555232341647,5
2403105-013,24,031,05-013,363.4192553499418,1764.9176900022858,15.907847340140492,10.06104824339724,1.9893451750663111,113.93455778475384,2028.097668212535,6.948269610058292,103.25796783482599,2044.8105889396468,3.981774669259722,90.94178281046388,2015.2025806000995,12.026024056393654,32.09592478885334,1.9917515921786106
2403105-014,24,031,05-014,271.67575254799715,811.0756103342025,8.891206447025361,5.927470964683574,0,125.46480208580233,948.3953543493719,0,127.44062574069685,950.3711780042664,0,123.48897843090779,926.6612941455321,6.915382792130837,26.673619341076083,1.9758236548945247
2403105-015,24,031,05-015,892.4879747229237,888.5820967468849,10.038276534198827,10.02126474122157,2,466.2673785768056,1284.7729222552928,2,479.48427893726563,1290.5560218948328,0,421.2886433180272,1293.5007335676567,19.08080601664197,41.165864981528244,2.012758844732942
2403105-016,24,031,05-016,1009.4461405955059,1223.9575546506633,6.384829531991698,10.307863625593358,5.07696590639834,424.9726527103691,1791.4689687058208,4,456.20355042956413,1765.276553939825,3.115448859597509,409.54878344199983,1750.6602699054597,15.885107923580904,66.27105102192942,2.0769659063983394
2403105-017,24,031,05-017,596,1148,9,3,4,256,1478.9999999999998,4,284,1446,6,239,1441,15,39,7
2403105-018,24,031,05-018,629.703530768852,397.54166529239615,9.256669405778133,5.4049319950665256,7.754773117874561e-5,317.1159478903034,699.3920530371961,0.0328320860105789,370.6827955449365,645.3993963849307,0.09826361483820047,321.470951062612,632.4868576424024,19.673168745633667,42.864532955327135,3.118336856115837
2403105-019,24,031,05-019,773,792,7,5,0,361,1190,0,409,1128,0,353,1148,18,52,0
2403105-021,24,031,05-021,367,1419,9,7,5,137,1637,6,129,1661,3,112,1624,18,33,5
2403105-022,24,031,05-022,441.35862586659687,600.8004370944312,6.196151757488408,2.970493373165402,1.9529675251959686,188.85205748538976,845.3526811914268,2.1439851488457697,216.31681892654532,823.7390299124895,0.9803861207055111,171.20688287993613,845.325459788262,8.650079248003385,26.0672540018485,3.9059350503919372
2403105-023,24,031,05-023,643.9750296305605,1766.9314865795036,3.9998449045376425,9.999612261344106,1.9999224522688213,257.98999634267795,2147.916713736714,1.9999224522688213,247.99038408133384,2157.9163259980583,0,221.99139220183918,2142.916907606042,15.99937961815057,40.998410271510835,1.9999224522688213
2403106-001,24,031,06-001,1039,511,7.000000000000001,11,0,575,950,0,610,906,0,539,936,24,52,0
2403106-002,24,031,06-002,1229.8295425504728,805.2121134679275,6.13800153335037,7.122668029644774,0,659.1167901865576,1346.3268591873243,0,691.7914643496039,1320.5295169946332,0.015333503705596729,559.8867876309737,1346.422182468694,20.306670074111935,92.16534628162536,2
2403106-003,24,031,06-003,933.85075714036,706.8551384877347,12.636150023427676,14.491775691702976,1.9391895802369146,411.4869638795762,1229.870624798114,0.10849812934259755,483.3088718009698,1147.7107455158905,0.046499198289684664,399.56672250655475,1190.799193511183,8.11066758644829,71.70506094670235,2.0290736787818147
2403106-004,24,031,06-004,842.9811091123795,869.9805040661568,3.99991036352256,4.999887954403199,1.99995518176128,368.99173103495616,1318.970442371564,1.99995518176128,385.99135007992703,1327.9702406894899,0.99997759088064,313.99296353652096,1333.9701062347738,17.999596635851518,60.99863304371904,1.99995518176128
2403106-005,24,031,06-005,1444.1132066163489,1179.1055689885593,16.00067890024797,7.0008486253099615,2.0003394501239846,725.0478624674819,1835.1687067116204,2.0003394501239846,792.0536331195896,1770.1629360595125,1.0003394501239846,693.045825766738,1797.1670094610004,20.00135780049594,85.0066192774177,2.0003394501239846
2403106-006,24,031,06-006,1056,926,7,5,0,512,1430,6,519,1447,1,429,1479,19,57,2
2403106-007,24,031,06-007,1123.9960366608868,1117.0393856824376,10.931880108991825,12.919494674263067,1.9876145652712411,600.2595987119148,1616.9244488481545,0,590.3215258855586,1626.8625216745108,0,519.7612088184295,1635.8067872182314,29.814218479068614,64.59747337131533,3.9752291305424823
2403106-008,24,031,06-008,734.8319719548216,548.8798789350587,3.999072390584657,12.996805996445255,3.999027572345937,331.92383755594284,966.7836384338556,1.9995361952923285,345.92065815034726,947.7886720339205,2.2409119360042258e-5,284.9345576936183,959.7857547509584,17.995825757630957,42.990431562933544,4.998773260872741
2403106-009,24,031,06-009,1209.1704574495272,655.7878865320725,8.861998466649629,7.877331970355226,0,713.8832098134424,1112.6731408126757,0,757.2085356503961,1061.4704830053668,0.9846664962944033,699.1132123690263,1054.577817531306,19.693329925888065,74.83465371837465,0
2403106-010,24,031,06-010,687.1811865312667,1186.32282202031,13.783003741314804,9.845002672367718,1.9690005344735435,300.27258150721536,1565.355424906467,6.891501870657402,347.5285943345804,1521.0529128808123,2.9535008017103155,299.2880812399786,1486.5954035275254,18.705505077498664,66.94601817210048,6.891501870657402
2403106-011,24,031,06-011,22.98653037843034,21.707555127414317,0.0025622279070061107,0.025622279070061104,0,8.604363761759354,34.961917939582634,0.005124455814012221,10.503821691690835,35.0720937395839,0,10.316779054479388,31.134817572742605,1.086808157990568,2.1377451252830504,0
2403106-013,24,031,06-013,666.8279301970385,621.8395391042849,3.9989680971336647,4.998710121417081,1.9994840485668324,281.92725084792335,993.7435721377158,1.9994840485668324,315.9184796735595,959.7523433120795,1.9994840485668324,269.93034655652235,983.74615189488145,7.9979361942673295,38.98993894705323,1.9994840485668324
2403106-014,24,031,06-014,443.1869189327989,410.13961699878445,1.001017245892783,11.003306049151545,0.0010172458927830033,233.08443140910097,604.2459191945803,4.000508622946391,222.08799176972576,620.2410872765896,0,189.0724787698608,617.244139014268,11.004577606517524,43.01093539334742,2.0012715573659787
2403106-015,24,031,06-015,1165.0134696215696,1056.2924448725857,0.9974377720929939,9.974377720929938,0,625.3956362382406,1546.0380820604173,1.9948755441859878,586.4961783083091,1588.9279062604162,0,513.6832209455206,1612.8651824272574,33.91319184200943,53.862254874716946,0
2403106-016,24,031,06-016,14.755542098095253,10.944203942051978,0.19898552621912688,0.22959868409899256,0.030613157879865672,6.489989470531522,19.22506314855564,0,7.6379828910264855,17.90869735972142,0,6.306310523252328,18.61279999095833,0.12245263151946269,1.13268684155503,0.030613157879865672
2403107-001,24,031,07-001,431.30357854481537,626.7380125729348,6.73911841476274,2.8881936063268885,1.9254624042179258,194.4717028260105,850.0916514622143,1.9254624042179258,190.62077801757465,868.3835443022845,0,147.29787392267133,863.5698882917396,10.590043223198592,50.06202250966607,0
2403107-002,24,031,07-002,827,723,1,10,4,329,1205,6,346,1210,2,291,1209,10,68,0
2403107-003,24,031,07-003,890.907215864139,1301.2316537177194,2.933242722756211,12.63776304799868,0.018238854319558042,384.81957918770144,1779.1105215754035,8.7267727509904,347.0932383004809,1852.799216171696,1.950935434924251,295.40940827251785,1826.6052187779849,14.61149705082238,79.87435999239705,0.031917995059226566
2403107-004,24,031,07-004,1110,1500,4,13,0,424,2146,6,432,2184,3,364,2142,15,121,4
2403107-005,24,031,07-005,728.8965992022644,754.7435171922424,3.1493358094978507,2.1086078614529824,0.054303930726491145,282.66089260559806,1184.8977678928188,2.054303930726491,300.60658867487155,1174.3186233559493,2.0135759826816226,236.3214930385575,1192.1285595984066,18.24436768826921,61.51588734190167,0.054303930726491145
2403107-006,24,031,07-006,620.586046511628,572.1953488372093,7.227906976744186,7.097674418604651,5.065116279069767,252.5767441860465,937.7488372093023,2.0651162790697675,254.44651162790697,959.3674418604651,0,198.9813953488372,977.2046511627907,19.358139534883723,39.693023255813955,0
2403107-007,24,031,07-007,639.8511054852338,796.4836578650963,11.009627890104454,10.0105906791149,0,216.3138692174052,1215.9987499856848,4.003851156041781,212.3119436393843,1260.044963858186,9.627890104454224e-4,172.28017160203962,1228.0237824999563,16.011553468125346,54.04139992744915,0.006739523073117958
2403107-008,24,031,07-008,756.3492422501482,1176.442675891097,13.004989175002116,15.005896297729775,2.0009071227276576,278.1306256727827,1642.6585711002795,9.071227276575672e-4,280.13017211141886,1661.6667352048282,0,229.11429746368484,1660.6585711002795,15.008617665912746,79.02721368182972,2.0022678068191437
2403107-009,24,031,07-009,894.503223366817,1148.1864585653634,12.102710945212923,14.991507508126057,2.3429996970768254,337.03911400638145,1701.0706053484305,2.4310385326202844,337.26480399343586,1720.1276976678123,0.045895587755600535,295.4278963333463,1698.0169091051243,21.53228459061043,70.34850738240445,5.406963608396234
2403107-010,24,031,07-010,966.2725867484718,1328.3329410017,8.974364436337828,21.048321101442433,2.4843651457583915,374.98977714394226,1938.6227218560514,5.765043879806862,387.32251958531145,1945.898820765187,0.0010331712676254787,337.98914506815856,1905.597165015787,15.33449436586884,75.70311643971502,4.825084522706192
2403107-011,24,031,07-011,828.9467881909857,1332.48753408542,6.5194541824012635,10.54505211747889,3.969002960985294,307.19492696578044,1830.115943880836,13.125639519571536,279.29871629069874,1909.235809636235,4.025597935077626,256.593816600479,1864.3316876353656,18.53965301354181,58.99187608001073,5.357418519877943
2403107-012,24,031,07-012,878,1045,3,5,4,335,1564,4,329,1606,3,264,1566,18,106,3
2403107-013,24,031,07-013,1176,1157,13,5,5,529,1768,9,568,1774,4,482,1732,29,115,5
2403107-015,24,031,07-015,1217.4481556599403,1135.8870864082123,5.9678831159801,9.946471859966833,3.9785887439867333,482.4038852083914,1845.0705300238476,1.9892943719933667,493.34500425435493,1860.9848849997943,2.98394155799005,417.751818118607,1852.0330603258242,17.9036493479403,97.47542422767496,6.962530301976782
2403107-016,24,031,07-016,636.6013767454475,827.4706567285335,10.517103926250192,4.885504358251668,4.8345472269494305,257.8773408910729,1185.228427572144,1.9338188907797722,299.79288520216693,1152.981977714949,0.0509571313022378,240.03134240276887,1170.216490627626,11.568941923810476,56.11471925348155,0
2403107-018,24,031,07-018,954.1050111907847,1150.6567491064764,7.026127009375683,7.060963021876594,2.0174180062504554,328.0814517469294,1782.7151445628324,2.095799034377505,310.2120867938078,1827.6803085503316,0.008709003125227715,246.86372666879873,1839.7499805753334,19.087090031252277,55.3135241125082,0.060963021876594
2403107-019,24,031,07-019,1392.265336183452,1734.9845431298531,10.147065321478888,13.34315241678407,7.0326811825508635,582.5884822161977,2550.971868331341,6.098043547652591,598.7845693115029,2558.0372306964423,3,493.032902112833,2557.4326288192515,33.24510886913148,91.1275007980048,5.08170295637716
2403107-020,24,031,07-020,925.809650242734,901.8114798069183,12.988321440478147,9.9951383490353,0,358.9306146103917,1480.661490948223,3.9955957400813853,396.89140942637846,1438.718276818223,0.0026352852136440107,343.88827588198177,1449.7008945330197,13.99776151635307,57.01366256735542,1.9995547268497886
2403107-021,24,031,07-021,492,461,0,10,0,203.00000000000003,734.0000000000001,7.000000000000001,228.00000000000003,721,1,182,751,3,33,0
2403107-022,24,031,07-022,694.2416953923428,984.4168976034076,2.971077155744691,6.932513363404279,1.9807181038297939,236.69581340766038,1445.9242157957497,10.893949571063867,251.55119918638385,1441.96277958809,0.9903590519148969,211.93683710978794,1449.8856520034092,9.90359051914897,35.65292586893629,6.932513363404279
2403107-023,24,031,07-023,1403.6532934168727,1223.9263532901161,7.002795834879626,13.006523614719127,5.0018638899197505,582.2227348454102,2013.360639641418,9.010251394558628,588.2367140198083,2072.3569118615783,1.0009319449598753,512.1994362214133,2021.3643674212574,20.009319449598753,120.03355001855552,7.006523614719127
2403107-024,24,031,07-024,764.3147624172897,660.3679547285383,4.585888574503738,5.350203336921028,1.5286295248345794,309.5474787790023,1112.0779793171564,0,312.6047378286715,1124.307015515833,0,272.0960554205551,1106.7277759802353,9.171777149007475,58.8522367061313,1.5286295248345794
