GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PRELJoh,G16PREGSte,G16PREOth,G16USSRSze,G16USSDVan,G16USSGFlo,G16USSOth,G16H01RHar,G16H01DWer,G16H01LBee,G16H01Oth,G16H02RMcD,G16H02DRup,G16H02LKas,G16H02Oth,G16H03RPla,G16H03DSar,G16H03GEze,G16H03Oth,G16H04RMcD,G16H04DBro,G16H04LKra,G16H04GCla,G16H04Oth,G16H05RArn,G16H05DHoy,G16H05LSum,G16H05Oth,G16H06RHoe,G16H06DDel,G16H06LHow,G16H06GGlu,G16H06Oth,G16H07RVau,G16H07DCum,G16H07GHoe,G16H07Oth,G16H08RCox,G16H08DRas,G16H08LWun,G16H08GWal,G16H08Oth
2401304-003,24,013,04-003,2264.004599637689,894.3831725904843,147.63489506208538,45.743034279224226,56.58677626755813,2317.5921416233696,954.5235240087779,95.40773317506537,1.0023687938835741,2435.626544907121,703.289410422261,176.29226974083318,0.9846162529897032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.915106117353309,21.312734082397004,0.9725343320848939,0.16604244694132336,0,0,0,0,0
2401305-001,24,013,05-001,1418.3127122264948,1113.302322966561,133.5020126380175,32.55922103038072,42.230542625199575,1511.3942296880973,1059.339832242686,79.36618768130609,2.0973487148350536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.747599451303155,1.3196159122085047,0.0850480109739369,0,1446.0329892734264,936.467516697025,101.34790528233151,69.43776563448695,4.037441813398098
2401305-002,24,013,05-002,2609.33056363051,1612.9630387981597,239.7922640828953,59.74127615859427,116.27757950226164,2855.6739428759147,1571.7561965902703,111.43178215867013,6.6876488362980515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2752.2191039043614,1362.041771045522,174.87167205704893,104.25339538242918,4.054985940896733
2401305-003,24,013,05-003,1364.0624995160179,798.4056243455486,108.91669570559432,31.372121596960334,48.613834747421556,1422.4392673414022,830.6506285744769,67.29510864000592,1.2278802959475423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1363.8194664925193,699.4491638079456,107.11907509079505,78.33731102111194,0.10018214936247723
2401305-004,24,013,05-004,3310.3628205105656,2212.6026909289426,306.00617765222506,67.0371267504465,151.10987217333022,3557.2323070199686,2228.1843440251814,165.77786334445022,12.605968592954426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.71535793941174,49.60855829467889,2.5303413752986605,0.8795478629459554,3427.3074065380774,1834.226567709575,170.89067401020884,182.28338561088944,4.746963166950246
2401305-005,24,013,05-005,896.3309128630706,639.9102697095435,103.48132780082987,22.065871369294605,38.80549792531121,993.7251037344398,636.1058091286307,41.088174273858925,1.5217842323651452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,939.7017634854772,563.0601659751037,70.00207468879668,41.84906639004149,0
2401305-006,24,013,05-006,248,213,14,0,6,251,216,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,171,8,11,0
2401306-001,24,013,06-001,3080.497175141243,878.0112994350283,173.01694915254237,49.717514124293785,76.56497175141243,3064.587570621469,983.4124293785311,112.36158192090396,0,3189.875706214689,778.5762711864406,186.93785310734464,7.954802259887006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401306-002,24,013,06-002,2557.282719546742,782.5654390934844,161.08385269121814,45.01473087818697,47.03172804532578,2657.369971671388,803.5325779036827,82.05665722379604,0.0011331444759206798,2714.460623229462,647.4419263456091,176.09745042492918,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401307-001,24,013,07-001,588.2577194262096,362.6926817408218,59.62071480671043,15.898857281789448,32.79139314369073,627.0111840505714,372.6294675419402,33.785071723802574,0.9936785801118405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602.1692195477754,292.1415025528811,45.709214685144666,40.740821784585464,0
2401307-002,24,013,07-002,1359.7422805737904,519.3073182591783,112.37928519328958,27.101142718210554,46.20860685630926,1363.9888159494287,595.3705324580599,65.21492827619743,1.0063214198881596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1311.8307804522246,481.8584974471189,86.29078531485534,55.259178215414536,1
2401307-003,24,013,07-003,891,699,92,29,52,913,762,60,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,877,628,71,90,1
2401307-004,24,013,07-004,2206.668163943219,1321.1883467533844,166.619390227138,65.16384811792517,80.26065637683413,2311.686705022547,1334.5279738765355,130.3744435355017,2.002446483180428,8.668140506018178,2.1156963890935887,0.5079832964873495,0.021616310488823384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2237.331498470948,1122.6886850152905,106.10336391437309,168.0874617737003,1.003669724770642
2401307-005,24,013,07-005,354,294,22,7,17,375,297,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377,246,7,17,1
2401307-006,24,013,07-006,923,523,78,20,34,973,559,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953,479,40,42,1
2401307-007,24,013,07-007,2120.40807071403,1311.4171380865525,243.898698787578,46.981753708500776,85.95744398071461,2221.3462970137243,1398.4050135873074,112.95051707156355,3.9980100335965636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2176.353276694539,1125.5167475343558,168.9290487767933,142.9449509174661,5.996330275229358
2401307-008,24,013,07-008,873,295,62,10,19,871,325,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,836,261,35,49,3
2401308-001,24,013,08-001,2222.4772265818706,759.4863402341069,147.41872451718535,33.58907647227009,55.048764218442635,2320.4453662926585,749.2230113120244,66.24512304253267,0,2352.1683829609133,607.402466206884,162.3472029493054,5.598179412045014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401308-002,24,013,08-002,1763.1014876461836,619.6013961874426,124.31492475051115,31.572040456373724,43.41156466189087,1826.245599941504,633.4141384482024,75.97020748897657,0.9866251944012442,1890.3762699111446,522.9119721252309,118.39518879989653,5.7059223181597035e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401308-003,24,013,08-003,1446.167221258138,596.8512774956218,108.61795937909085,25.90733921751703,37.87036636439841,1497.0166655797523,622.7159669853712,54.79930999489415,0,1576.6618919310122,467.3300079053144,111.61801743622861,3.9861633139332358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401309-001,24,013,09-001,2012,720,119,23,42,2019,774,77,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2008,612,71,77,7
2401309-002,24,013,09-002,1022.5407956844234,365.7626432906271,50.82805124747134,16.942683749157116,22.922454484153743,1013.5711395819285,409.61429534726904,28.90222521915037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993.6385704652731,346.82670262980446,28.90222521915037,34.881995954147,0.9966284558327714
2401310-001,24,013,10-001,618.4645441389291,160.95658465991318,10.272069464544138,13.063675832127352,6.150506512301013,607.3082489146165,172.2807525325615,20.15629522431259,0.005788712011577424,621,138,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2850940665701875,1.817655571635311,0.10998552821997105,0.18523878437047755,0.01736613603473227
2401311-001,24,013,11-001,1561.9999093106007,487.28440485475124,105.92933647296908,23.108784917895374,22.498552609782134,1562.3523613059874,577.4225153340374,43.58339675020139,1.014071328259328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1516.7358983491856,455.41277649215004,71.62512404998301,71.60393255086318,0.007263922518159807
2401312-001,24,013,12-001,563.6554705686731,235.18722979714002,46.64050548719654,7.938809444629198,9.923511805786498,548.7702028599933,276.8659793814433,19.847023611572997,1.9847023611572996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.938476887263,227.2484203525108,21.831725972730297,29.770535417359493,0
2401313-001,24,013,13-001,3662.130077496209,2008.0825069872762,295.1315566003532,57.069694848697644,142.6159234889624,3900.191939247865,2018.8769945065417,121.02379636217317,6.897015017811761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.369582348305753,1.8502758077226165,0.13869188337273444,0.04412923561859732,3932.1454722968024,1629.8742982670246,142.54027337075908,136.64205516231388,0.9830363680742006
2401314-001,24,013,14-001,1530.488669950739,750.8472906403941,99.06666666666666,21.785550082101807,35.54088669950739,1570.7064039408867,794.2279146141215,42.45024630541872,9.09064039408867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1519.4072249589492,673.4935960591133,73.28111658456486,65.32939244663383,3.0604269293924466
2401314-002,24,013,14-002,2859.191387559809,1228.8612440191387,205.07177033492823,29.062200956937797,100.05741626794259,3002.2775119617227,1222.8325358851675,111.11483253588517,3.0047846889952154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2911.1674641148325,1052.7655502392345,115.07655502392345,99.11483253588517,6
2401314-003,24,013,14-003,455.8086124401914,179.13875598086125,14.92822966507177,12.937799043062201,11.942583732057416,473.7224880382775,173.16746411483254,23.885167464114833,0.9952153110047848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.8325358851675,159.23444976076556,15.923444976076556,23.885167464114833,0
2401501-001,24,015,01-001,1583.3847178227581,707.2254116105282,88.90109034778911,28.645386199191545,23.708649321706456,1499.4382046380508,807.9657503214831,74.08045194276673,3.9503945885005636,1616.9801582957252,624.2465209785103,109.64330028951235,2.962795941375423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401502-001,24,015,02-001,879.9183546110208,438.6019819135893,67.74590352461678,22.579181766628356,11.293235563113983,857.283127487988,448.97994552408596,65.8533130268815,0.0013729977116704805,922.2394772677986,381.1882450482866,80.92291162543965,0.006864988558352402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401502-002,24,015,02-002,626.7285544357618,345.5328234205282,41.003079151083256,12.086557982758691,8.075822884678633,581.5824032058578,368.1129885165913,33.85606868187248,0.813017557319715,640.2544578639007,300.51900917136487,51.5841231980914,4.015461418820799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-001,24,015,03-001,1219.5333097764603,1163.895950482324,109.8849163479213,29.099810763803646,35.27879060142561,1165.69103890663,1170.632286186261,115.82502938569392,10.9875233395588,1265.056482562358,993.4349356620962,192.95001880691606,5.993194548850255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-002,24,015,03-002,572.1661215228288,254.55380001752812,30.936336861918036,9.201769095991576,12.307805882958574,521.1961146346982,257.5420376962097,43.17177059197399,1.0323378636774698,563.6462086524103,216.53444676743902,50.718880781832645,1.0685550376997675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-003,24,015,03-003,1081.4470537038317,757.9513911651243,59.26725603309174,28.586029052425893,26.633853715863438,965.3861078640543,819.0023645835458,85.73419297791683,4.922307404282538,1042.195622901971,696.8254816059879,128.14431777185933,3.93856514085002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-004,24,015,03-004,164.116121510629,58.59026316526943,1.9604269714171054,0.01746852701425793,0.01233072495124089,134.4626678080564,75.82513686380722,6.741783611891572,0.005137802063017037,147.90821529657322,54.73517308884183,11.528278054429055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-005,24,015,03-005,285.75710708039657,223.83222239807552,36.210936693651355,4.804510164767935,11.4468963947881,253.3072794695811,250.3586655686303,34.376355613332755,0.01722942771651223,270.63002068342826,235.78615869131195,42.0689788305607,0.0113835270389609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-006,24,015,03-006,954.0000000000001,367,53,10,17,888,422,48,2,932,346,83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401503-007,24,015,03-007,559.7350980708628,633.852364777981,49.97829157967512,11.898976025633658,16.97122378825233,502.97658985607967,628.6121790907457,65.64204255958977,1.9637828259777026,532.851936896908,568.3679656891234,95.28483146088321,3.927565651955405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401504-001,24,015,04-001,1577.5061908230152,1027.558994901675,115.93481427530953,44.590313182811364,39.63583394027677,1568.588128186453,1009.7228696285506,113.9530225782957,5.945375091041515,1692.4501092498178,860.0975965040059,157.55243991260014,3.9635833940276766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401504-002,24,015,04-002,506.4938091769847,720.4410050983248,43.06518572469046,25.40968681718864,17.364166059723235,502.41187181354695,691.2771303714494,59.0469774217043,3.054624908958485,548.549890750182,619.9024034959941,90.44756008739985,2.0364166059723234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-001,24,015,05-001,932.9525215320148,379.3943683067241,50.30149260770659,16.753984816147646,11.881385542922251,857.8327805285321,439.0588572546661,60.92368354928544,4.885778659646613,942.8690521019414,341.91715056917394,76.86657290241112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-002,24,015,05-002,1035.9007135089603,509.1198508903529,62.84289177384543,18.67566116866356,7.92430343669178,961.6397722179818,581.6087938092734,56.552995066684325,2.6581043769292516,1043.0297298459943,440.0311180599837,98.22798263134732,1.7783239107806679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-003,24,015,05-003,1809.3735399284863,717.8960667461264,117.92777115613826,34.43146603098927,43.03933253873659,1805.0696066746125,754.0491060786651,72.30607866507748,0,1926.4405244338498,576.7270560190703,136.00429082240763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-004,24,015,05-004,631.7021875273713,465.1517630660509,64.82401931798933,20.64879313625495,18.581744832551284,593.9225211712709,506.2926932022777,62.27334714338372,3.026261606778492,648.3060570747513,417.020786313974,94.40297557702573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-005,24,015,05-005,1894.7644409143427,676.1656124280191,119.0748767961266,33.31148323648431,24.201289562699433,1791.6411811525672,800.124960443753,113.42195166227279,1.3352966296685456,1898.6598908363567,617.7111154088035,180.56993497073424,1.1955419118332993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401505-006,24,015,05-006,227.58205359480448,139.02502018762115,31.423463467065055,5.7133569940118285,8.570035491017741,245.6743507425086,140.92947251895842,13.331166319360932,0,247.57880307384588,125.69385386826022,25.710106473053223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401506-001,24,015,06-001,2183.2372586007727,581.6000893813533,71.58154946232041,25.848892861393484,28.8314574223235,2025.1613368714816,711.8387418752975,68.5989849013904,8.947693682790051,2124.5801555691487,554.7570083329832,112.34326512836398,5.965129121860034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401506-002,24,015,06-002,2212.8669512964198,554.947084193625,86.8562047957596,34.07204451749788,31.920772533915464,2070.2213903425327,704.7011858169569,89.23622814991488,1.0023467081250574,2195.7020404959694,526.0105530355,133.52327649699293,2.8281538268072994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401506-003,24,015,06-003,125.6602322981384,26.0417050786759,4.217552222546819,1.3983558063543653,1.0607598367581557,111.54343521534419,35.58087828484754,5.181863027857744,0.026923076923076925,123.20214699305706,24.69378749075951,7.14164686663786,0.21794871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401507-001,24,015,07-001,1439.1833515645214,483.904439379575,62.849346630687556,20.470802127556286,30.82604666685052,1385.558518114625,543.2092049646944,63.67399198903319,0.8839528269395691,1479.5646284684715,422.9373526458256,97.3094491804621,1.7679056538791382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401507-002,24,015,07-002,1537.7986697786155,932.1247582743208,74.87402491705653,38.28217425463566,17.409473976173974,1474.247893855057,1000.7172633301938,77.93836124728182,0.011911243091643983,1598.3529787034734,820.248481271581,111.42894247452743,1.0178748209362303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401507-003,24,015,07-003,324.05597168127815,175.09623839139655,20.04185901205962,9.94094127878972,4.144186894019571,314.83519905293036,184.359255382927,22.980153863906153,0.006455262764717324,339.0501820559783,145.2690669642193,33.01441129757225,0.013613082848310077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401507-004,24,015,07-004,197.82144187023044,60.9449896670912,11.989178295165482,3.9963927650551607,4.995490956318951,193.82504910517528,71.9350697709929,10.990080103901692,0,201.8178346352856,54.95040051950846,17.983767442748224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401508-001,24,015,08-001,1616.5873647363155,376.5992111293166,49.91022040211311,21.21302592558946,17.61425133489071,1493.4781256692245,467.72743210300956,70.51494394798833,0.04149208825495877,1552.475647615068,369.86131538684253,91.94289075612738,1.8449587610651472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401509-001,24,015,09-001,1053.0935106299967,280.02491061864663,45.00306592229497,29.001107138606518,18.00123488536881,1031.0867400515951,317.03048889393335,35.002938175532684,3.832402868715817e-4,1081.090998277005,254.02376089778602,51.00481179471294,2.000255493524581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401509-002,24,015,09-002,759.7880525251464,236.09782194835114,43.72181887932428,11.659151701153142,13.602343651345333,736.4697491228402,248.72856962460037,42.75022290422819,0,727.7253853469753,226.38186219739018,72.86969813220713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24015ZZZZZZ,24,015,ZZZZZZ,680.1798894760994,330.4515169044966,45.108908299782996,13.719251469093878,13.537259557077297,661.2001778712923,350.99259973697383,34.24635452488249,0.44112939135555695,705.9079810296397,274.6815245926687,53.882832804997065,1.4131307441311611,4.825964912280702,8.456842105263158,1.030877192982456,0.01824561403508772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401701-001,24,017,01-001,710.4861883184299,1026.8971292231745,58.02553314333019,23.332149266419435,25.496016251170577,715.2341780175962,1056.513413188793,70.06171317127026,3.0607321483387335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.6422002507005,1149.2683018003056,40.33632915532332,0.03635838984273553,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401701-002,24,017,01-002,969.0134956508386,605.4039450926401,52.08870821564635,11.794397146394365,24.56968856038978,1024.0500961518753,563.14377713035606,40.29510489517003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887.4432350329354,741.026240499108,37.34731183801945,0.9827299900365327,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401701-003,24,017,01-003,1039.7712961207765,983.3486210009553,91.0880316938132,35.44748645036092,32.976924559717354,1118.36370558029,928.4684248820646,72.44698418189968,0.21888492128123652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.8416191619108,1130.0218082926654,79.9282518243412,0.015308678243375892,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401701-004,24,017,01-004,661.1233407067303,444.7511239126293,34.15320785600453,8.596269391291896,13.186687742509374,672.1979372935829,449.8945225720573,28.709260511054197,0.7688607835036774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.1648249347578,561.2169445833069,27.19776424692617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401702-001,24,017,02-001,762.7366863905326,386.85207100591714,29.911242603550296,11.964497041420119,3.9881656804733727,734.8195266272189,409.78402366863907,28.914201183431953,0.9970414201183432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642.094674556213,502.50887573964496,32.90236686390533,0.9970414201183432,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401703-001,24,017,03-001,1037.0242173656231,934.5428233904312,30.04725339633786,6.020082693443591,12.03425871234495,1014.0005906674542,918.534554046072,42.086237448316595,1.0082693443591257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.8576491435322,1047.7401063201416,44.07088009450679,3.0035440047253394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2401704-001,24,017,04-001,1344.7659859145535,567.5443244812758,53.34784916373161,12.290357290551148,28.511704521812632,1278.2443450023288,641.1856985006008,47.13684902777609,4.033322443645868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1181.1345443119926,781.9872885841921,53.20349391506782,1.0333224436458675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
