GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PRECCAS,G16USSRTHU,G16USSDWIL,G16HALRNOE,G16HALDHAW,G16PUCRNEL,G16PUCDRED
46103VTD-E1,46,103,VTD-E1,440.9707890010392,129.72727083989986,28.231073570547107,5.2701724065621836,479.9278333240343,112.60854689872859,457.5993225619928,138.38673240077077,472.1734255089588,102.45799365352356
46103VTD-F1,46,103,VTD-F1,791.7259546842687,311.49923288513264,105.03365755301014,18.63313800617435,892.88653249731,316.3250370412042,848.6289693625328,367.40995273557525,895.4055307880294,263.7077649679754
46103VTD-F2,46,103,VTD-F2,1096.9845218275493,330.8715493845064,121.43764262283908,17.773619280998886,1183.9109520582892,341.71176433733314,1123.6665903484618,419.7187222264461,1140.4876309901654,319.96146919521885
46103VTD-K3,46,103,VTD-K3,381.0177322774636,123.07712848168109,25.608077646711365,3.9393904511733373,401.7176026580968,125.0374398885654,387.9325025086047,138.82187872944772,386.9334180297148,120.13320432161143
46103VTD1-1,46,103,VTD1-1,880.1029259663311,384.30141773497576,120.2787458145605,21.513000668158817,1046.336319023935,351.05664873334297,967.1297150328498,425.37544154671895,995.4873366074319,345.18829065884154
46103VTD1-2,46,103,VTD1-2,1146,590,146,24,1350,551,1234,658,1331,514
46103VTD1-3,46,103,VTD1-3,1619,734,135,29,1886,626,1719,775,1828,565
46103VTD1-4,46,103,VTD1-4,607.9280527611164,270.7520115960553,52.368832576476564,10.080131672724509,689.0192189544546,256.0095908044326,642.9807438571403,302.1292043505046,692.9081654776348,210.89903367771905
46103VTD2-1,46,103,VTD2-1,60.17873195385157,50.31336605977754,6.905756125851819,1.9730731788148055,70.0440978479256,47.353756291555335,63.138341722073775,53.27297582799975,62.151805132666375,50.31336605977754
46103VTD2-2,46,103,VTD2-2,49.05496090701177,20.017963800461995,9.00599409267357,1.0021519605436966,57.057465683919666,21.022121793838647,53.05286990741079,25.027386247958507,54.05602488437096,25.019362116626688
46103VTD2-3,46,103,VTD2-3,840.5967774674606,417.6907510497607,121.66399000684892,18.503985036065835,967.1498950588161,408.853683810556,901.0508394433767,475.12617144060073,895.1906951216035,416.4509415087021
46103VTD2-4,46,103,VTD2-4,1189,794,233,27,1413,819,1290,941,1310,836
46103VTD2-5,46,103,VTD2-5,91,88,21,3,104,92,94,101,91,96
46103VTD3-1,46,103,VTD3-1,383.394752587475,243.07990465041874,60.341756123264844,10.1522560139875,480.5263367833,215.2900765778586,432.3653846766453,260.5366726923812,471.24085675707346,199.0902405595
46103VTD3-2,46,103,VTD3-2,1930.5396877723535,754.2359250276737,173.20597036473902,17.251224963677558,2267.3365251910877,631.2606234083328,2111.5284257271373,801.4468991772331,2235.3246362312457,560.9030610301281
46103VTD3-3,46,103,VTD3-3,548.973999427462,275.7877462503956,39.169133753761415,7.030119709573951,646.2937317290932,213.64409840473525,606.170935990061,256.7923800518686,635.3006824313026,202.5815420848509
46103VTD3-4,46,103,VTD3-4,1679.6836863629026,1000.2811541945015,221.57802889695182,23.082549279919185,2011.993755865316,903.7730971153991,1846.7676544856135,1084.2146756809175,2040.761962235421,796.0315162247291
46103VTD3-5,46,103,VTD3-5,163.15633519728286,75.25189130887499,14.761344606816929,0.7470311262567635,193.40592272281688,63.439364283817454,180.86745609130472,79.66121645255356,193.40879883915355,59.006071504000055
46103VTD333,46,103,VTD333,305,105,39,2,342,95,332,105,306,99
46103VTD4-1,46,103,VTD4-1,227.83842613971598,148.8944100649898,36.973779680567944,7.99433074174442,264.8122058202839,150.89299275042592,245.82567030864092,172.87740229022307,242.82779628048675,166.88165423391476
46103VTD4-2,46,103,VTD4-2,696,439,111,13,789,457,729,517,744,467
46103VTD4-3,46,103,VTD4-3,574.9626383397306,316.36289116003644,47.6450530244461,12.827823999677786,646.2158826498608,301.3616968755529,600.4478164594548,347.24073105442204,617.6081178943494,294.87267147096117
46103VTD4-4,46,103,VTD4-4,452.58749121574135,392.11243851018975,105.34364019676738,22.43429374560787,541.3492621222769,424.30077301475757,481.8496134926212,479.8988053408292,489.65284609978914,447.7104708362614
46103VTD4-5,46,103,VTD4-5,476.48342394093,225.8515577137519,61.995226314907676,14.224080858612666,547.6877575173294,226.83613242289562,517.2622488665437,259.23897634820287,537.1911203555832,201.73266126245235
46103VTD5-1,46,103,VTD5-1,281.5021328485547,212.7646402653964,45.83796610202089,8.708972177084316,344.13729092563915,198.38204130454963,314.91030114484096,231.49216779964362,338.58480432043945,190.7402554726648
46103VTD5-2,46,103,VTD5-2,940.8073802226143,637.7681303318589,170.33563039327376,15.84515870994662,1134.9108173677625,614.000338843752,1037.8590937072659,711.0520421525586,1110.152693602434,574.3874446128468
46103VTD5-3,46,103,VTD5-3,1248.014678040217,715.4351557060012,154.87772225479074,26.978700005673225,1471.8379669761728,667.473022362582,1364.922378064801,781.3830890532023,1492.8214003139185,565.5534890078166
46103VTD5-4,46,103,VTD5-4,665.401413982718,736.6944226237235,139.61547525530244,15.842890809112333,887.2018853102907,654.5094265514533,766.399842890809,784.2230950510605,857.496465043205,633.7156323644933
46103VTD5-5,46,103,VTD5-5,220.90931604415482,116.70573580849918,14.561657328980525,8.056825378417301,252.6095047221471,110.59200709518616,236.2736362168749,123.0061274304998,266.4600652561272,86.61708257855936
46103VTDDG7,46,103,VTDDG7,951.7291982399656,291.5924708979945,123.31871518423166,8.97029665885816,1062.1504480352528,287.6090315279516,1004.455497042121,343.3171669034243,975.6440735735767,304.49676230283626
46103VTDHC1,46,103,VTDHC1,845.6747318255577,299.6031767318021,73.50926557664255,11.089927079202132,925.1723084715776,296.593891197781,892.8596258078296,326.91508011050007,870.9856759690286,309.42192811802
46103VTDJS5,46,103,VTDJS5,863.312683806349,347.32117221342133,59.882960726451955,14.970740181612989,964.1156676958765,322.3699385773997,914.2132004238331,376.2646032312064,979.0864078774895,283.4460141052059
46103VTDN34,46,103,VTDN34,721.5013948992035,272.3678155554977,82.04201695924976,16.901064167096017,809.4042669523585,269.36973561485433,766.4274924130607,311.342854783862,756.3329509441393,268.48849886171905
46103VTDRK4,46,103,VTDRK4,833.3102556688757,239.8096386656349,49.35672136699815,9.365639523572845,903.5204553464828,205.9893285606358,862.9588261434867,253.429129256546,891.1720692498847,186.0143154981607
461050VTD-2,46,105,0VTD-2,88.93964984114004,13.097813690881427,6.058719441040297,0.0196078431372549,94.03760231651675,15.07817115162035,91.9788134832288,16.097761646695695,87.99849071861371,16.07815380355844
461050VTD-3,46,105,0VTD-3,74.14473684210526,13.539473684210526,4.8355263157894735,1.611842105263158,79.625,14.50657894736842,76.40131578947368,17.085526315789473,81.23684210526316,10.960526315789473
461050VTD-4,46,105,0VTD-4,49.00041080280773,9.0000585510037,1.0000241494485267,1.1322179199756225e-6,47.000422435713766,11.000075658563237,47.00041665033343,13.000082514016125,47.000416401751956,6.0000655307473245
461050VTD-5,46,105,0VTD-5,121,17,3,1,115,23,119,22,122,16
461050VTD-6,46,105,0VTD-6,105,11,3,3,100,22,105,19,106,12
461050VTD-7,46,105,0VTD-7,120.00142152547888,5.000209998082106,3.000096922191741,0,121.00150229397198,5.000242305479353,121.00146998657475,8.000258459177976,122.00140537178024,4.000258459177976
461050VTD-8,46,105,0VTD-8,58.99999999999999,2,5,0,64,2,59.99999999999999,5,64,1
461050VTD-9,46,105,0VTD-9,72,4,2,3,74,7,71,7,71,5
46105VTD-12,46,105,VTD-12,269.9996943011616,37.99995697571904,14.9999830167312,0.99999886778208,274.999688640072,50.99994225688608,271.9996920367258,55.999936595796484,275.9996875078541,40.999953579065284
46105VTD-L1,46,105,VTD-L1,219,47,17,2,238,50,230,59,238,47
46105VTD-L3,46,105,VTD-L3,155.85526315789474,28.460526315789473,10.164473684210526,3.388157894736842,167.375,30.493421052631575,160.5986842105263,35.91447368421053,170.76315789473685,23.039473684210524
46107VTD-01,46,107,VTD-01,288.7201214890572,58.95072063044407,8.85863026193817,2.2768614037874304,293.24579824605615,70.0301201950179,290.22868040805685,73.55579695201689,314.3936691626273,37.791921501296386
46107VTD-02,46,107,VTD-02,168.03821056609902,37.75307814480639,8.883077210542679,2.2207693026356696,170.25897986873468,44.415386052713394,168.7784670003109,46.63615535534907,182.8433392503368,24.428462328992367
46107VTD-03,46,107,VTD-03,233.7811320754717,45.66037735849057,9.132075471698112,2.7396226415094342,237.43396226415095,52.966037735849056,234.6943396226415,56.6188679245283,253.87169811320754,29.222641509433963
46107VTD-04,46,107,VTD-04,213.7741935483871,40.67741935483871,7.301075268817205,2.086021505376344,216.90322580645162,47.97849462365592,214.8172043010753,51.10752688172043,233.5483870967742,27.075268817204304
46107VTD-05,46,107,VTD-05,166.686342320985,31.958404511420273,5.825141787003832,1.676725146691122,169.15803381460657,37.60996139276373,167.48130866791547,40.081652886385314,181.34290637705413,20.481705843072984
46107VTD-36,46,107,VTD-36,0,0,0,0,0,0,0,0,0,0
461090VTD-1,46,109,0VTD-1,113,49,6,1,136,36,106,64,141,24
461090VTD-2,46,109,0VTD-2,303.01632297899283,110.00578463466061,19.00143184026253,9.000343641663008,332.01735390398187,111.00612827632362,307.01752572481337,135.00612827632364,351.0179839136974,79.0046391624506
461090VTD-3,46,109,0VTD-3,104,62,8,1,126,60.00000000000001,106.00000000000001,79,128,45.00000000000001
461090VTD-4,46,109,0VTD-4,53,24,7,0,47,35,46,39,54,23
461090VTD-5,46,109,0VTD-5,157,208,12,5,200,184,167,218,186,191
461090VTD-6,46,109,0VTD-6,100.56973684210526,40.17171052631579,7.8657894736842104,1.4046052631578947,114.05394736842105,37.08157894736842,103.65986842105264,46.071052631578944,111.24473684210527,32.025
461090VTD-7,46,109,0VTD-7,257.43026315789473,102.82828947368421,20.13421052631579,3.5953947368421053,291.94605263157894,94.91842105263157,265.34013157894736,117.92894736842105,284.7552631578947,81.975
461090VTD-8,46,109,0VTD-8,56,48,6,1,66,47,60,52,74,36
461090VTD-9,46,109,0VTD-9,278,145,19,5,336,111,282,170,336,98
461090VTD12,46,109,0VTD12,114.7136563876652,128.6431718061674,13.110132158590309,0.8193832599118943,150.76651982378854,117.17180616740089,122.08810572687226,143.3920704845815,147.488986784141,111.43612334801763
461090VTD13,46,109,0VTD13,125,149,11,5,166,120,131,159,162,121
461090VTD14,46,109,0VTD14,25.286343612334804,28.3568281938326,2.889867841409692,0.18061674008810574,33.23348017621146,25.82819383259912,26.911894273127757,31.607929515418505,32.51101321585904,24.563876651982383
46109VTD-10,46,109,VTD-10,76,126,1,2,93,119,75,136,71,135
46109VTD-11,46,109,VTD-11,381,319,31,6,458,278,402,336,452,264
461110VTD-1,46,111,0VTD-1,193,59,16,3,219,51,189,78,226,33
461110VTD-2,46,111,0VTD-2,239,54,15,5,251,63,225,90,253.00000000000003,48
461110VTD-4,46,111,0VTD-4,210,63.00000000000001,14,2,218,77,206,87,236,49
461110VTD-5,46,111,0VTD-5,177,65,6,2,201,52.99999999999999,184,70,209,42
461150VTD-1,46,115,0VTD-1,276,96,17,5,320,90,286,119,348,49
461150VTD-3,46,115,0VTD-3,232,80,13,2,247,80,227,99,273,49
461150VTD-4,46,115,0VTD-4,221.52129443654752,70.84690047294988,5.987062011798582,2.993531005899291,242.47601147784258,57.874932780719625,214.53638875611585,86.81239917107943,251.45660449554043,38.91590307669078
461150VTD-5,46,115,0VTD-5,121,69,9,2,139,65,125,76,147,51
461150VTD-6,46,115,0VTD-6,82,33,1,0,90,28,71,43,90,25
461150VTD-7,46,115,0VTD-7,285,144,17,4,334,126,281,179,360,89
461150VTD-8,46,115,0VTD-8,96,42,4,3,101,43,84,60,104,38
461150VTD-9,46,115,0VTD-9,294.00000000000006,188.00000000000003,45,12,379,162,318,218,423.00000000000006,111
46115VTD-10,46,115,VTD-10,246.47870556345248,196.1530995270501,31.01293798820142,4.006468994100709,324.5239885221574,164.12506721928037,268.46361124388415,221.18760082892055,364.54339550445957,113.08409692330922
461170VTD-1,46,117,0VTD-1,1008.2202297282089,305.7940145432136,66.95175088210443,9.992659604437863,1098.2734023116057,282.7624577697275,986.3304633678913,403.6578029331229,1141.273510711294,224.80037440213417
461170VTD-2,46,117,0VTD-2,69.81402224625492,12.274137240940407,4.063150457626902,3.014823088778904,79.04862501248093,9.237661717110976,73.18414264866146,14.980935689842962,74.25949752792174,12.003027376426205
461170VTD-3,46,117,0VTD-3,70.8665398280513,11.235527768710442,6.048442861479656,0.0018326304907315316,77.78183853525202,11.23369513821971,73.45977684325157,14.691955368650316,78.64258561267066,10.371726307140596
461190VTD-1,46,119,0VTD-1,130.55514210046636,24.88988981150442,14.57601312317566,2.0096957028417672,139.00966482650216,24.49561122268395,128.7316686992934,33.44825438130047,142.50127727570418,18.564031938032276
461190VTD-2,46,119,0VTD-2,99.82638173430995,13.865844859675581,3.697336188615981,0.9243115024954641,105.37273771390701,13.865520216592733,98.90230469626322,19.411749946102017,108.14583454293482,11.092351244657616
461190VTD-5,46,119,0VTD-5,96.65073000920705,17.066520578478332,3.1616319658487635,0.005939091370895631,101.83809321221749,16.94942455974297,94.74803388215165,23.84629040237552,103.86976354075006,13.559539647794375
461190VTD-6,46,119,0VTD-6,80.76643018343232,24.410952538827207,3.3862629634581793,0.0605247465712582,85.6748120254036,23.656854178171468,79.91790877112058,33.86087369727528,87.36001975305206,18.912662829716663
46119VTD2-1,46,119,VTD2-1,109.96362451108214,20.84445893089961,3.695045632333768,0.8,116.79895697522817,20.84445893089961,108.14641460234681,29.496088657105606,119.38539765319426,16.503259452411996
46119VTD2-2,46,119,VTD2-2,113.82182468694097,26.700894454382826,9.169469290399524,0.838521168753727,119.68372093023255,26.700894454382826,111.32176505664879,37.547406082289804,122.19928443649374,20.862254025044724
46119VTD3-2,46,119,VTD3-2,50.837924865831845,10.376207513416816,2.554680977936792,0.3963625521765057,53.81610017889088,10.376207513416816,49.93387000596303,14.646690518783544,55.005187835420394,8.171735241502684
46121VTD-BO,46,121,VTD-BO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
46121VTD-JE,46,121,VTD-JE,67.18072011043691,8.89156589696959,0.9879517663299545,0.9879517663299545,60.26505774612722,12.843372962289408,62.24096127878713,10.8674694296295,63.22891304511709,8.89156589696959
46121VTD-LA,46,121,VTD-LA,86.53616491350019,10.57664237831669,0,5.769077660900012,91.34372963091685,9.615129434833353,87.49767785698351,15.384207095733366,90.38221668743353,7.692103547866683
46121VTD-OK,46,121,VTD-OK,44.05531227412805,72.16307584268786,3.012397578683872,0.005721959392556322,49.07915377159703,71.15353924370027,40.061987893419364,80.1716587817767,40.057219593925566,76.17642708127049
46121VTD-PA,46,121,VTD-PA,21.094182825484765,220.50600184672206,13.024007386888274,6.007386888273315,59.18836565096953,203.42659279778394,43.13296398891967,217.48568790397044,20.094182825484765,238.51892890120038
46121VTD-RO,46,121,VTD-RO,46.91316722673671,338.3736955290159,20.96120237790364,4.990762470929438,104.80601188951819,305.4346632208816,68.87252209882624,340.37000051738767,36.93164228487784,370.31457534296425
46121VTD-SA,46,121,VTD-SA,58.76396761543505,170.94535826034254,12.999650654986173,6.006326274277488,83.65578848227574,161.00308779401033,65.6970508277935,179.9608717885938,60.713867360957344,184.93200702175992
46121VTD-SF,46,121,VTD-SF,54.456485034278344,274.5436602459454,13.014790235208089,4.232772979897236,105.66189282859543,231.52361454650114,75.49683605527058,263.76010448290856,54.59195820220388,281.47439220796866
46121VTDMNA,46,121,VTDMNA,96,366,30,8,151,344,121,378,93,398
46123VTD-CF,46,123,VTD-CF,108,27,8,0,107,30,98,42,119,21
46123VTD-CL,46,123,VTD-CL,302.00298715768827,62.000685706382264,9.000145811127265,3.0000315267302193,303.00304627030744,70.00081969498571,296.00279799730697,81.00107979051,311.0029989802121,51.00071723311249
46123VTD-E2,46,123,VTD-E2,193.01621424716677,43.003132297748124,6.000491340823236,2.0001228352058087,190.0159685767551,50.0042378146004,182.01449455428542,62.005650419467194,210.0169512584016,30.002886627336505
46123VTD-E3,46,123,VTD-E3,224.04242550728333,50.28826104030713,15.052399043470237,0.01309976086755897,247.0293068032098,44.35383561746872,223.95059457876877,68.4325383703068,251.01637753119581,38.35362724220327
46123VTD-HM,46,123,VTD-HM,83.89873417721519,10.092827004219409,2.059071729957806,1.0084388185654007,87.915611814346,10.126582278481013,86.87341772151899,12.185654008438819,89.9493670886076,6.084388185654008
46123VTD-ID,46,123,VTD-ID,65.0714460251237,14.320623849969556,3.2148830592248574,1.01943923242318,73.03358649595405,11.570857748103386,67.82579125549714,17.79575890709443,68.31631216782287,15.185743535055629
46123VTD-LK,46,123,VTD-LK,138,18,4,1,143,17,132,8,141,13
46123VTD-LM,46,123,VTD-LM,263.9812852496478,50.99638465050014,7.999432886352963,1.9998582215882408,259.98156880647133,68.99510864479431,235.98327014741244,91.99347819305908,275.98043457917726,46.99666820732366
46123VTD-SU,46,123,VTD-SU,69,22,5,0,73,26,64,35,78,18
46123VTD-W2,46,123,VTD-W2,264,77,7,1,286,67,256,98,300,47
46123VTD-W3,46,123,VTD-W3,157.96007499590212,43.71222201144461,7.9476767293535655,1.9869191823383914,155.97315581356372,53.64681792313657,144.05164071953337,65.56833301716692,153.98623663122532,53.64681792313657
46123VTD-WT,46,123,VTD-WT,82.37170347714569,16.871398481014463,3.969721443210582,6.587789559083029e-5,79.39508764316754,21.83310560923245,75.42523444416578,29.772548495653616,85.3490439679753,18.856226263671957
46123VTDSE1,46,123,VTDSE1,121,27,5,2,132,21.999999999999996,117,36,134,13
461250VTD-1,46,125,0VTD-1,620.9906774871089,162.9975530280173,34.99947457656813,11.999819854823361,668.9899569064023,167.99747796752706,613.9907825717953,224.996622277938,689.9896416523433,131.99801840305696
461250VTD-2,46,125,0VTD-2,664.0100213227383,208.004073885548,58.00069713549484,4.0002178548421385,752.0110452404964,190.00387781619006,688.0091499033698,260.00603457912723,771.0113502372755,145.00304996778993
461250VTD-3,46,125,0VTD-3,242,64,12,1,267,58,244,79,273,44
461250VTD-4,46,125,0VTD-4,204,60,10,5,227,53,202,77,224,44
461250VTD-5,46,125,0VTD-5,384,139,23,4,432,112,377,170,437,102
461250VTD-6,46,125,0VTD-6,336.2110091743119,137.1880733944954,30.743119266055047,6.041284403669724,365.408256880734,130.8577981651376,316.8302752293578,186.35321100917432,407.61467889908255,79.3211009174312
461250VTD-7,46,125,0VTD-7,97.78899082568807,50.81192660550459,17.256880733944957,0.9587155963302753,125.59174311926607,43.14220183486239,112.1697247706422,54.64678899082569,130.38532110091745,30.678899082568808
461250VTD-8,46,125,0VTD-8,388,139,30,3,451,116,405,167,449,101
461270VTD-1,46,127,0VTD-1,238,90,10,4,280,64,254,88,256,69
461270VTD-3,46,127,0VTD-3,456,239,41,15,549,206,517,236,529,206
461270VTD-4,46,127,0VTD-4,233,131,17,3,271,111,254,124,265,104
461270VTD-5,46,127,0VTD-5,315.9897492737499,136.99555585602448,21.999286341843348,7.999740487943035,344.9888085425434,133.99565317304584,302.99017098084244,175.99429073474678,366.9880948843867,103.99662634325945
461270VTD-7,46,127,0VTD-7,413.0102507262501,128.00444414397552,26.000713658156652,5.000259512056965,460.0111914574566,98.00434682695416,452.00982901915756,106.00570926525323,442.0119051156133,97.00337365674054
461270VTD-8,46,127,0VTD-8,305,131,27,4,382,90,367,105,364,83
461270VTD-9,46,127,0VTD-9,285,146,16,3,327,112,314,125,302,121
46127VTD-10,46,127,VTD-10,418,208,25,4,443,192,423,205,412,199
46127VTD-11,46,127,VTD-11,462,224,32,3,537,180,516,197,484,197
46127VTD-12,46,127,VTD-12,662.1312607944733,184.07253886010363,25.08635578583765,6.117443868739206,766.8911917098446,119.84110535405873,751.3333333333334,127.34024179620036,745.7167530224525,110.78238341968913
46127VTD-13,46,127,VTD-13,863.8687392055268,299.92746113989637,35.91364421416235,3.882556131260795,955.1088082901554,226.1588946459413,936.6666666666667,242.65975820379964,916.2832469775475,224.21761658031087
46127VTD-A1,46,127,VTD-A1,108.76249410254486,57.12315866730297,6.854779040076357,0.9139705386768475,127.49889014542023,48.44043854987292,113.3323467959291,65.80587878473303,132.06874283880447,43.413600587150256
46127VTD-A2,46,127,VTD-A2,114.68354906292278,60.2329564406107,7.227954772873284,0.9637273030497712,134.43995877544307,51.07754706163787,119.50218557817163,69.38836581958353,139.25859529069194,45.777046894864135
46127VTD-A3,46,127,VTD-A3,14.553956834532375,7.643884892086331,0.9172661870503598,0.1223021582733813,17.06115107913669,6.482014388489208,15.16546762589928,8.805755395683454,17.672661870503596,5.809352517985612
46127VTD-B1,46,127,VTD-B1,218.0952380952381,100.32380952380953,10.904761904761905,3.816666666666667,253.53571428571428,83.96666666666667,230.09047619047618,109.59285714285714,269.89285714285717,55.614285714285714
46127VTD-B2,46,127,VTD-B2,105.23809523809524,48.40952380952381,5.261904761904762,1.8416666666666666,122.33928571428572,40.516666666666666,111.02619047619048,52.88214285714286,130.23214285714286,26.835714285714285
46127VTD-B3,46,127,VTD-B3,76.66666666666667,35.266666666666666,3.833333333333333,1.3416666666666668,89.125,29.516666666666666,80.88333333333333,38.525,94.875,19.55
46129VTD-01,46,129,VTD-01,127,16,2,3,116,24,115,31,128,14
46129VTD-02,46,129,VTD-02,122,20,9,1,120,31,117,34,128,23
46129VTD-03,46,129,VTD-03,347,46,11,5,364,52,340,72,374,28
46129VTD-04,46,129,VTD-04,115.74468085106383,38.58156028368794,3.858156028368794,5.787234042553191,123.46099290780141,40.51063829787234,114.78014184397163,48.22695035460993,123.46099290780141,32.79432624113475
46129VTD-05,46,129,VTD-05,227.71609219173214,79.90038322516918,12.98381227408999,6.991283532202303,242.69741404645137,83.89540238642763,224.71982782078828,98.87672424114685,238.7023948851929,74.9066092735961
46129VTD-06,46,129,VTD-06,350.25531914893617,112.41843971631205,19.141843971631204,11.212765957446807,388.5390070921986,95.48936170212765,368.21985815602835,112.77304964539006,389.5390070921986,83.20567375886525
46129VTD-07,46,129,VTD-07,329.7381876164296,114.5616059694544,7.969503023962045,3.9847515119810226,346.673381542349,109.58066657947812,338.70387851838694,117.55016960344017,368.58951485824457,74.71409084964418
46129VTD-08,46,129,VTD-08,78,3,1,2,68,10,70,12,75,6
46129VTD-09,46,129,VTD-09,67.28400789556673,11.099628323365312,8.016190805519205,2.0087195474068933,72.3026875806521,15.10461301161835,67.28027534611977,19.12329192680143,75.29771521083586,8.09339919532919
46129VTD-10,46,129,VTD-10,131.2617122962715,15.438382482011109,4.030493896428758,4.015245408409781,133.32651683054755,20.419318022475892,135.29601831470498,21.449814228611547,144.41037504572662,11.285900681430533
461350VTD-1,46,135,0VTD-1,5659.00571062903,3301.001353078147,552.0002024290142,111.00012784990366,6542.0062539911205,3089.001235882402,5763.005721283189,3830.001768590334,6955.0065096909275,2287.000841678532
46137VTD-BR,46,137,VTD-BR,6.414475478960725,24.741548275991363,0,0,5.498121839109192,22.9088409962883,7.3308291188122565,21.99248735643677,6.414475478960725,23.825194636139834
46137VTD-CC,46,137,VTD-CC,5.606986233554578,55.0489542439751,0.7981303745953175,0.005315104802833756,18.359777855273773,41.50461528507411,11.993378287714503,45.48505959264859,5.614073039958357,51.86217049460023
46137VTD-DV,46,137,VTD-DV,79.24488953117432,100.00586566800702,12.381110732163327,4.999221670316279,101.13523756777928,93.00695532956422,79.88318740351474,116.00337501301911,73.01193663954004,118.61992929180462
46137VTD-GV,46,137,VTD-GV,59,10,0,0,58,12,52,18,56,10
46137VTD-ND,46,137,VTD-ND,27.971938775510203,14.571428571428571,1.8214285714285714,1.3010204081632653,29.403061224489797,16.913265306122447,26.15051020408163,20.295918367346935,29.403061224489797,15.612244897959183
46137VTD-RD,46,137,VTD-RD,109.41964285714286,57,7.125,5.089285714285714,115.01785714285714,66.16071428571428,102.29464285714286,79.39285714285714,115.01785714285714,61.07142857142857
46137VTD-RS,46,137,VTD-RS,14.51067760607847,50.36695867540293,1.200966451137859,2.994684895197166,24.7257229018757,44.891227008411114,24.134772451998362,45.888554535288115,18.503590799674694,49.53964282763069
46137VTD-SD,46,137,VTD-SD,77.62517020497656,40.50630138071992,5.056342594079181,3.6104722072347406,81.61355324322348,46.98730673621854,72.57882417053972,56.380607005730425,81.59474380872547,43.39340143849158
