GEOID20,STATEFP,COUNTYFP,DISTRICT,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREACAR,G20PREOMYE,G20PRESLAR,G20PREIWES,G20PREICOL,G20PREIPIE,G20PREIGAM,G20PREIFUE,G20USSRCOT,G20USSDHAR
05123000016,05,123,000016,86.6534090909091,24.88068181818182,0,0.571969696969697,0,0,0.571969696969697,0.2859848484848485,0,0,0,0,0,88.36931818181819,22.30681818181818
05123000017,05,123,000017,194.01625982346263,57.391711007555735,0.01808471618327134,1.2773079099660327,0.004521179045817835,0.004521179045817835,1.2818290890118507,0.6499569025975609,0.01808471618327134,0.013563537137453502,0.022605895229089176,0.004521179045817835,0.00904235809163567,198.06520014756,51.30247639474934
05123000018,05,123,000018,275.16547917996303,54.089256461496696,1.0890454321106717,0,0.7260302880737811,0,0.7260302880737811,0,0.7260302880737811,0.36301514403689056,0.7260302880737811,0,0,274.80246403592616,46.828953580758885
05123000019,05,123,000019,325.2385587996758,67.58974548158216,1.3219621078122081,0,0.8485573239610911,0,0.8976834458316627,0,0.8485573239610911,0.4734047838511171,1.094187933313949,0.04912612187057157,0,325.7968025751067,58.072523682689244
05123000020,05,123,000020,4.284167455085701,2.6944449403054724,0.040416674104582086,0.013472224701527362,0.013472224701527362,0,0.0673611235076368,0,0,0.013472224701527362,0.05388889880610945,0.013472224701527362,0.013472224701527362,4.567084173817776,2.1825004016474323
05123000021,05,123,000021,84.95271006846745,53.42937740155186,0.8014406610232779,0.2671468870077593,0.2671468870077593,0,1.3357344350387965,0,0,0.2671468870077593,1.0685875480310372,0.2671468870077593,0.2671468870077593,90.5627946956304,43.27779569525701
05123000022,05,123,000022,115.1079899665724,36.41171111187494,0,0,0.5872856630947572,0,0.5872856630947572,0,0,1.7618569892842715,0.5872856630947572,0.5872856630947572,0.5872856630947572,119.21898960823572,31.71342580711689
05123000023,05,123,000023,80.29976820095779,25.40094708397644,0,0,0.4096926949028459,0,0.4096926949028459,0,0,1.2290780847085374,0.4096926949028459,0.4096926949028459,0.4096926949028459,83.16761706527771,22.123405524753675
05123000024,05,123,000024,3.15625,0.90625,0,0.020833333333333332,0,0,0.020833333333333332,0.010416666666666666,0,0,0,0,0,3.21875,0.8125
05123000025,05,123,000025,143.76812193351228,31.018348790527018,0.5900376220885581,0.006473109198074285,0.38078505876337543,0.006420796401281765,0.3903539312840991,0.01915776361026026,0.3999428223736357,0.2092525633251827,0.4207961794523142,0.009464246927138664,0.01278928000577101,143.96484899798477,26.70204739665904
05123000026,05,123,000026,57.408758216508026,72.98286365628357,2.919108034470253,0.9730683463201087,1.9460504664268188,0.9730252332134094,5.389138337417128e-5,6.466966004900554e-5,2.1556553349668514e-5,4.311310669933703e-5,0.9731006811501333,0,1.0778276674834257e-5,64.22062465870908,54.49388604477098
05123000027,05,123,000027,228.76312247644682,143.87617765814267,2.15814266487214,0.7193808882907133,0.7193808882907133,0,3.5969044414535665,0,0,0.7193808882907133,2.8775235531628534,0.7193808882907133,0.7193808882907133,243.8701211305518,116.53970390309556
05123000028,05,123,000028,48.651029748283754,19.645308924485125,0.6933638443935927,0.11556064073226545,0,0,0.34668192219679633,0.2311212814645309,0,0.34668192219679633,0.34668192219679633,0,0.11556064073226545,49.11327231121282,15.254004576659039
05123000029,05,123,000029,11.023644537014176,4.45135290093209,0.15710657297407377,0.026184428829012295,0,0,0.07855328648703688,0.05236885765802459,0,0.07855328648703688,0.07855328648703688,0,0.026184428829012295,11.128382252330226,3.456344605429623
05123000030,05,123,000030,33.486591286248306,13.52190146950644,0.4772435812766979,0.07954059687944966,0,0,0.23862179063834896,0.15908119375889931,0,0.23862179063834896,0.23862179063834896,0,0.07954059687944966,33.8047536737661,10.499358788087354
05123000031,05,123,000031,99.03438660236681,39.99013235725026,1.4114164361382444,0.23523607268970737,0,0,0.7057082180691222,0.47047214537941473,0,0.7057082180691222,0.7057082180691222,0,0.23523607268970737,99.97533089312563,31.051161595041375
05123000032,05,123,000032,228.80434782608694,92.3913043478261,3.260869565217391,0.5434782608695652,0,0,1.6304347826086956,1.0869565217391304,0,1.6304347826086956,1.6304347826086956,0,0.5434782608695652,230.97826086956522,71.73913043478261
05123000033,05,123,000033,45.27015669978554,18.032710119966577,1.1033807261649227,1.855701589630008e-4,3.711403179260016e-4,0,0,0.36766986194899887,5.567104768890024e-4,0,0.7353397238979977,0.36785543210796184,1.855701589630008e-4,48.21207230585441,16.190649407042322
05123000034,05,123,000034,77.25587879381992,30.771684080053685,1.8819865745809885,0.0015078565744509225,4.268336518863816e-4,3.6699024195800044e-4,7.97912132378416e-5,0.627802236719938,1.99478033094604e-5,1.99478033094604e-5,1.2546311193162463,0.6278221845232475,1.99478033094604e-5,82.27731540367341,27.632214096977876
05123000035,05,123,000035,17.756384535478567,393.481481306205,2.130766144257428,2.8410215256765707,0,0,3.5512769070957133,4.261532288514856,1.4205107628382854,2.8410215256765707,4.971787669933999,0,0.7102553814191427,63.2127289463037,294.7559832889442
05123000038,05,123,000038,7.797900139260511,152.93512963745326,0.7026615969581749,1.1673348041746858,0.03292181069958848,0.03292181069958848,1.434477147193666,1.7345413009122346,0.5672064967375486,0.9368821292775665,1.8370745904332724,0.06584362139917696,0.2671423430189801,25.026697335273592,114.32086247633353
05123000040,05,123,000040,2.6222222222222227,31.288888888888888,0,0.3111111111111111,0.044444444444444446,0.044444444444444446,0.35555555555555557,0.4444444444444445,0.13333333333333336,0,0.2666666666666667,0.08888888888888889,0.044444444444444446,5.644444444444445,23.11111111111111
05123000041,05,123,000041,24.279835390946502,289.7119341563786,0,2.8806584362139915,0.411522633744856,0.411522633744856,3.292181069958848,4.11522633744856,1.2345679012345678,0,2.4691358024691357,0.823045267489712,0.411522633744856,52.26337448559671,213.9917695473251
05123000043,05,123,000043,9.954732510288066,118.78189300411522,0,1.1810699588477367,0.16872427983539096,0.16872427983539096,1.3497942386831276,1.6872427983539096,0.5061728395061729,0,1.0123456790123457,0.3374485596707819,0.16872427983539096,21.42798353909465,87.7366255144033
05123000045,05,123,000045,1.165432098765432,13.906172839506173,0,0.13827160493827162,0.019753086419753086,0.019753086419753086,0.1580246913580247,0.19753086419753085,0.05925925925925926,0,0.11851851851851852,0.03950617283950617,0.019753086419753086,2.5086419753086417,10.271604938271604
05123000049,05,123,000049,73.76194729007968,119.0049207600035,0.9810874704491725,0.5767971280973645,0.41877243673933984,0.2225549426495053,1.976657035285877,0.45959197968654236,0.6676648279485159,0.5886524822695035,1.9239821381665354,1.0337623675685141,0.2225549426495053,84.57889852026969,98.46143069783733
05123000050,05,123,000050,7.487715083498609,82.46553110456013,0,0.8181069958847736,0.11989406998593603,0.11687242798353908,0.9380010658707096,1.168724279835391,0.3506172839506173,0.009064926007190843,0.7042562099036316,0.23676649796947513,0.11989406998593603,15.456191680396044,60.93683121956976
05123000052,05,123,000052,108.53814173201805,176.1654128766046,1.4334043442822582,0.8659311794063567,0.6161755255551277,0.3280273180982401,2.912366752242808,0.7058050958760178,0.9861781522953431,0.8592041273691057,2.8284161349588577,1.5142106645652744,0.3280273180982401,124.54980705566024,145.5368333499737
05123000053,05,123,000053,192.75305212302948,269.15117296877264,2.623984380419722,1.0424816832023716,1.0424816832023716,0.5271675657391168,4.661533953721017,0.5508744622908409,1.5933561454932126,1.5815026972173505,4.6970942985486035,2.5884240355921357,0.5390210140149789,217.06202738840815,226.9777677096433
05123000055,05,123,000055,5.875720164609054,70.11028806584362,0,0.697119341563786,0.09958847736625515,0.09958847736625515,0.7967078189300412,0.9958847736625513,0.29876543209876544,0,0.5975308641975309,0.1991769547325103,0.09958847736625515,12.647736625514403,51.78600823045268
05123000056,05,123,000056,64.10852843102086,103.10661135326693,0.9301238918334438,0.23047866422898972,0.24067961989501982,0.2281145980351363,0.4829786150932767,0.679615661717702,0.9202952816127219,0.689444271938424,1.1602302106171254,0.23757086281055,0.4538651298764192,75.72545212201054,84.75543395379572
05123000057,05,123,000057,4.270001972563982,14.948563981656646,0.0752851711026616,0.12442396111845619,0,0,0.1495190181526767,0.16259220869611024,0.050190114068441066,0.10038022813688213,0.17566539923954372,0,0.025095057034220533,5.948216821698818,11.352154255482908
05123000065,05,123,000065,41.53096156022234,70.74475581361068,0.6316496054786667,0.15791240136966667,0.15791240136966667,0.15791240136966667,0.31582480273933333,0.47373720410900005,0.6316496054786667,0.47373720410900005,0.7895620068483334,0.15791240136966667,0.31582480273933333,49.584494030075334,58.11176370403734
05123000066,05,123,000066,156.1902854066278,265.95164841890755,2.3743758234515253,0.5940895005143004,0.5935939558628813,0.5935939558628813,1.1876834563771816,1.7810296399143535,2.3743758234515253,1.780781867588644,2.9679697793144064,0.5935939558628813,1.1871879117257627,186.46506378958898,218.46190199894568
051230026-2,05,123,0026-2,4.585712370140179,45.52831647799709,0.17217905321148266,0.41366834672055913,0.09180961587770786,0.06483484909111731,0.4549719131890657,0.5611103287486896,0.17441674881472094,0.12167300380228135,0.4670630172677434,0.0757201646090535,0.06827833325509709,9.295789395190633,33.82140388288967
05125000001,05,125,000001,2094.404481073578,553.0698121446756,27.84346443701267,4.097902055239213,1.071244955457682,2.9331182164857728,0.9777060721619243,1.0244755138098032,4.9820692441053795,5.913005874619425,2.0021815859717274,2.9331182164857728,0.9777060721619243,2168.204583104645,519.7298146054309
05125000002,05,125,000002,1639.0341532626621,596.4064758027818,7.952718421083461,2.9827802502896352,3.098460048033991e-4,4.782092705009692e-4,1.9875590282479902,2.829654782116582e-4,1.9883506235763682,7.952270632392626,7.951169191059445,8.184758549696714e-4,1.9882664419435194,1741.4230066900577,495.0161012404804
05125000003,05,125,000003,1100.1868411602939,232.5924134374,15.536430155125727,0.9686028921486263,0.0700276401823275,0.932774487996657,9.833510740927774e-4,0.05255775668496406,2.0057523625508424,3.7654452942098597,1.9014720940621335,1.8835578919861489,0.932774487996657,1131.633320831439,227.06693767750457
05125000004,05,125,000004,833.4855652487929,589.3519541446823,12.042398712065847,3.0078541602881113,0.0047410707456265,5.000064025890497,0.001614280067395044,2.0016016988787078,2.0094558591668186,1.0017549130370755,2.0077649720202397,1.0046896260438174,0.003151953055606218,899.6296232232119,537.2679650146966
05125000005,05,125,000005,1155.085513481117,421.9520577072013,25.32124140187873,1.9512856888536383,3.894967165953189,0.9741067303454055,0.9741067303454055,0.9725960691483186,0.006144456325654314,1.9543579170164653,1.949724121887898,2.920860435607783,0.9771280527395793,1223.2659568688591,389.81412330569447
05125000006,05,125,000006,1294.4650378336628,565.5537353781876,19.908078814933422,5.685554745841903,0.006738028266501009,2.8245557574952374,0.9521627702905419,0.002264668052872513,10.395281732638566,4.7266726059155655,3.7857212241051528,2.8397292780597785,0.9544274383434145,1372.1539315910966,523.7943912713594
05125000007,05,125,000007,763.0673122863162,205.25234011305028,7.856548903848815,1.9641372259622039,0,0,0,0.9820686129811019,1.9641372259622039,1.9641372259622039,0.9820686129811019,0,0,791.5473020627682,187.57510507939045
05125000008,05,125,000008,476.2797669216958,122.54737380050858,5.023017325760338,0.06700049511456457,0.03762291409548309,0.0013395154238833487,0.06686606975940941,0.0026790308477666973,0.055421947543026276,2.089157318269232,0.09408437822293901,0.059783159702933,1.0761524202982224,484.43303466640833,118.71154846588682
05125000009,05,125,000009,1375.0568031704095,282.72391017173055,16.08454425363276,5.042272126816381,1.0211360634081903,3,2.010568031704095,1,3.0422721268163806,6.04227212681638,4.031704095112286,2.0422721268163806,0.021136063408190225,1418.659180977543,276.2589167767503
05125000010,05,125,000010,1056.0093407913785,207.00454105847254,11.44725572673581,0.9539379772279841,0.9539379772279841,0.9539379772279841,0.9539379772279841,0,0.9539379772279841,1.9078759544559682,2.8618139316839524,0,1.9078759544559682,1076.995976290394,200.32697521787665
05125000011,05,125,000011,1042.096887652977,550.5802573040826,21.907724379906586,6.945173447157042,5.974704115513169,2.913205426708796,0.970469331643872,0.970469331643872,3.215184246231491,6.126592241163107,2.913205426708796,2.0910293571605014,1.942736095064924,1095.6768792715404,533.6097284386251
05125000012,05,125,000012,438.27277237883555,226.00862475939914,9.079984204788293,0.9781316185160771,0.9678935076605264,0.060727415688307265,0.015628887019534566,0.015628887019534566,1.8355605417113736,1.858523953332141,0.12070181676481737,0.9097317465901933,0.03600125785001833,473.6077992299038,201.00287349383075
05125000013,05,125,000013,1617.077586542984,874.4263048262193,27.450757650387924,5.138953822562649,2.989377461403357,0.07893611730727,1.0237425377495308,0.9962163175896218,6.265880408924148,1.1269265863614986,5.086815416780797,3.0675850700761353,2.01850183807017,1710.8824610796094,819.4799362060065
05125000014,05,125,000014,1119.9466307891898,632.6421380302022,21.064612126040863,0.38821178180619714,2.1899538818236,4.103810931319083,0.9876777035291744,0,5.262633464240381,4.4542642968391,8.095164201217797,2.300208892692246,1.099355469939013,1184.2945834857612,593.1916736713836
05125000015,05,125,000015,1154.402359978329,513.9904992069778,19.378456882130223,3.6911346442152806,2.7683509831614606,1.8455673221076403,0,0,2.7683509831614606,3.6911346442152806,1.8455673221076403,2.7683509831614606,0.9227836610538201,1199.6187593699663,491.84369134168617
05125000016,05,125,000016,1545.2903131222554,366.52674707843573,22.244038744737438,1.2711709861606741,2.1335312052204625,1.1426284760392167,0.0231832367365136,0,6.996939692795647,5.515050159865085,7.996771543659506,2.972708187543737,0.1749089835944847,1590.4496113924454,356.8947324663727
05125000017,05,125,000017,1132.8238533848414,566.8776662065231,26.937767153932867,2.432486549506899,2.102413317514523,0.9852883391311319,0.13197424892703863,0.06598712446351931,4.402375179395265,4.1385642912159675,1.3152239614487284,1.0514130732694307,0.9851507294563524,1189.3254546974579,536.5981116117825
05125000018,05,125,000018,81.34897957279537,148.18248790709,2.0072921733423477,0.002407950151123485,0.002059452466524928,0.0010349818401068666,3.432420777541546e-4,3.432420777541546e-4,3.001040237446951,1.0020804748939025,0.0010402374469512695,6.969953691971147e-4,6.917397623527119e-4,89.3659718696312,136.17799422643813
05125000019,05,125,000019,407.2286936673641,58.12255453719982,2.5936196595857623,0.8301269310630005,0.03441295546558704,3.0796170359928925,0,0,1.0973454045972635,0.13765182186234817,0,0,0.03441295546558704,410.0630306004153,58.44052972137423
05125000020,05,125,000020,835.5632823824493,311.24954843985523,1.963737089455758,1.9637166013284002,1.9637166013284002,0,2.9455749019926003,0,1.9637166013284002,2.9455830972435435,1.9637166013284002,2.9455749019926003,3.9274373002822722,911.1663961193456,253.31990050541643
05125000021,05,125,000021,209,45,1,0,1,0,0,0,0,0,1,0,0,215,42
05125000022,05,125,000022,834.9916148761325,439.7104713244951,7.827326516305827,3.916190486457354,1.9489227064291044,0,0.9769885815189926,0.0027260847902218915,3.9153950605142285,3.8955170410395494,2.935680394205014,3.9044907213533406,1.9512510782477634,890.8228709229176,396.50544312723844
05125000023,05,125,000023,338.8860230343116,74.9747838571486,3.998655139047925,0.9996637847619813,0,0.9996637847619813,0,0,1.9993275695239625,0.9996637847619813,2.998991354285944,0.9996637847619813,0.9996637847619813,344.8840057428835,76.97411142667255
05125000024,05,125,000024,1289.1071724090818,403.7903776305914,21.786817507885065,3.962759056957392,0.9877470519209198,0.02390659751078835,0,0.9898540337012891,1.0079458283161091,2.9695621011038673,2.9653481375431285,0.004213963560738453,0.0021069817803692267,1325.875411316058,400.6914185994765
05125000025,05,125,000025,1129.4034939300848,258.181487155847,19.706365472264498,6.892985145434657,0.9845804005944566,0.9855027418679169,0.9846459096439483,0.9845804005944566,4.924746685519203,0.003689365093841145,2.955651393379782,0.0019101915964122608,0.9855027418679169,1141.24922354449,271.95994769842963
05125000026,05,125,000026,629.8031799397684,968.2554254677519,15.23878912326316,6.988180693408071,1.023876608140233,0,0.052188336485043105,0,5.012009702557029,3.155863442152892,5.011260536263517,5.029156092620873,0.035791112714712046,722.2929231033925,894.1610840358375
05125000027,05,125,000027,1623.5646496431389,660.2217604965912,33.260816453430344,6.620987213804303,1.9229120363915757,0.028830248721346645,1.8807117464447651,0.9391211436559872,6.629670863686052,2.923265892715191,4.734164682432194,0.9643791771523991,0.057476561024824714,1685.5777502091892,649.4522187079921
05125000028,05,125,000028,587,115,5,2,2,0,0,0,4,1,1,0,0,598,117
05125000029,05,125,000029,390.7664916627026,81.4507302120584,2.1925865355776905e-4,3.1322664793967e-5,3.1322664793967e-5,0,3.1322664793967e-5,0,1.9392807269551091,0,0,0,0,389.79699225121664,80.4813247685668
05125000030,05,125,000030,239.98385317364358,44.99697247005817,0.9999327215568482,0,0.9999327215568482,0,0,0,0.9999327215568482,1.9998654431136964,0.9999327215568482,0,0,241.98371861675724,46.996837913171866
05125000031,05,125,000031,1202.0513234563196,552.0727867945443,34.776205850489525,2.069403012989072,3.9972212288011497,0.05968189509244495,0.01843767093020106,2.946817213641098,7.910512858175662,2.1080349935692895,2.043984216175003,1.03802221499916,0.041244224162243895,1240.483208426801,555.629976864098
05125000032,05,125,000032,722.1863524291695,170.6745228375889,7.767659822224463,1.689007179627975,0.8556634932517192,0.8556465533975067,0.022297220403180076,5.646618070844584e-6,6.689012831704801,3.3779691863113834,0.06689166120954021,1.1293236141689168e-5,0.8779324805645451,755.1772272872965,160.51835193796
05125000033,05,125,000033,748.67312527917,224.22325322008632,16.077753029262006,0.12867764196940473,0.018382520281343535,0.015271493212669683,1.9809787130849827,0.015271493212669683,0.09191260140671767,6.889308350759117,1.0442232249175347,0.9984087452795257,0.015271493212669683,781.5767668159332,213.39544841268412
05125000034,05,125,000034,401.28524151851195,431.54343443343623,9.869485556482179,3.2021968128005707,0.024844788504477255,0.13925022595523676,1.0341164515205632,4.173547371005434e-4,3.405834999737163,2.201429864180264,1.2267634274070212,1.1332676752735322,1.034533806257664,437.7217181429131,404.57313261508085
05125000035,05,125,000035,1254.4578799015349,624.9159764292009,11.045268101431866,8.969803696062788,0.9975831411397399,0.9986387129140987,0,1.9930551387307625,4.983165632714085,11.991505653394771,5.979693202079466,3.9876936351230627,4.998169685557646,1410.0563446988776,504.25652055690773
05125000036,05,125,000036,695.2116831249874,357.9471497150882,12.74190515560987,2.189655637703051,2.098025333037941,1.1013508990053493,1.1913504336320035,0.9999359741095035,3.2451913843758455,3.0537769248533455,1.2027658239011954,1.0980893589284375,1.0015667441479594,731.3000811866003,347.4113614888217
05125000037,05,125,000037,1200.999539372281,367.9998588584508,22.999991178653175,1.9999992329263632,1.9999992329263632,0.9999996164631816,0,0,7.999996931705453,4.999998082315908,4.999998082315908,0,0,1245.9995221131242,349.99986576211353
05125000038,05,125,000038,1142.2412008408758,473.5438579064862,14.887134639984957,3.8903330478300604,1.9212149221297452,1.9669078937707027,3.820135916421415,0.023399043802881842,4.866507936673195,1.0865394120687073,3.8435349602242965,1.9680130097355089,0.023399043802881842,1183.878803977499,463.2395105467294
05125000039,05,125,000039,463.2270466941379,352.1524724534951,9.906247572948846,4.437847486582587,0,0.01153089536025441,0,0.01153089536025441,0.9613672276221455,0.915243646181128,0.8921818554606191,2.665014671021603,0.01153089536025441,489.03836311297357,338.1701380628526
05125000040,05,125,000040,1201.6827001982413,717.8230065089668,20.216888666637406,3.5897235172589417,0.01413938518596231,0.9883610259418479,0.010917304663634022,0.9915831064641762,7.021719211023631,3.096553877628164,1.1389371089058276,2.3284890957610593,0.9829023736100309,1303.7428628717682,650.1290835358274
05125000041,05,125,000041,771.303145120809,376.9630392114972,9.311155908846057,0.9869595649020029,1.0330722502072398,1.050532878497317,0.9956898790470413,0.014326028507580016,4.039243258691804,3.0149013226296026,4.065434201126919,1.01874622169966,0.018280999816758525,801.9037345144856,357.7166938844284
05125000042,05,125,000042,1341.9743233249399,308.64364252348275,13.39434503156456,3.2821483223600234,2.079585249489009,1.9445664172451307,1.0132072742827907,0.04615389826054702,2.243174278005487,4.029791107515758,3.029330698625621,1.0671965555961855,2.9799024788052035,1368.5523029689527,309.6091248959854
05127000001,05,127,000001,26,0,0,0,0,0,0,0,0,0,0,1,0,28,4
05127000002,05,127,000002,55,4,2,0,0,1,0,0,0,0,0,0,0,55,7
05127000003,05,127,000003,17.887323943661972,4.471830985915493,0,1.7887323943661972,0,0,0,0.8943661971830986,0,0.8943661971830986,0,0,0,18.78169014084507,7.154929577464789
05127000004,05,127,000004,58.001335838051645,14.000189109603697,1.0000241416515359,0,0,0,1,0,0,2,0,4.0236085893061495e-6,0,57.001319743617294,16.000225322081
05127000005,05,127,000005,37,10,1,0,0,0,0,0,0,0,0,0,0,36,11
05127000006,05,127,000006,93.10327431997767,9.52723917202689,0,0.2112676056338028,0,0,0,0.1056338028169014,0,0.1056338028169014,0,0.9998966842158203,0,95.20870149122621,8.844243896261775
05127000007,05,127,000007,105,12,4,0,1,0,0,0,1,1,0,2,0,112,15
05127000008,05,127,000008,222.92237080544848,59.77361858808262,3.0008034346545926,0,1.9315000394336477,0.9509235044256734,0,0,0.9509235044256734,2.1386067904418895,1.9315000394336477,0.9903834680240973,0,234.62975093284564,53.225494783348125
05127000009,05,127,000009,242.02089361532896,45.001763746748544,2.0350924021710578e-4,0,2,0,1,1,1,1.0004070184804341,0,1.0000678364134057,1,248.02109712456917,43.002102928815575
05127000010,05,127,000010,221.97288126832368,53.99296483557491,1.999757706973928,1.999730802280047,0,0,0.9998654011400235,0,1.999730802280047,0.9999192105277858,0.9998654011400235,1.9997397705113407,0.9998654011400235,229.97183138213776,53.993009676731376
05127000011,05,127,000011,306.2515869332845,27.902542165593797,3.0254242930631867,2.6919771995303473e-4,0.09584360004840214,0.04792180002420107,1.3459885997651737e-4,0,0.048190997744154106,5.85875758944964,0.09597819890837866,1.008654229501031,1.3459885997651737e-4,309.70911501972535,32.369405724208775
05127000012,05,127,000012,197.27952476158066,33.61181108594106,0.9738110560680756,0,0.9726563605179501,0.001154695550125484,0,0,0.001154695550125484,0.002309391100250968,0.9726563605179501,0.001154695550125484,0,201.72305786139722,30.692687308837087
05127000013,05,127,000013,103,14,0,0,0,0,0,0,0,0,0,0,0,103,13
05127000014,05,127,000014,86.00243002255537,6.000470326946201,0,0,0,0,0,0,0,0,0,0,0,87.00243002255537,5.000470326946202
05127000015,05,127,000015,50,6,1,0,0,0,0,0,0,0,0,2,0,53,6
05127000016,05,127,000016,52,0,0,0,0,0,0,0,0,0,0,0,0,48,3
05127000017,05,127,000017,45.59625954989162,9.130631723553748,0,0,0,0,0.00223133599518121,0,0,0,0,0,0,46.51378539423735,7.3033897108454076
05127000018,05,127,000018,126,16,0,0,1,0,0,0,0,2,0,0,0,123,21
05127000019,05,127,000019,35,5,1,0,0,0,0,0,0,1,0,0,0,35,5
05127000020,05,127,000020,232.73951332131855,39.955306540339606,1.9977649647140046,0,7.246059515199283e-6,0,0,0,7.246059515199283e-6,0.9988788593272446,0,0,0,236.73504325074657,38.95644941919091
05127000021,05,127,000021,164.3097756303628,29.050120651672923,6.002664457778029,2.1123359250989354e-4,0,0,0,1,0,1.0011209952965043,1.00021123359251,2.00021123359251,0,164.3142596115488,39.04963335715395
05127000022,05,127,000022,110.35035199702598,10.775179163438384,0.008204098084975693,4.244451999252604e-6,0.9416488067862168,0.01634877384196185,0,0,0.008174386920980926,0.9498231937071977,0,0,4.244451999252604e-6,110.36668379305995,14.549982733120228
05127000023,05,127,000023,67.26361794759875,11.35920939238268,0,0,0.058355437665782495,0,0,0,0,0.058355437665782495,0,0,0,65.65602301088988,11.592631143045809
05127000024,05,127,000024,152,20,0,1,1,0,0,0,0,0,0,1,1,153,22
05127000025,05,127,000025,53.40374045010838,20.869368276446252,0,0,0,0,1.997768664004819,0,0,0,0,0,0,59.48621460576264,15.696610289154592
05127000026,05,127,000026,104.0066948972854,21.00137836120582,4.000065636247896,0,6.56362478961097e-5,0,0,0,6.56362478961097e-5,1,0,2,1,108.00682616978119,24.00157526994951
05129000001,05,129,000001,366.54545454545456,47.72727272727273,0,0,0.9545454545454546,0.9545454545454546,0,0,1.9090909090909092,0,0,0.9545454545454546,0,364.6363636363636,45.81818181818182
05129000002,05,129,000002,354,56,3,0,2,3,1,0,0,0,2,0,0,357,57
05129000003,05,129,000003,354,43,2,0,1,1,0,0,2,1,0,0,0,355,44
05129000004,05,129,000004,109.76670983407527,33.91461756373938,1.0387940105220559,0.8073654390934845,0,0,0,0,0,0,0,0,0,102.92207203561311,36.64528530959126
05129000005,05,129,000005,230.10523385659909,14.45020998757452,5.02386271577862,0.9998885382717191,0,0,0.9998885382717191,0,0,0,0,0.006105006105006105,0,229.08092529390734,18.461974152871406
05129000006,05,129,000006,180.00000924717168,27.000001640627232,5.0000001491479305,1,3,0,0,0,0,1.4914793030317217e-7,1,0,0,176.0000093963196,34.00000164062723
05129000007,05,129,000007,169.98938216293723,35.9977515168573,0,0,0,0,0,0,0.9999375421349249,0,0,0,0,167.9895070786674,37.997626601127145
05129000008,05,129,000008,224,28,2,0,0,0,0,0,1,0,0,0,0,225,29
05129000009,05,129,000009,118.74118748050327,27.63325361339295,1.0309867942185713,0.9631901840490799,0,0,0,0,0,0.9631901840490799,0,0,0,118.4700010398253,24.879276281584694
05129000010,05,129,000010,207.34332010021052,32.986183947489415,0.003745318352059925,0,0.003745318352059925,0,0,0,0.9671525377756207,0,0,0.9671525377756207,0,199.6173334056673,32.97682159056704
05129000011,05,129,000011,74.27793475114707,23.370615694477646,0.9694618211867155,0.036921969802241945,0,5.607692566085024e-5,0,0,5.607692566085024e-5,0.03680981595092025,5.607692566085024e-5,0,5.607692566085024e-5,70.54900903797372,25.12492948783987
05129000012,05,129,000012,253.0012060258298,63.32383629765979,1.0892438971115628,0,0.13769482429383317,0.041666666666666664,0,0,0.08333333333333333,0,0,1.0348824061510629,0,252.21274142589357,56.047922393867765
05129000013,05,129,000013,177.23058713419638,27.085042534067238,2.9611574320217464,0.1926345609065156,0,0,0,0,0,0,0,0,0,171.07530586175218,31.354310044940423
05129000014,05,129,000014,201.80018712375383,54.63130335842278,1.9836667291334782,0.038303693570451436,1.9040144028086523,0.003787878787878788,0.019151846785225718,0.019151846785225718,0.059514489606884935,0,0,0.06251087133460995,0,207.30073805380482,49.864039904031245
05129000015,05,129,000015,347.15419776335114,73.60586643782123,3.9822629835301218,0.001670854619899315,0,8.354273099496575e-4,0,0,8.354273099496575e-4,0,8.354273099496575e-4,0.9938948912626312,8.354273099496575e-4,343.1769473436807,75.5986687842062
051310001-A,05,131,0001-A,419,553,11,3,2,1,1,4,4,1,1,1,2,459,531
051310001-B,05,131,0001-B,146,148,6,1,1,1,2,0,1,2,0,1,0,164,137
051310001-C,05,131,0001-C,410.00000000000006,219,15,4,1,0,0,1,3,1,0,1,0,421,230
051310001-D,05,131,0001-D,516,247,20,2,3,2,0,1,2,0,1,0,0,538,252
051310001-E,05,131,0001-E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
051310001-F,05,131,0001-F,143.25337331334333,125.71214392803599,4.872563718140929,0,0,0,0.974512743628186,0.974512743628186,0,0,0,0,0,149.10044977511245,124.7376311844078
051310001-G,05,131,0001-G,156,145,6,1,0,1,0,0,1,0,0,0,0,171,138
051310001-H,05,131,0001-H,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
051310001-I,05,131,0001-I,416,441,11,2,0,2,2,0,2,4,1,0,1,443,424
051310001-J,05,131,0001-J,26,27,1,0,0,0,0,0,0,0,0,0,0,29,23
051310001-K,05,131,0001-K,158,160,8,2,0,1,1,0,1,0,2,0,0,161,168
051310001-L,05,131,0001-L,242.74662668665667,216.287856071964,20.127436281859072,2,0,1,0.025487256371814093,0.025487256371814093,6,1,2,0,1,240.89955022488755,244.2623688155922
051310001-M,05,131,0001-M,32,10,0,0,0,0,0,0,0,0,0,0,0,35,6.999999999999999
051310002-A,05,131,0002-A,288,468,12,3,0,0,1,1,6,0,4,2,2,321,447
