GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTRU,G16PREDCLI,G16PRECCAS,G16PRELJOH,G16PREGSTE,G16PREOTH,G16USSRJOH,G16USSDFEI,G16USSLAND,G16USSOTH
55003000047,55,003,000047,73.34893197796785,129.58311316107654,0,8.964869463973848,1.6299762661770634,6.5199050647082535,70.08897944561372,127.95313689489946,13.039810129416507,0
55003000048,55,003,000048,107,201,0,7,3,1,105,199,10,0
55003000049,55,003,000049,164,258,1,17,5,6,168,259,10,0
55003000050,55,003,000050,100,271,2,10,3,10,106,274,9,0
55003000051,55,003,000051,97.94309152342707,198.5502816585264,0.007592909062906324,5.822919693964206,9.680118234191696,6.468975081903852,82.42851271692369,212.5530862820815,17.67352234748201,0
55003000052,55,003,000052,115,303,0,15,32,11,124.99999999999999,313,25,2
55003000053,55,003,000053,105,185,1,15,7,4,120,185,7,0
55003000054,55,003,000054,85.79979617832537,170.62459467280613,2.924993051533819,5.849986103067638,10.72497452229067,3.8999907353784256,88.72478922985918,176.47458077587376,10.72497452229067,0
55003000055,55,003,000055,137.5934065934066,194.3912680456798,0.0673076923076923,7.11500754147813,7.2271870286576165,2.0841413488472313,129.6831232492997,200.5090767076061,11.2159825468649,0.9971988795518207
55003000056,55,003,000056,150.76152462070948,198.68571787762374,0,10.982627621376189,9.984206928523808,10.982627621376189,141.77573838503807,219.65255242752374,11.981048314228568,2.995262078557142
55003000057,55,003,000057,147.0228969302299,144.02180918803347,1,8.00052913529668,7.000121874163886,4.000166554564538,141.0200582693384,156.024035436346,7.000695689861219,0
55003000058,55,003,000058,16,16,0,1,1,1,14,18,1,0
55003000059,55,003,000059,68.17918098041643,69.98972582952224,0.002226927719750671,3.006431341086184,0,0.9999168526423106,62.16631829824406,75.99145387309585,3.010885196525685,0
55003000060,55,003,000060,128.17708659246912,72.17312340935722,1.0000307488564941,4.008170480108772,1.0001870413293685,3.0023574454936153,118.16358869948436,83.18723234493669,8.007533677183329,0
55003000061,55,003,000061,198.23808774071688,211.31386903278514,2.999994126688278,5.017362589770943,9.015775451541028,4.017364547541517,193.22388376524117,229.3469992430148,7.018937981377414,0.004737921442857979
55003000062,55,003,000062,21,11,0,2,0,2,21,13,1,0
55003000063,55,003,000063,69.3878357897551,36.19183874451419,0,2.8476128204970195,6.931702487629953e-5,0.004881238940377395,66.54776715696349,39.028636570871804,2.852361058802153,0
55003000064,55,003,000064,205.1525018183071,120.73375230849575,6.09843610572493e-5,6.052602107049165,1.0527181435059205,3.000015756231427,189.1003147372546,132.89146613281932,12.05238968206779,0
55003000065,55,003,000065,58.07172125695128,177.0032993640742,0,8.818149163185483,17.792592395497966,5.162826277838384,55.213008541095704,207.73824601548571,4.608227123965623,0
55003000066,55,003,000066,50.97999841853258,45.948547518328965,0.01146694210206107,3.2287119130501543,2.248814647516877,1.2201828780498405,47.51960109954241,56.443096563108504,2.3431568340455216,0
55003000067,55,003,000067,55.988423135749045,50.989456784342885,0,4.998966351406165,2.999379810843699,4.998966351406165,50.989456784342885,61.98718275743645,2.999379810843699,0
55003000068,55,003,000068,151.98147512708925,139.98293761705588,0,3.999512503344454,0.9998781258361135,0,126.9845219811864,160.98037825961427,3.999512503344454,0
55003000069,55,003,000069,105.38225470531219,114.1251565639609,0,1.0198332275938062,0,3.995023776885764,110.35495714304703,106.15618629356173,5.01485700447957,0
55003000070,55,003,000070,23,25,0,1,1,2,24,23,1,0
55003000071,55,003,000071,10,11.000000000000002,0,0,0,0,11.000000000000002,10,0,0
55003000072,55,003,000072,20.842105263157894,13.26315789473684,0,0.9473684210526315,0.9473684210526315,0,19.894736842105264,16.105263157894736,0.9473684210526315,0
55003000073,55,003,000073,30.020023045230175,19.011134370876174,1.0001094354086302,3.000499868511516,2.000048641466896,2.000389861844917,28.018437769546246,23.012767335930384,3.001182690106204,0
55003000074,55,003,000074,27.38603633209941,147.05403392661745,0.8851851851851852,2.8531295003877255,4.687885195795642,4.4908502007205895,29.149187612302068,146.34843169239852,5.4605675038376935,1.7731714908185496
55003000075,55,003,000075,43.418309388221466,237.42139345399335,1.0001063470955822,3.0002126941911644,6.010516521628949,4.000141796127443,45.44879548215249,235.3912264013491,8.000389939350468,1
55003000076,55,003,000076,35.221282296268626,29.67247462497072,0,2.132008673535364,0.999608435620307,0.9996766097429824,38.08680449491473,31.804687820874115,1.132638847344421,0
55003000077,55,003,000077,277.2166133871966,114.68274073712675,3.988538931209661,5.983949781657961,12.963441418836002,2.9924768588877013,264.2527307542172,139.61373747364678,8.974904445396914,0
55003000078,55,003,000078,31,13,0,0,1,0,30,16,0,0
55005000079,55,005,000079,238.53349279340705,191.56357722404888,0.9209787366540813,8.28880862988673,3.683914946616325,2.762936209962244,229.32370542686624,197.08944964397338,11.051744839848975,0.9209787366540813
55005000080,55,005,000080,83.56750030456499,50.10792043021981,1.1391600967646496,4.499608416436067,1.1557632398753894,2.332323917924085,82.50519500861483,52.007239945004265,4.044727544858072,0
55005000081,55,005,000081,218.97940931915258,128.86851805271723,0.9688473520249221,9.689095637796726,4.844236760124611,1.9378191275593453,217.04047038000772,143.40209929765757,10.657942989821649,0
55005000082,55,005,000082,76.22847429384542,58.28874849251382,2.6896705817895423,1.7937743819162073,0.8965568605965141,2.689802713934178,68.15814122703044,60.979343999315816,10.759342987881348,0
55005000083,55,005,000083,168.75161794463438,101.69943127408358,0.31032941821045784,5.205603500536287,0.10344313940348594,1.310072862556321,157.82319524654437,109.00796480271508,6.240034894571147,0
55005000084,55,005,000084,144.20594965675056,86.25629290617849,1.0274599542334095,6.356979405034325,1.0823798627002288,2.137299771167048,135.48054919908466,92.28375286041191,6.192219679633867,0
55005000085,55,005,000085,471,210,1,11,4,0,467,212,15,0
55005000086,55,005,000086,257.2585178915221,132.5415156458103,1.960878201709028,2.0319481505986445,0.012691345090424407,2.9330693139194315,235.8690636876895,138.46095475579543,13.64365960743829,0
55005000087,55,005,000087,243,122,7,7,1,1,222,144,9,0
55005000088,55,005,000088,235.34091294933805,144.5574080839496,0.9771390160241109,8.797278635686375,3.906796712726431,7.803787504779673,222.6463845453222,157.25444602688236,10.748037964994571,0.9753796646540983
55005000089,55,005,000089,229.03404255319148,139.58297872340427,0.9829787234042553,7.863829787234042,2.948936170212766,4.914893617021276,217.2382978723404,152.36170212765956,9.829787234042552,0
55005000090,55,005,000090,118.99999999999999,38,1,4,0,0,107.99999999999999,48,2,0
55005000091,55,005,000091,91,29,1,4,1,0,83,38,2,1
55005000092,55,005,000092,249,128,0,10,2,4,231,147,11,0
55005000093,55,005,000093,258.0035710106266,148.00206264481486,0,8.000127211574485,2.0000363461641384,9.086541034648322e-6,247.00341653942903,152.00210807752003,12.000181730820692,0
55005000094,55,005,000094,399.9154847729632,231.97305341387437,0.18901277210474704,14.578147698647504,4.059559476370831,1.135611828387475,382.5167576039284,236.98274403751563,20.849350060142296,0
55005000095,55,005,000095,225.20013253673977,134.53514411285752,1.9497846972877904,10.723815835082847,1.9497846972877904,2.9246770459316855,214.47631670165694,141.3593905533648,15.598277578302323,0
55005000096,55,005,000096,184,94,3,11,0,2,182,98,12,0
55005000097,55,005,000097,113,60,1,5,0,1,99,63,12,0
55005000098,55,005,000098,190.99957869010268,77.99982794674351,2.999993382567058,14.99996691283529,0,0.9999977941890194,173.99961618888938,95.99978824214585,15.99996470702431,0
55005000099,55,005,000099,97.99959705113308,52.999782078674016,0.9999958882768681,4.99997944138434,1.9999917765537363,0,83.99965461525693,64.99973273799642,8.999962994491813,0
55005000100,55,005,000100,70.44714539483968,38.69631930139081,1.9844266308405545,3.968853261681109,1.9844266308405545,0.9922133154202772,60.52501224063691,47.626239140173304,6.945493207941941,0
55005000101,55,005,000101,122.55141065839149,60.302884127966244,1.0155254556534015,7.031063246476198,2.015529567376533,0.007760671965134877,109.4737463746163,77.37277951633004,3.05436170926413,0
55005000102,55,005,000102,210.00184689563574,113.00101449196893,4.000052025229176,12.000104050458352,2.000052025229176,2.000026012614588,191.00158676948988,127.00124860550022,15.000182088302116,0
55005000103,55,005,000103,195,89,2,8,1,1,177,108,8,0
55005000104,55,005,000104,180,107,4,19,7,0,158,138,15,0
55005000105,55,005,000105,215.00042130989732,69.00017205325649,2.000006617432942,14.000033087164711,1,1.0000022058109808,202.00038381111065,88.00021175785415,8.00003529297569,0
55005000106,55,005,000106,126.99999999999999,41,2,9,1,3,119,53,5,0
55005000107,55,005,000107,277.63910440327743,131.07835816005093,3.0215671632010186,13.107835816005093,3.0215671632010186,2.043134326402037,263.5528357504733,153.07835816005093,11.15097014240713,0
55005000108,55,005,000108,284.25435283270775,134.1895920015068,2.027774937645114,12.242904524150333,2.061465596144348,2.036197602269923,270.02784272115065,156.2455927934534,10.348990387189414,0
55005000109,55,005,000109,220.64632775808005,112.24855606173311,3.0099439469132774,19.04474142702749,0.004973700933618222,1.014919951149535,212.62146846662253,134.30821513660752,13.024853533200936,0
55005000110,55,005,000110,125,47,0,7,0,1,119,58,3,0
55005000111,55,005,000111,141.03127588658947,57.67170650792822,1.9864412587098375,9.619410068250394,1.1639457299712026,3.1506011412391994,135.7253419267587,70.2700191412536,5.477207685832648,0
55005000112,55,005,000112,105.91370558375634,51.47208121827411,1.9796954314720812,7.918781725888325,0.9898477157360406,1.9796954314720812,100.96446700507614,60.380710659898476,5.939086294416243,0
55005000113,55,005,000113,202.44666020645474,98.03707122555865,2.0148153786170147,13.268180171447513,0.09821726310681046,1.048331548936345,193.9290514641549,114.548463306922,9.369505765022565,0
55005000114,55,005,000114,216.3992165918487,126.88857788317064,0.9836356444815122,16.721751478692912,5.90178273689319,2.9508939626129185,184.9230212417544,158.36479398659552,22.623523838920804,0
55005000115,55,005,000115,209.15412320169656,74.07435089127071,1.001548976901473,11.010068349859575,6,2.0007744884507366,188.1479272940907,87.08674270648248,19.006970396056627,0
55005000116,55,005,000116,5.882551806878738,2.533731976171925,0.007925932167562703,3.0238566118367425,0.007925932167562703,0.011888898251344055,5.838959179957143,7.52857938028364,0.06340745734050163,0
55005000117,55,005,000117,145.6278987122683,95.78875310252693,1.9130304260250968,9.57361576544623,1.9154486075453099,3.8266653974302467,137.965499736707,95.7917758294272,13.403303889776742,0
55005000118,55,005,000118,148,97,1,9,1,1,140,97,12,0
55005000119,55,005,000119,141.8025540706747,92.87339132866414,1.9698656547578963,9.00374557721671,2.0096752036345165,1.9798063451604473,135.72373143322557,93.90809444700787,13.003201235890236,0
55005000120,55,005,000120,134.40703419748198,87.08050363427627,1.8930347605518414,7.572194835531074,0.9465333212255516,3.985237407715868e-6,127.78134478651461,88.02704094073923,11.358288268059203,0
55005000121,55,005,000121,197,132,2,11,3,4,191,145,10,0
55005000122,55,005,000122,120,81,2,8,3,1,118,90,6,0
55005000123,55,005,000123,66,45,1,4,2,2,64,49,4,0
55005000124,55,005,000124,91.02204984622757,61.008480710087525,2.0003392284035013,6.001526527815755,2.0001696142017504,5.000508842605251,88.02120177521883,67.01051608050854,5.000848071008753,0
55005000125,55,005,000125,192.95822401886585,129.97186073809618,2.999350632417604,11.997402529670415,3.9991341765568054,7.998268353113611,187.95930629816985,142.96904681190577,9.997835441392013,0
55005000126,55,005,000126,22,15,0,1,0,0,22,16,1,0
55005000127,55,005,000127,58.342122490237045,39.099395982154974,0.003924933555780028,3.3369194472359442,0.8317767783366234,0.8357017118924035,56.67268153323013,42.442202829724586,2.4992552685656504,0
55005000128,55,005,000128,198.02915883762228,97.42585445283638,2.0404936221587024,10.366440730198201,4.080993775559892,6.144888731767523,192.4829042951254,107.97965607400322,9.46330182362205,0.02342092777639131
55005000129,55,005,000129,179,88,2,9,2,3,174,97,8,0
55005000130,55,005,000130,257.99727713482287,124.99868078237542,1.9999788925180066,11.99987335510804,3.9999577850360133,2.99996833877701,250.99735101100984,139.99852247626046,11.99987335510804,0
55005000131,55,005,000131,206.41066165014118,100.19223190941256,0.9990532919036508,9.012731680395634,2.9971598757109525,1.9981065838073016,201.36226505746598,112.23400154541329,9.02335770702702,0
55005000132,55,005,000132,318.9716575676887,155.57474642147247,1.959512909083785,16.633618050984186,3.91902581816757,6.855117799474964,295.51787292273065,180.0209970502455,20.536756957560335,0.9765790722236086
55005000133,55,005,000133,121.14553484460346,59.06896699735284,1.0000211074819934,6.005137591538498,2.0000422149639867,2.00003166122299,112.13293360180013,68.08165267008414,8.007643064861766,0
55005000134,55,005,000134,56.446526370432515,26.74012031085919,9.467080963492217e-4,1.9822573729578297,0.002840124289047665,0.0018934161926984433,51.507450329724044,31.6858233082421,2.969125873003173,0
55005000135,55,005,000135,125.81950775888096,92.49173641875436,1.00303621734155,9.02732595607395,3.0129015881555743,1.0295867702580195,119.7747399019152,100.53499083814138,9.0349118283358,0.0037929361309242244
55005000136,55,005,000136,277.6629593862332,172.67844228307771,0.11591900239896377,9.275109026388602,3.347757007196891,4,262.73560736704144,187.83763230706737,11.275109026388602,0
55005000137,55,005,000137,208,127,1,7,2,4,197,138,9,0
55005000138,55,005,000138,224.98799318037183,164.06316593649393,2.0206970671384723,15.186273604246251,5.082788268553889,1.165576537107779,214.71893130757172,178.33222780929407,15.227667738523197,0.020697067138472393
55005000139,55,005,000139,178.82797047167924,130.87410656958778,0.9990663694752844,11.988456533860568,2.9971235751274428,0,168.83760891012003,141.86353450062225,11.988456533860568,0
55005000140,55,005,000140,144,106,2,11,3,1,136,114,10,0
55005000141,55,005,000141,141.01072738755192,104.00658777326841,2.0000445119815433,10.000400607833889,3.0001780479261733,2.0003560958523465,134.01014873179187,112.00716642902847,10.000489631796976,4.451198154329962e-5
55005000142,55,005,000142,118.0206826428858,86.01270137405434,1.0000858200949618,8.000772380854656,3.0003432803798473,1.0006865607596944,112.0195669816513,94.01381703528885,9.00094402104458,8.582009496180071e-5
55005000143,55,005,000143,231.95734665078973,169.4107142461785,2.016945743297334,15.13560371302788,4.050912763190413,0.0851063829787234,219.75354453143126,183.63146210883428,15.169646266219369,0
55005000144,55,005,000144,175,129,1,12,3,0,166,140,12,0
55005000145,55,005,000145,142.33704061376685,104.32155771692227,0.8840809976010362,9.7248909736114,2.652242992803109,0,135.26439263295853,113.16236769293263,9.7248909736114,0
55005000146,55,005,000146,235,173,2,16,4,0,223.00000000000003,187,16,0
55005000147,55,005,000147,159,117,2,12,4,2,150,126,11,0
55005000148,55,005,000148,116,85,2,9,3,3,110,92,8,0
55005000149,55,005,000149,121,89,1,8,2,0,114,96,8,0
55005000150,55,005,000150,171.44750710901783,129.93970028469406,1.1313172184957103,9.696287788604408,2.2850243458808137,3.3029078096389464,165.06729137476245,138.54297684314548,7.279944318267303,0.07189085167681965
55005000151,55,005,000151,147.8616902078462,113.53174934759282,0.006406618645696628,9.070472805102662,1,1.0160165466142417,142.8616902078462,121.55737582217562,6.041643021197028,0
55005000152,55,005,000152,155.67891542624253,119.97260828231737,0.991649483534785,10.908144318882636,2.973607985441859,2.974725039743939,150.72290211717277,127.90401686371233,6.941322973883079,0
55005000153,55,005,000153,140.75839414343622,108.4825639934293,0.945722646897325,9.450098523425474,1.9057011848901988,4.714346245845115,135.99414118121072,116.03407448078441,6.655709353566108,0.007130411669099151
55005000154,55,005,000154,5.267315656381478,1.9454096252562563,0.028003656258932676,0.173756124508982,0.028003656258932676,0.04200548438839901,5.113295546957349,2.0763157806372745,0.2240292500714614,0
55005000155,55,005,000155,284.15152004804884,168.68642999078358,0.06141023089309888,12.44476062617272,2.0945968479931527,0.3070511544654944,278.91502792806597,178.05070557585967,10.288753547286467,0
55005000156,55,005,000156,258.8692549345255,159.8451557635151,1.893933982908622,21.002615494753112,0.05461562835118603,4.7392336263645785,258.75470920911266,167.58308730996248,12.456087626964292,0
55007000157,55,007,000157,146.23767117018497,97.20862253269641,1.000237384960823,4.009557948653585,4.00991402609482,7.009557948653585,148.21867396535822,99.22821319992522,8.014396269220583,0
55007000158,55,007,000158,109.18686502131243,146.1370517032367,0,4.012724843371433,1.0241803834563135,2.0047397889978176,109.19083285850569,145.15287943860795,9.021157869239916,0
55007000159,55,007,000159,1.1051670423623254,0.8939886266243015,0,0.04927496367220559,0.021117841573802396,0.014078561049201598,1.0488527981655191,0.9573421513457087,0.04927496367220559,0
55007000160,55,007,000160,63.40965039915057,283.76172873490896,0.9303944315545243,3.4013527861889967,20.35184238467891,15.089700735380864,70.85280585158677,290.88465924731605,12.501907271225765,0
55007000161,55,007,000161,84.60086424375848,71.28318464545065,0,0.9554204702267708,1.0427309475272122,1.9108409404535416,76.8410865122104,79.1011693618657,2.895364903113793,0
55007000162,55,007,000162,24.922606510127604,113.64708568618187,0,0.9969042604051042,6.978329822835729,4.984521302025521,27.913319291342916,116.6377984673972,4.984521302025521,0
55007000163,55,007,000163,101.25264601786324,63.92992281159812,1.9636353352133877,2.950572441774113,5.896025444594195,2.950572441774113,96.3333188019217,73.75833836557312,4.916767496464516,0
55007000164,55,007,000164,163.56956854258638,130.49477054678107,0.0070608198959834214,3.0301325940174544,2.021688874778898,3.0051225678478652,149.55758353651262,138.5018259641323,10.040654862476062,0
55007000165,55,007,000165,165.73173639573685,146.76244126610433,2.9951518625735574,9.983839541911859,8.985455587720672,0,169.7252722125016,152.75274499125143,8.985455587720672,0
55007000166,55,007,000166,298.9910198371642,193.03978173501295,1.9987887724409987,15.994360180031036,2.002867973970405,4.002792696929716,286.9945481848787,199.03224405696471,12.002920468814398,0
55007000167,55,007,000167,139.42346509263942,178.99498938844826,0,6.921999512976932,0.9929430208330274,5.932577973308829,140.40911076852973,181.9693190583663,11.861336232609379,0
55007000168,55,007,000168,151.36866484574642,349.29585333500347,0.06960556844547564,6.326206267680232,16.475556667545526,5.170118996146399,153.92010286384308,361.8562086237226,7.065161111246302,0
55007000169,55,007,000169,168.70758391306816,152.63218505062773,2.9435712959713183e-4,4.011192845629553,3.9889405122464217,4.989020616082677,164.7477640607663,148.65472635942302,9.9531255506982,0
55007000170,55,007,000170,142.86857955514847,126.83383412713535,0.03612727982578916,5.809525193266819,5.863688316068825,5.809525193266819,131.26784298095785,138.5248333070171,8.723403000666712,0
55007000171,55,007,000171,75.43785477916184,52.22798222856384,1.9342324594279197,5.802754428761751,5.024343875842546e-4,0,71.56994273322297,54.16237702349426,7.736776318140646,0
55007000172,55,007,000172,58.946369029623334,73.62181289705056,1.0005724361833697,4.970517077373416,0.006639917180369395,0.013096730998221303,55.93137188671248,76.62377434341737,3.0019614463667987,0
55007000173,55,007,000173,271.2429095713733,227.5867154084984,1.0786588439401585,10.22484799131668,5.036224227295066,2.0764765192361225,251.955637754149,228.82513563238237,21.225016668795057,0
55007000174,55,007,000174,45.90431271743267,38.94527219003926,0,0.9987230373544089,3.9875027492436064,9.852533565372606e-4,47.89781777871533,37.94802703271966,4.9881962933110895,0
55007000175,55,007,000175,116.96117775620424,97.95237904397406,1.001911604803114,5.00303259479726,2.9955334843967387,2.9955334843967387,108.96614984907615,98.95456610623393,9.998575659277554,0
55007000176,55,007,000176,130.93714066055577,195.43696308283515,0.061627702953990914,7.105550770605279,7.905874267126235,4.943996199174906,125.8738628807425,212.2986820907491,3.217258103479852,0
55007000177,55,007,000177,75.55819783406548,85.59402310172365,0,5.956264483060197,4.9645514363133865,2.9801074303268895,74.56067072686436,92.55022373429973,6.945418282035332,0
55007000178,55,007,000178,19.371600703904065,21.011842696901944,0,0.021539358723939923,2.9342288814234982,0.04307871744787985,15.315699803846467,27.009536612092578,1.0355145837383393,0
55007000179,55,007,000179,114.23523357709121,85.1237411517941,0,5.979232568922209,2.0092027779388193,3.025068144843911,118.01868475890458,85.30769558872315,1.0649903635562432,0
55007000180,55,007,000180,120.71959898971747,96.57077664017407,1.9158014656927707,5.731102871669283,1.3614472572651384,2.1850404727517714,111.98327175909655,103.52626308477384,6.687765136932993,0
55007000181,55,007,000181,293.8775324225386,254.7496902386445,1.0008187688008199,11.024203613186005,5.017744272626593,10.022530485044488,291.84919103890167,259.7387280219007,15.049502974940468,0
55007000182,55,007,000182,142.27148935319659,115.09035051088478,0,6.483442200460995,2.812231531290006,1.8356053345854944,134.9290680148546,123.29175098710773,6.483442200460995,0
55007000183,55,007,000183,133.45544348494815,100.40652732351258,0,2.01871093394707,1.0187463434322492,2.01871093394707,138.4177029316874,93.4443386957437,6.027960172465066,0
55007000184,55,007,000184,225.58681028717177,244.20824939985587,3.9989298704158704,8.312729714576545,7.563301685561756,10.329327401965505,218.68856664199393,265.07013813432854,7.9465171263624415,0
55007000185,55,007,000185,82.73834194105441,136.31914794379895,0,6.868334554335523,6.025899050571962,1.0625004413055374,82.72500406282526,140.46288879011271,6.849848403246182,0
55007000186,55,007,000186,55.81067657316488,45.26556603302314,0.006203375079308019,3.534194451155298,1.771658163046577,0.8960600416223582,52.28076144464206,48.817533180017016,3.5323949955325413,0
55007000187,55,007,000187,59,143,0,5,7,2,57,152,6,0
55007000188,55,007,000188,115,278,2,11,14,9,113.00000000000001,295,13,0
55007000189,55,007,000189,17.353691949896508,59.76721945390681,0,0.9640146800359449,1.9281420739600081,1.5028518415765934e-4,17.35376709248859,62.65903806623841,0.9640146800359449,0
55007000190,55,007,000190,18,64,0,2,3,0,18,67,1,0
55007000191,55,007,000191,5.957627118644068,20.067796610169495,0,0.940677966101695,1.2542372881355934,0.31355932203389836,5.957627118644068,21.008474576271187,0.6271186440677967,0
55007000192,55,007,000192,105.01221224845943,253.0184123130619,0,10.000657582609353,12.000751522982119,6.000469701863825,102.01174254659561,269.0200092993989,11.000281821118294,0
55007000193,55,007,000193,18,63,0,2,2.9999999999999996,0,18,65,2,0
55007000194,55,007,000194,49,118,1,5,6,4,48,125,5,0
55009000195,55,009,000195,342,230,3,16,5,8,356,227,13,0
55009000196,55,009,000196,610.4822803978542,409.65259404766,3.996610673635707,34.97034339431244,6.9940686788624875,14.987290026133902,639.4577077817131,396.66360935834393,32.972038057494586,0.9991526684089268
55009000197,55,009,000197,518.0673336313482,366.3448134193494,0.9925641976206444,33.75092741617226,6.950445848058077,9.931883137990361,551.8232539769476,351.4588469197533,25.80542090577997,0
55009000198,55,009,000198,217.7453800478638,427.50010394718214,0.9988320185681826,37.955616705590934,27.967296519909112,10.987152204250009,213.75005197359107,425.5024399100458,57.93225707695459,0
55009000199,55,009,000199,405.74905622904475,238.85227694271356,3.9975276475767956,21.986402061672376,2.9981457356825967,3.9975276475767956,435.7305135858707,217.86525679293536,11.992582942730387,0.9993819118941989
55009000200,55,009,000200,378.3850883935434,329.1675634127594,4.101460415065334,30.760953112990006,7.177555726364335,8.152190622598,407.1206764027671,311.7109915449654,31.78631821675634,0
55009000201,55,009,000201,268.3851743020315,168.22245134430344,1.0653471956307312,20.30292026199066,5.036872569838861,4.126472266332159,304.57926851122215,150.1588314371863,9.274124707083438,0.021962737978008948
55009000202,55,009,000202,236.21112696148361,153.26676176890157,0.9015691868758916,14.425106990014266,3.6062767475035664,4.507845934379458,260.55349500713265,139.7432239657632,9.917261055634809,0
55009000203,55,009,000203,400,469,3,43,14,13,408,452,60,1
55009000204,55,009,000204,269,173,2,20,3,7,306,150,13,0
55009000205,55,009,000205,292,78,2,18,3,2,300,81,10,1
55009000206,55,009,000206,296.2851497201473,364.0387697382303,2.933013595351375,36.188113382928336,6.859406341065649,5.893866537540751,321.67888820132674,330.87414141108803,32.31402867861217,7.039673104149273e-4
55009000207,55,009,000207,231,185,3,16,4,6,250,184,11,0
55009000208,55,009,000208,591,446,4,46,7,14,671,400,33,0
55009000209,55,009,000209,235,204,1,17,5,10,259,197,10,1
55009000210,55,009,000210,301.53306613226454,264.2044088176353,6.008684034736139,34.295257181028724,9.060788243152972,9.08684034736139,330.82832331329325,248.0741482965932,36.22578490313961,0
55009000211,55,009,000211,334,250,5,23,11,7,353,248,24,0
55009000212,55,009,000212,82.20682977496656,53.13986574894071,9.89616148165373e-4,6.012205265827373,0.0023091043457192035,1.002968848444496,94.21936491284332,46.13524754024927,3.0092364173828767,0
55009000213,55,009,000213,199,129,0,15,2,4,227,112,9,0
55009000214,55,009,000214,306,205,1,13,4,5,319,204,11,0
55009000215,55,009,000215,758.4922308552507,374.7491259166258,3.997324009777342,48.96721911977244,5.9959860146660136,11.991972029332027,794.4681469432468,366.7544778970711,26.98193706599706,0.9993310024443355
55009000216,55,009,000216,347,369,8,46,13,13,377,344,51,0
55009000217,55,009,000217,359,295,3,40,7,7,373,305,30,0
55009000218,55,009,000218,516,349,4,32,6,9,547,338,24,0
55009000219,55,009,000219,545,529,2,43,9,10,611,494,33,0
55009000220,55,009,000220,222.01355270970456,453.03520184338845,4,42.000704036867766,23.001760092169423,9.00158408295248,250.0112645898843,444.03555386182234,42.00387220277273,0
55009000221,55,009,000221,476.91264976316523,453.41028141543603,2.8335190860964055,37.71719141822235,7.429924770130956,9.665784341042073,536.0080802451937,422.4608526051825,28.83825578155475,0
55009000222,55,009,000222,203.48359040332923,117.21478616318079,2.002572289379411,13.029581327863225,3.0051445787588213,4.006430723448527,203.50416871836453,118.20835543973227,14.021864459724991,0
55009000223,55,009,000223,1016.0557785160265,682.6429154065072,2.072371045997019,48.84841620076041,11.198252158532428,29.230083837885388,1105.8244942882632,627.3818283076137,41.58087367241274,0.012610205287943497
55009000224,55,009,000224,779.0849076631177,680.3276658466663,4.987739485679371,50.87494275392959,20.948505839853357,22.943601634125105,831.9549462113191,632.4453667841442,64.84061331383182,0.9975478971358742
55009000225,55,009,000225,232,147,1,18,4,5,264,131,8,0
55009000226,55,009,000226,135,61,0,6,1,1,132,66,8,0
55009000227,55,009,000227,269,356,2,37,10,5,263,353,39,2
55009000228,55,009,000228,409.0789183222958,194.95033112582783,2.010485651214128,24.241169977924944,5.041942604856512,7.05242825607064,442.43543046357615,180.7930463576159,15.136313465783665,1.010485651214128
55009000229,55,009,000229,354.2988505747126,264.2586206896552,1,25.867816091954023,6.43103448275862,7.14367816091954,386.7413793103448,244.82183908045977,17.149425287356323,0
55009000230,55,009,000230,8,5,0,0,1,0,9,5,0,0
55009000231,55,009,000231,269,307,3,22,8,4,272,284,33,0
55009000232,55,009,000232,259,224,1,18,6,12,285,216,11,1
55009000233,55,009,000233,565.3103096782095,450.6607928947972,2.645758079617205,39.68637119425807,7.055354878979213,15.874548477703229,600.5870840731055,455.9523090540317,19.402225917192837,0
55009000234,55,009,000234,302,537,5,22,11,6,354,455,37,0
55009000235,55,009,000235,253.73724288263674,124.3891117942872,1.0024503046745488,12.047230262346087,3.0103220150655634,1.0077948718098688,255.70560236391037,129.41874596612521,11.055101972737102,9.647541535904125e-4
55009000236,55,009,000236,342,332,2,28,7,11,383,310,21,1
55009000237,55,009,000237,267.1909781910997,357.553148470149,2.9834735763211406,34.905079869072985,13.03915366183984,8.030633647763322,298.1618853567589,346.5622252804839,22.940273517895893,0.9738831615120275
55009000238,55,009,000238,199,111,0,12,4,4,198,114,14,1
55009000239,55,009,000239,273,122.99999999999999,3,9,3,2,282,121,8,0
55009000240,55,009,000240,204,101,2,9,4,4,209,96,13,0
55009000241,55,009,000241,162.70114942528735,120.74137931034483,0,11.132183908045976,2.568965517241379,0.8563218390804598,177.25862068965517,112.17816091954023,6.850574712643678,0
55009000242,55,009,000242,374,407,3,34,8,7,384,386,39,0
55009000243,55,009,000243,439,327,1,31,7,6,479,302,21,0
55009000244,55,009,000244,811,711,2,42,12,22,859,663,57,1
55009000245,55,009,000245,361,447,3,32,7,12,372,449,33,0
55009000246,55,009,000246,494,278,5,26,4,3,504,277,23,0
55009000247,55,009,000247,616,417,3,37,6,10,653,402,27,0
55009000248,55,009,000248,185.36476675879294,104.65625080200607,2.001680959561895,11.088073417954238,2.0080724304022044,3.015304381023461,189.43630436688002,103.64262738054451,9.04378265279028,0
