GEOID20,STATEFP,COUNTYFP,DISTRICT,G16PRERTru,G16PREDCli,G16PREIDeL,G16PRELJoh,G16PRESKen,G16PREISmi,G16PREGSte,G16PREOth
47179009330,47,179,009330,576.48,121.72,1.52,7.81,0.34,0.22,5.43,3.83
47179009331,47,179,009331,540.15,583.34,2.23,57.6,0.59,6.22,36.81,6
47179009332,47,179,009332,2323.6,481.33,9.12,66.85,4.34,7.73,21.1,15.04
47179009333,47,179,009333,834.4,427.12,1.96,47.07,1.45,2.03,12.14,8.74
47179009334,47,179,009334,185.66,45.52,0.34,6.93,0.23,1.68,2.36,0.96
47179009335,47,179,009335,1780.24,719.8,5.15,82.24,3.43,3.7,19.32,9.45
47179009336,47,179,009336,2493.82,1123.5,6,127.22,5.97,11.79,33.44,14.02
47181009401,47,181,009401,208.29,68.8,0.01,4.48,0.05,0.11,2.13,4.12
47181009402,47,181,009402,216.31,33.48,0.93,2.79,0.93,1.85,0.93,0
47181009403,47,181,009403,357.75,35.67,0.08,1.38,0,1,3,0.38
47181009404,47,181,009404,748.38,137.41,1.98,7.91,0,0.99,0,0
47181009405,47,181,009405,296.18,24.05,0.04,4.98,0,0.99,0.99,1.04
47181009406,47,181,009406,263,31,1,4,0,0,0,0
47181009407,47,181,009407,488,65,2,2,0,1,0,0
47181009408,47,181,009408,156.25,36.74,0.05,1.12,0.05,1.07,0.05,0
47181009409,47,181,009409,369.33,51.3,0.03,4.16,1.02,2.03,0.01,0
47181009410,47,181,009410,304.82,45.67,0,4.96,0.99,0,0,0
47181009411,47,181,009411,467.76,68.37,0.92,4.63,0,0,0,4.62
47181009412,47,181,009412,611,62,2,10,0,2,0,0
47181009413,47,181,009413,365.87,39.31,0,1.07,0,1.01,2.01,0.01
47181009414,47,181,009414,200.79,23.4,1.96,2.97,0,0.02,0,2.95
47183009501,47,183,009501,621,117,2,8,1,1,3,1
47183009502,47,183,009502,1132.97,202.82,4,15.99,2,5,1,3
47183009503,47,183,009503,601.76,102.99,1.02,10.06,1.01,1.02,1.02,0
47183009504,47,183,009504,987.03,307.18,2,18.01,1,6,9,5
47183009505,47,183,009505,1052.13,377.1,5.94,24.74,3.96,5.94,8.91,0.99
47183009506,47,183,009506,1246.3,247.18,2.01,26.09,1,6.01,4.01,8.02
47183009507,47,183,009507,1053.67,261.43,1.99,17.89,0,2.98,0.99,1.99
47183009508,47,183,009508,766.65,406.48,1.04,36.07,0.03,3.04,15.01,7.98
47183009509,47,183,009509,1156.01,411.24,4,41.11,0,5.01,10.05,15.02
47183009510,47,183,009510,387.95,337.96,1,22,0,3,9,5
47185009601,47,185,009601,923,178,3,12,0,2,4,2
47185009602,47,185,009602,243.82,54.96,1.93,7.71,0.96,0.01,3.85,2.88
47185009603,47,185,009603,1006.54,220.83,2.96,13.26,2.94,3.95,4.05,0.98
47185009604,47,185,009604,1343.36,297.23,4.01,38.09,6.01,12.04,6.05,7.02
47185009605,47,185,009605,396.36,71.15,0.99,9.41,0,1.97,3.95,0.99
47185009606,47,185,009606,796.22,183.46,0.02,15.24,2.05,3.04,3.16,2.02
47185009607,47,185,009607,1250,242.25,1.99,16.88,1.99,7.94,8.94,3.97
47185009608,47,185,009608,594.51,233.89,3.93,14.78,4.91,3.95,1.02,5.89
47185009609,47,185,009609,191.49,67.11,0.07,3.22,0.09,1.05,1.98,0.11
47185009610,47,185,009610,409.13,127.36,3,9.08,2.01,1.02,5.02,1.04
47185009611,47,185,009611,528.87,173.64,0,9.92,0.99,1.98,2.98,4.96
47187009701,47,187,009701,1649.4,573.36,1.99,76.65,1,3.98,11.94,15.93
47187009702,47,187,009702,1556.74,558.69,5.01,107.63,2,5.05,13.25,25.12
47187009703,47,187,009703,744.02,240.77,1.97,32.56,0,2.96,9.87,8.88
47187009704,47,187,009704,457.28,132.16,2.01,19.28,0.99,5,3.11,6.07
47187009705,47,187,009705,1469.93,371.95,0.99,54.55,0,7.93,7.93,20.83
47187009706,47,187,009706,2201,828.25,4,139.04,1,7.01,24.01,65.01
47187009707,47,187,009707,1421.69,493.14,0.98,90.02,1.96,6.85,11.74,24.46
47187009708,47,187,009708,791.81,187.74,0.01,24.4,0,2.06,0.06,5.16
47187009709,47,187,009709,2296,854,4,145,3,11,14,57
47187009710,47,187,009710,1542,616,5,120,5,9,18,44
47187009711,47,187,009711,1255,530,4,111,2,7,11,45
47187009712,47,187,009712,2025.33,1029.29,9.03,141.67,2.01,6.03,10.11,36.28
47187009713,47,187,009713,1994.94,684.98,5,102,0,2,11,22
47187009714,47,187,009714,1881.2,962.79,5.92,122.32,0.99,5.92,20.72,50.31
47187009715,47,187,009715,1588,818,2,103,1,9,16,24
47187009716,47,187,009716,1849,817,3,117,2,20,17,48
47187009717,47,187,009717,1635,515,4,84,0,5,10,24
47187009718,47,187,009718,1794.06,834.02,4,159,2,4,14,29
47187009719,47,187,009719,2291,1187,8,162,3,8,13,43
47187009720,47,187,009720,1612,938,1,106,2,5,10,27
47187009721,47,187,009721,1585,842,2,99,0,6,7,15
47187009722,47,187,009722,2865,1161,2,150,1,13,12,46
47187009723,47,187,009723,1517.09,667.94,0.02,90.91,1,5.96,11.95,32.84
47187009724,47,187,009724,2027.47,1040.52,1.98,131.92,1.98,3.97,12.89,31.74
47187009725,47,187,009725,1231.23,539.43,0,92.83,1.86,4.75,6.07,23.57
47187009726,47,187,009726,2250.05,1128.05,0.04,138.05,1.13,5.33,18.95,53.5
47187009727,47,187,009727,1811.63,902.85,3.92,116.45,4.99,9.94,10.06,24.38
47187009728,47,187,009728,1273.83,502.53,3.01,98.18,2,9.02,10.02,57.08
47187009729,47,187,009729,1475.48,698.64,3.11,90.03,1.13,11.26,9.26,24.63
47187009730,47,187,009730,2427,1031,2,162,0,7,18,43
47187009731,47,187,009731,876.16,322.18,0,48.1,0,0,6.73,4.82
47187009732,47,187,009732,1835.24,1168.23,5.08,149.68,2.03,14.25,31.22,68.23
47187009733,47,187,009733,861,859,4,92,0,8,18,42
47187009734,47,187,009734,1430.93,771.25,2.91,93.13,0.97,8.73,7.76,42.69
47187009735,47,187,009735,1343,851,1,100,4,7,14,33
47187009736,47,187,009736,937,843,5,98,1,12,20,42
47187009737,47,187,009737,1911.65,773.37,2.95,124.02,2,9.91,12.95,42.52
47187009738,47,187,009738,1443.64,836.52,3.96,132.5,4.94,17.8,8.9,51.42
47187009739,47,187,009739,2323.42,1213.15,4,184.03,3,8,19,63.01
47187009740,47,187,009740,1642.48,733.92,5.05,134.01,0.01,7.05,12.17,48.41
47187009741,47,187,009741,703.76,221.41,0.07,28.89,1.05,4.23,0.58,9.21
47187009742,47,187,009742,972.7,334.07,4.02,57.16,0.01,7.04,3.02,25.05
47187009999,47,187,009999,1431,414,2,91,3,5,9,42
47189009801,47,189,009801,1683.01,568.01,1,70,3,11,19,12
47189009802,47,189,009802,1601.39,556.73,5,77.11,4.99,15.01,14.28,6.12
47189009803,47,189,009803,2168.85,637.02,1.03,83.77,0.98,5.1,13.02,4.41
47189009804,47,189,009804,1536,697,2,69,5,8,18,17
47189009805,47,189,009805,277,80,3,8,1,2,4,2
47189009806,47,189,009806,2137.91,653.57,2.02,72.91,4,8,29.83,4
47189009807,47,189,009807,1442.09,382.67,4.02,46.81,4.02,6.75,15.42,6.74
47189009808,47,189,009808,514.53,204.81,2,51.95,2,0,3,1
47189009809,47,189,009809,650.25,284.24,1,27.93,1,3.99,12.97,5.98
47189009810,47,189,009810,1542,712,3,79,4,13,17,5
47189009811,47,189,009811,869,412,2,37,1,10,23,1
47189009812,47,189,009812,409.46,114.12,2.19,5.88,0.08,4.08,9.38,0
47189009814,47,189,009814,1525.85,612.22,0.94,102.66,0,3.77,24.49,9.42
47189009815,47,189,009815,2534.05,1225.52,8.02,149.75,4.06,12.1,28.16,44.54
47189009816,47,189,009816,814.54,203.88,4.81,22.12,1.92,1.92,9.62,0
47189009817,47,189,009817,770,220,2,30,0,2,5,1
47189009818,47,189,009818,1715.36,484.73,0,72.22,0,9.89,11.87,6.92
47189009819,47,189,009819,1854.8,644.51,0,72.08,7,15.01,16.01,16.01
47189009820,47,189,009820,1387.34,355.27,2.01,40.27,3.01,8.03,15.06,3.03
47189009822,47,189,009822,1515.91,650.64,2.01,75.1,5.92,9.92,15.89,52.79
47189009823,47,189,009823,1540.23,618.77,0.03,74.34,3.01,4.1,24.08,10.03
47189009824,47,189,009824,1667.63,346.61,2.55,60.32,0,1.7,12.74,5.1
47189009825,47,189,009825,1153.26,493.27,1.96,51.98,1.96,7.85,14.71,5.88
47189009826,47,189,009826,473.61,442.76,2.98,23.88,6.96,5.97,14.92,0
47189009827,47,189,009827,497.14,198,1.02,19.2,2.04,5.04,8.11,17.02
47189009828,47,189,009828,474,129,0,16,1,3,9,2
47189009829,47,189,009829,1517.59,542.22,3.1,92.3,7,11.06,17.49,13.19
47189009830,47,189,009830,1774.64,731.87,2,114.47,3.02,7.03,22.15,31.06
47189009831,47,189,009831,1119,444,0,48,2,7,14,4
47189009832,47,189,009832,1081.03,353.54,1.99,65.67,1.88,1.01,12.27,13.14
47189009833,47,189,009833,887.04,327.16,5.01,37.28,1.12,2.99,9.72,7.84
